Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
CHST10	-	protein_coding	2	q11.2	-	-	-	-	0.005	largescale	0.005	-	421	8.875	-0.855	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.046	0.033	2.046
CHST13	-	protein_coding	3	q21.3	-	-	-	-	0.010	largescale	0.01	-	67	3.539	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
CHST12	-	protein_coding	7	p22.3	-	-	-	-	0.110	largescale	0.11	-	1320	56.409	-0.846	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.056	0.612	3.056
CHST15	-	protein_coding	10	q26.13	-	-	-	-	-0.129	largescale	-0.129	-	2381	43.205	0.964	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
CHST14	-	protein_coding	15	q15.1	-	-	-	-	-0.116	largescale	-0.116	-	315	13.566	-1.178	-	-	-	-	-	-	-	-	-	-	-	-	-1.044	0.970	-1.044	0.970
SKINT1L	-	pseudogene	1	p33	-	-	-	-	0.008	largescale	0.008	-	7	0.329	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
ROCK1	Q13464	protein_coding	18	q11.1	-	-	-	-	-0.008	largescale	-0.008	-	4315	49.539	-0.070	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.926	-0.054	1.926
ROCK2	O75116	protein_coding	2	p25.1	-	-	-	-	0.005	largescale	0.005	-	4529	42.231	-0.277	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.046	0.033	2.046
IGSF11-AS1	-	antisense	3	q13.32	-	-	-	-	0.010	largescale	0.01	-	2	0.118	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
BACE2-IT1	-	antisense	21	q22.2	-	-	-	-	-0.005	largescale	-0.005	-	2	0.495	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
IGLV5-45	-	IG_V_gene	22	q11.22	-	-	-	-	0.015	largescale	0.015	-	86	20.468	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
IGLV5-48	-	IG_V_gene	22	q11.22	-	-	-	-	0.015	largescale	0.015	-	65	16.644	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
AGER	-	protein_coding	6	p21.32	-	-	-	-	0.080	focal	0.08	-	36	1.638	-0.614	-	-	-	-	-	-	-	-	-	-	-	-	0.465	2.760	0.465	2.760
PRKX-AS1	-	antisense	X	p22.33	-	-	-	-	-0.029	largescale	-0.029	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
OR5H4P	-	pseudogene	3	q11.2	-	-	-	-	0.002	largescale	0.002	-	154	15.765	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
GFRAL	-	protein_coding	6	p12.1	-	-	-	-	0.002	largescale	0.002	-	176	8.702	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
HMGN1P8	-	pseudogene	3	q26.1	-	-	-	-	0.010	largescale	0.01	-	11	3.609	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
IBA57-AS1	-	protein_coding	1	q42.13	-	-	-	-	0.008	largescale	0.008	-	19	2.801	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
LRRC9	-	protein_coding	14	q23.1	-	-	-	-	-0.002	largescale	-0.002	-	445	7.909	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.982	-0.013	1.982
LRRC4	-	protein_coding	7	q32.1	-	-	-	-	0.109	largescale	0.109	-	288	6.742	-1.188	-	-	-	-	-	-	-	-	-	-	-	-	0.607	3.046	0.607	3.046
WNK3	Q9BYP7	protein_coding	X	p11.22	-	-	-	-	-0.029	largescale	-0.029	-	300	2.477	-0.702	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
LRRC6	-	protein_coding	8	q24.22	-	-	-	-	-0.003	largescale	-0.003	-	396	14.270	-0.159	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	1.972	-0.020	1.972
LRRC7	-	protein_coding	1	p31.1	-	-	-	-	0.008	largescale	0.008	-	1082	8.512	0.405	V1158I	1:70505093	-	MODERATE	9.756	82	0.000	39	11.111	9	5	-	0.053	2.074	0.053	2.074
LRRC1	-	protein_coding	6	p12.1	-	-	-	-	0.002	largescale	0.002	-	929	17.925	-0.232	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
LRRC2	-	protein_coding	3	p21.31	-	-	-	-	0.002	largescale	0.002	-	966	16.235	0.999	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
LRRC3	-	protein_coding	21	q22.3	-	-	-	-	-0.005	largescale	-0.005	-	118	4.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
HAND2-AS1	-	antisense	4	q34.1	-	-	-	-	-0.009	largescale	-0.009	-	171	1.644	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.061	1.917	-0.061	1.917
RFNG	-	protein_coding	17	q25.3	-	-	-	-	0.004	largescale	0.004	-	895	21.879	0.365	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
KLHL6-AS1	-	antisense	3	q27.1	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
MORN5	-	protein_coding	9	q33.2	-	-	-	-	0.001	largescale	0.001	-	129	6.756	0.175	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.009	0.007	2.009
MORN4	-	protein_coding	10	q24.2	-	-	-	-	-0.129	largescale	-0.129	-	124	4.508	-0.718	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
PLD6	-	protein_coding	17	p11.2	-	-	-	-	0.004	largescale	0.004	-	48	1.772	0.324	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
MORN1	-	protein_coding	1	p36.32,p36.33	-	-	-	-	0.031	largescale	0.031	-	564	6.342	0.414	-	-	-	-	-	-	-	-	-	-	-	-	0.195	2.290	0.195	2.290
PLD1	Q13393	protein_coding	3	q26.31	-	-	-	-	0.010	largescale	0.01	-	545	5.174	-0.235	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
MORN3	-	protein_coding	12	q24.31	-	-	-	-	-0.008	focal	-0.008	-	46	2.937	-0.606	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.926	-0.054	1.926
MORN2	-	protein_coding	2	p22.1	-	-	-	-	0.005	largescale	0.005	-	1668	115.543	-0.155	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.046	0.033	2.046
ST20	-	protein_coding	15	q25.1	-	-	-	-	-0.101	focal	-0.101	-	54	3.161	-0.776	-	-	-	-	-	-	-	-	-	-	-	-	-0.864	1.098	-0.864	1.098
RNU6ATAC15P	-	snRNA	3	q13.13	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
TREML3P	-	pseudogene	6	p21.1	-	-	-	-	0.002	largescale	0.002	-	99	7.605	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
RRP1	-	protein_coding	21	q22.3	-	-	-	-	-0.005	largescale	-0.005	-	3393	75.415	0.837	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
DOCK8	-	protein_coding	9	p24.3	-	-	-	-	0.001	largescale	0.001	-	12547	86.018	0.791	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.009	0.007	2.009
DOCK9	-	protein_coding	13	q32.3	-	-	-	-	-0.014	largescale	-0.014	-	698	6.555	-1.705	-	-	-	-	-	-	-	-	-	-	-	-	-0.096	1.871	-0.096	1.871
SCO1	-	protein_coding	17	p13.1	-	-	-	-	0.004	largescale	0.004	-	476	19.001	1.180	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
DOCK2	-	protein_coding	5	q35.1	-	-	-	-	-0.001	largescale	-0.001	-	9532	70.274	0.633	-	-	-	-	-	-	-	-	-	-	-	-	-0.007	1.991	-0.007	1.991
DOCK3	-	protein_coding	3	p21.2	-	-	-	-	0.002	largescale	0.002	-	3601	38.862	-0.759	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
RNU6-678P	-	snRNA	3	q22.1	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
DOCK1	-	protein_coding	10	q26.2	-	-	-	-	-0.129	largescale	-0.129	-	10062	117.676	-0.286	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
DOCK6	-	protein_coding	19	p13.2	-	-	-	-	0.088	largescale	0.088	-	2605	19.794	0.179	-	-	-	-	-	-	-	-	-	-	-	-	0.505	2.839	0.505	2.839
DOCK7	-	protein_coding	1	p31.3	-	-	-	-	0.008	largescale	0.008	-	5677	49.332	-0.473	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
DOCK4	-	protein_coding	7	q31.1	-	-	-	-	0.109	largescale	0.109	-	5296	44.084	-0.704	-	-	-	-	-	-	-	-	-	-	-	-	0.607	3.046	0.607	3.046
DOCK5	-	protein_coding	8	p21.2	-	-	-	-	-0.003	largescale	-0.003	-	11967	70.846	0.795	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	1.972	-0.020	1.972
ACSBG1	Q96GR2	protein_coding	15	q25.1	-	-	-	-	-0.101	focal	-0.101	-	330	3.789	-0.679	-	-	-	-	-	-	-	-	-	-	-	-	-0.864	1.098	-0.864	1.098
ACSBG2	-	protein_coding	19	p13.3	-	-	-	-	0.088	largescale	0.088	-	266	7.276	-	-	-	-	-	-	-	-	-	-	-	-	-	0.505	2.839	0.505	2.839
HOTAIRM1	-	antisense	7	p15.2	-	-	-	-	0.110	largescale	0.11	-	46	2.905	0.139	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.056	0.612	3.056
TNFRSF12A	-	protein_coding	16	p13.3	-	-	-	-	-0.139	focal	-0.139	-	1505	76.948	0.011	-	-	-	-	-	-	-	-	-	-	-	-	-1.367	0.775	-1.367	0.775
RNU6-178P	-	snRNA	8	p21.1	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	1.972	-0.020	1.972
EIF5AL1	-	protein_coding	10	q22.3	-	-	-	-	-0.129	largescale	-0.129	-	36	0.888	-0.393	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
ARHGAP22-IT1	-	sense_intronic	10	q11.22	-	-	-	-	-0.129	largescale	-0.129	-	2	0.402	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
SCNN1D	P51172	protein_coding	1	p36.33	-	-	-	-	0.031	largescale	0.031	-	930	21.831	-0.104	Splice_Site_Region+Intron	1:1216996	-	LOW	9.821	112	0.000	52	40.000	5	5	-	0.195	2.290	0.195	2.290
SCNN1B	P51168	protein_coding	16	p12.2	-	-	-	-	0.011	largescale	0.011	-	213	5.137	-0.066	-	-	-	-	-	-	-	-	-	-	-	-	0.072	2.102	0.072	2.102
SCNN1A	P37088	protein_coding	12	p13.31	-	-	-	-	0.015	largescale	0.015	-	99	1.592	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
RBMY2GP	-	pseudogene	Y	p11.2	-	-	-	-	0.163	largescale	0.163	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
ADAM20P3	-	pseudogene	4	q35.2	-	-	-	-	-0.009	largescale	-0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.061	1.917	-0.061	1.917
FAM98B	-	protein_coding	15	q14	-	-	-	-	-0.116	largescale	-0.116	-	2068	28.521	-0.260	-	-	-	-	-	-	-	-	-	-	-	-	-1.044	0.970	-1.044	0.970
ADAM20P1	-	lincRNA	14	q24.2	-	-	-	-	-0.002	largescale	-0.002	-	21	0.654	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.982	-0.013	1.982
RNF11P2	-	pseudogene	20	p12.1	-	-	-	-	0.008	largescale	0.008	-	9	1.933	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
FGF7	-	protein_coding	15	q21.2	-	-	-	-	-0.116	largescale	-0.116	-	134	1.902	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.044	0.970	-1.044	0.970
CLEC9A	-	protein_coding	12	p13.2	-	-	-	-	0.015	largescale	0.015	-	101	3.417	0.276	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
SCUBE2	-	protein_coding	11	p15.4	-	-	-	-	-0.000	largescale	-0.0	-	241	2.858	-0.078	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.000	0.000	2.000
RNU6-183P	-	snRNA	5	q14.1	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.065	0.046	2.065
SCUBE1	-	protein_coding	22	q13.2	-	-	-	-	0.015	largescale	0.015	-	145	2.212	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
FGF6	-	protein_coding	12	p13.32	-	-	-	-	0.015	largescale	0.015	-	26	2.032	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
RPSAP52	-	pseudogene	12	q14.3	-	-	-	-	-0.102	focal	-0.102	-	72	5.947	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.876	1.090	-0.876	1.090
RNU6-778P	-	snRNA	1	q32.1	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
RPSAP51	-	pseudogene	12	p13.31	-	-	-	-	0.015	largescale	0.015	-	21	3.076	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
RPSAP56	-	pseudogene	16	q22.3	-	-	-	-	0.013	focal	0.013	-	57	6.079	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.121	0.085	2.121
RPSAP57	-	pseudogene	18	q21.2	-	-	-	-	-0.008	largescale	-0.008	-	17	1.931	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.926	-0.054	1.926
RPSAP54	-	pseudogene	13	q12.11	-	-	-	-	-0.014	largescale	-0.014	-	71	7.572	1.342	-	-	-	-	-	-	-	-	-	-	-	-	-0.096	1.871	-0.096	1.871
RN7SL74P	-	misc_RNA	X	q21.33	-	-	-	-	-0.029	largescale	-0.029	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
ZNF750	-	protein_coding	17	q25.3	-	-	-	-	0.004	largescale	0.004	-	70	1.781	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
RPSAP58	-	protein_coding	19	p12	-	-	-	-	0.088	largescale	0.088	-	165	5.914	-0.419	-	-	-	-	-	-	-	-	-	-	-	-	0.505	2.839	0.505	2.839
SMIM13	-	protein_coding	6	p24.2	-	-	-	-	0.032	largescale	0.032	-	131	2.641	-1.489	-	-	-	-	-	-	-	-	-	-	-	-	0.201	2.299	0.201	2.299
SMIM12	-	protein_coding	1	p34.3	-	-	-	-	-0.109	focal	-0.109	-	391	4.566	-0.947	-	-	-	-	-	-	-	-	-	-	-	-	-0.958	1.030	-0.958	1.030
COX10-AS1	-	processed_transcript	17	p12	-	-	-	-	0.004	largescale	0.004	-	17	0.276	-1.152	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
SMIM10	-	protein_coding	X	q26.3	-	-	-	-	-0.029	largescale	-0.029	-	254	15.645	1.103	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
SMIM17	-	protein_coding	19	q13.43	-	-	-	-	0.002	focal	0.002	-	112	9.835	-0.461	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
NDUFB8P2	-	pseudogene	17	q23.1	-	-	-	-	0.004	largescale	0.004	-	9	1.581	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
SMIM14	-	protein_coding	4	p14	-	-	-	-	-0.009	largescale	-0.009	-	253	11.223	0.025	-	-	-	-	-	-	-	-	-	-	-	-	-0.061	1.917	-0.061	1.917
FGF5	-	protein_coding	4	q21.21	-	-	-	-	-0.009	largescale	-0.009	-	110	1.733	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.061	1.917	-0.061	1.917
RPP30	-	protein_coding	10	q23.31	-	-	-	-	-0.129	largescale	-0.129	-	1526	20.981	0.611	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
SMIM18	-	protein_coding	8	p12	-	-	-	-	-0.003	largescale	-0.003	-	97	10.127	-0.000	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	1.972	-0.020	1.972
RNU6-520P	-	snRNA	4	q13.3	-	-	-	-	-0.009	largescale	-0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.061	1.917	-0.061	1.917
CHIAP1	-	pseudogene	1	p13.3	-	-	-	-	0.008	largescale	0.008	-	1	0.095	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
CHIAP3	-	pseudogene	1	p13.2	-	-	-	-	0.008	largescale	0.008	-	4	0.334	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
CHIAP2	-	pseudogene	1	p13.2	-	-	-	-	0.008	largescale	0.008	-	75	2.498	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
BCORL1	-	protein_coding	X	q26.1	-	-	-	-	-0.029	largescale	-0.029	-	3317	39.195	0.059	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
HACE1	-	protein_coding	6	q16.3	-	-	-	-	0.002	largescale	0.002	-	1030	10.535	0.070	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
SOD2P1	-	pseudogene	1	p21.1	-	-	-	-	0.008	largescale	0.008	-	3	0.504	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
FTLP18	-	pseudogene	1	p34.3	-	-	-	-	0.008	largescale	0.008	-	2	0.361	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
TRBV30	-	TR_V_gene	7	q34	-	-	-	-	0.109	largescale	0.109	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.607	3.046	0.607	3.046
RNU6-643P	-	snRNA	6	p21.1	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
ITPR1-AS1	-	antisense	3	p26.1	-	-	-	-	0.002	largescale	0.002	-	5	0.551	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
PPP1R10P1	-	pseudogene	11	q24.3	-	-	-	-	-0.000	largescale	-0.0	-	4	0.211	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.000	0.000	2.000
ZNF660	-	protein_coding	3	p21.31	-	-	-	-	0.002	largescale	0.002	-	1107	16.059	-0.068	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
NT5DC4	-	protein_coding	2	q13	-	-	-	-	0.005	largescale	0.005	-	313	7.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.046	0.033	2.046
NT5DC2	-	protein_coding	3	p21.1	-	-	-	-	0.002	largescale	0.002	-	1399	27.922	-0.310	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
DBR1	-	protein_coding	3	q22.3	-	-	-	-	0.010	largescale	0.01	-	378	11.302	-1.160	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
NT5DC1	-	protein_coding	6	q22.1	-	-	-	-	0.002	largescale	0.002	-	985	12.733	0.123	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
ZNF664	-	protein_coding	12	q24.31	-	-	-	-	-0.008	focal	-0.008	-	5242	78.122	0.006	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.926	-0.054	1.926
ZNF665	-	protein_coding	19	q13.42	-	-	-	-	0.002	focal	0.002	-	559	9.094	-0.059	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
RUSC2	-	protein_coding	9	p13.3	-	-	-	-	0.001	largescale	0.001	-	4451	74.015	-0.115	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.009	0.007	2.009
RUSC1	-	protein_coding	1	q22	-	-	-	-	0.008	largescale	0.008	-	1712	29.806	0.376	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
PPIH	O43447	protein_coding	1	p34.2	-	-	-	-	0.008	largescale	0.008	-	1728	73.811	0.663	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
PPIG	Q13427	protein_coding	2	q31.1	-	-	-	-	0.005	largescale	0.005	-	15315	196.395	0.030	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.046	0.033	2.046
PPIF	P30405	protein_coding	10	q22.3	-	-	-	-	-0.129	largescale	-0.129	-	1364	48.197	1.306	-	-	-	-	-	-	-	-	-	-	-	-	-1.218	0.860	-1.218	0.860
PPIE	-	protein_coding	1	p34.2	-	-	-	-	0.008	largescale	0.008	-	2254	26.387	0.127	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
PPID	-	protein_coding	4	q32.1	-	-	-	-	-0.009	largescale	-0.009	-	640	24.101	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-0.061	1.917	-0.061	1.917
PPIC	P45877	protein_coding	5	q23.2	-	-	-	-	0.007	largescale	0.007	-	232	10.448	-0.605	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.065	0.046	2.065
PPIB	P23284	protein_coding	15	q22.31	-	-	-	-	-0.116	largescale	-0.116	-	2765	136.709	-0.056	-	-	-	-	-	-	-	-	-	-	-	-	-1.044	0.970	-1.044	0.970
PPIA	P62937	protein_coding	7	p13	-	-	-	-	0.110	largescale	0.11	-	10590	225.919	0.002	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.056	0.612	3.056
RNU6-455P	-	snRNA	14	q12	-	-	-	-	-0.002	largescale	-0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.982	-0.013	1.982
LYST-AS1	-	antisense	1	q42.3	-	-	-	-	0.008	largescale	0.008	-	1	0.181	-	-	-	-	-	-	-	-	-	-	-	-	-	0.053	2.074	0.053	2.074
DCPS	Q96C86	protein_coding	11	q24.2	-	-	-	-	-0.000	largescale	-0.0	-	1047	29.512	0.406	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.000	0.000	2.000
PTHLH	-	protein_coding	12	p11.22	-	-	-	-	0.015	largescale	0.015	-	72	2.014	-0.823	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
THEMIS2	-	protein_coding	1	p35.3	-	-	-	-	0.031	largescale	0.031	-	6039	123.505	1.007	-	-	-	-	-	-	-	-	-	-	-	-	0.195	2.290	0.195	2.290
LLPH	-	protein_coding	12	q14.3	-	-	-	-	-0.102	focal	-0.102	-	29	1.844	-0.417	-	-	-	-	-	-	-	-	-	-	-	-	-0.876	1.090	-0.876	1.090
NDP-AS1	-	antisense	X	p11.3	-	-	-	-	-0.029	largescale	-0.029	-	20	2.564	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
DCP2	-	protein_coding	5	q22.2	-	-	-	-	0.007	largescale	0.007	-	5491	52.137	0.383	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.065	0.046	2.065
RNU7-47P	-	snRNA	3	q23	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
LZIC	-	protein_coding	1	p36.22	-	-	-	-	0.031	largescale	0.031	-	635	21.489	-1.185	-	-	-	-	-	-	-	-	-	-	-	-	0.195	2.290	0.195	2.290
NAA50	-	protein_coding	3	q13.2	-	-	-	-	0.010	largescale	0.01	-	703	17.045	-0.400	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
CFDP1	-	protein_coding	16	q23.1	-	-	-	-	0.013	focal	0.013	-	1212	35.454	0.425	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.121	0.085	2.121
ATF6B	-	protein_coding	6	p21.33	-	-	-	-	0.080	focal	0.08	-	608	15.696	-0.533	-	-	-	-	-	-	-	-	-	-	-	-	0.465	2.760	0.465	2.760
OR7E22P	-	pseudogene	3	p12.3	-	-	-	-	0.002	largescale	0.002	-	64	6.120	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
RNU2-10P	-	snRNA	3	p14.2	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
TDP1	-	protein_coding	14	q32.11	-	-	-	-	-0.002	largescale	-0.002	-	1639	24.893	1.467	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.982	-0.013	1.982
PDE7A	Q13946	protein_coding	8	q13.1	-	-	-	-	-0.003	largescale	-0.003	-	625	7.953	0.619	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	1.972	-0.020	1.972
TPPP3	-	protein_coding	16	q22.1	-	-	-	-	0.011	largescale	0.011	-	401	14.472	-0.364	-	-	-	-	-	-	-	-	-	-	-	-	0.072	2.102	0.072	2.102
PDE7B	Q9NP56	protein_coding	6	q23.3	-	-	-	-	0.002	largescale	0.002	-	506	8.376	-0.966	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.018	0.013	2.018
TDP2	-	protein_coding	6	p22.3	-	-	-	-	0.032	largescale	0.032	-	1425	43.686	0.807	-	-	-	-	-	-	-	-	-	-	-	-	0.201	2.299	0.201	2.299
PIP	-	protein_coding	7	q34	-	-	-	-	0.109	largescale	0.109	-	56	9.045	-	-	-	-	-	-	-	-	-	-	-	-	-	0.607	3.046	0.607	3.046
MIR3118-4	-	miRNA	15	q11.2	-	-	-	-	-0.046	focal	-0.046	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.339	1.582	-0.339	1.582
PIR	-	protein_coding	X	p22.2	-	-	-	-	-0.029	largescale	-0.029	-	149	5.604	-0.528	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
RPL30P15	-	pseudogene	X	p22.2	-	-	-	-	-0.029	largescale	-0.029	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.205	1.735	-0.205	1.735
