Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
PKDCC	-	protein_coding	2	p21	-	-	-	-	0.029	largescale	0.029	-	193	1.217	-0.661	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
MAGOH2P	-	pseudogene	17	p13.1	-	-	-	-	0.029	focal	0.029	-	5	0.243	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
CAV2	-	protein_coding	7	q31.2	-	-	-	-	0.563	largescale	0.563	-	3764	13.999	0.399	-	-	-	-	-	-	-	-	-	-	-	-	0.614	3.198	0.614	3.198
CAV3	-	protein_coding	3	p25.3	-	-	-	-	0.033	largescale	0.033	-	4	0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.144	0.037	2.144
AXL	P30530	protein_coding	19	q13.2	-	-	-	-	0.041	largescale	0.041	-	946	4.544	-0.304	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
CAV1	-	protein_coding	7	q31.2	-	-	-	-	0.563	largescale	0.563	-	5560	33.765	-0.002	-	-	-	-	-	-	-	-	-	-	-	-	0.614	3.198	0.614	3.198
RNU6-714P	-	snRNA	9	q22.31	-	-	-	-	0.031	largescale	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
RN7SL500P	-	misc_RNA	22	q13.33	-	-	-	-	0.038	largescale	0.038	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.042	2.152	0.042	2.152
ATP5J2P6	-	pseudogene	15	q22.31	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
ATP5J2P3	-	pseudogene	9	q21.2	-	-	-	-	0.031	largescale	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
OR6C7P	-	pseudogene	12	q13.2	-	-	-	-	0.028	largescale	0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
RNU1-15P	-	snRNA	7	p15.3	-	-	-	-	0.561	largescale	0.561	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.194	0.612	3.194
SARNP	-	protein_coding	12	q13.2	-	-	-	-	0.028	largescale	0.028	-	264	1.925	0.185	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
RNU6-224P	-	snRNA	4	q28.3	-	-	-	-	0.021	largescale	0.021	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.124	0.023	2.124
WASF4P	-	pseudogene	X	p11.23	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
SOX2-OT	-	sense_overlapping	3	q26.33	-	-	-	-	0.027	largescale	0.027	-	60483	159.954	0.557	-	-	-	-	-	-	-	-	-	-	-	-	0.030	2.134	0.030	2.134
MPC1L	-	pseudogene	X	p11.4	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
RNU5F-4P	-	snRNA	12	p11.21	-	-	-	-	0.028	largescale	0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
SKAP2	-	protein_coding	7	p15.2	-	-	-	-	0.561	largescale	0.561	-	6684	29.980	0.558	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.194	0.612	3.194
RNU6ATAC20P	-	snRNA	18	q11.2	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.020	2.119	0.020	2.119
LRRC36	-	protein_coding	16	q22.1	-	-	-	-	0.013	largescale	0.013	-	273	1.683	0.120	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
PITPNA	Q00169	protein_coding	17	p13.3	-	-	-	-	0.029	focal	0.029	-	4317	22.342	-1.041	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
PITPNB	-	protein_coding	22	q12.1	-	-	-	-	0.037	focal	0.037	-	1223	5.948	-1.672	-	-	-	-	-	-	-	-	-	-	-	-	0.041	2.150	0.041	2.150
DCAF12L2	-	protein_coding	X	q25	-	-	-	-	0.026	largescale	0.026	-	2	0.030	-	A398T	X:125298716	-	MODERATE	45.736	129	0.000	52	0.000	0	5	-	0.029	2.132	0.029	2.132
DCAF12L1	-	protein_coding	X	q25	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
CLEC7A	-	protein_coding	12	p13.2	-	-	-	-	0.028	largescale	0.028	-	2716	16.049	0.863	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
CCNB1IP1P3	-	pseudogene	X	q21.33	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
CCNB1IP1P2	-	pseudogene	20	q13.12	-	-	-	-	0.031	largescale	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
CCNB1IP1P1	-	pseudogene	1	p34.1	-	-	-	-	0.036	largescale	0.036	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.149	0.040	2.149
RNU6-623P	-	snRNA	17	q23.2	-	-	-	-	0.033	largescale	0.033	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.144	0.037	2.144
SCGB2B3P	-	pseudogene	19	q13.11	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
RNU1-105P	-	snRNA	6	p12.3	-	-	-	-	0.029	largescale	0.029	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
RNU2-36P	-	snRNA	9	q21.33	-	-	-	-	0.031	largescale	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
OFD1P6Y	-	pseudogene	Y	q11.222	-	-	-	-	0.104	largescale	0.104	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
NEBL-AS1	-	antisense	10	p12.31	-	-	-	-	-0.844	focal	-0.844	-	184	6.690	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.977	1.061	-0.977	1.061
RN7SL475P	-	misc_RNA	1	p32.1	-	-	-	-	0.036	largescale	0.036	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.149	0.040	2.149
AMN1	-	protein_coding	12	p11.21	-	-	-	-	0.028	largescale	0.028	-	4623	35.825	1.407	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
KIR3DL2	-	protein_coding	19	q13.42	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
KIR3DL3	-	protein_coding	19	q13.42	yes	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	BMS-986015	0.045	2.157	0.045	2.157
LMNB2	-	protein_coding	19	p13.3	-	-	-	-	0.040	focal	0.04	-	1041	4.745	-1.741	-	-	-	-	-	-	-	-	-	-	-	-	0.044	2.155	0.044	2.155
IL13RA2	-	protein_coding	X	q23	yes	-	-	-	0.026	largescale	0.026	-	2777	42.285	-0.365	-	-	-	-	-	-	-	-	-	-	-	IL13-PE38QQR	0.029	2.132	0.029	2.132
IL13RA1	-	protein_coding	X	q24	-	-	-	-	0.026	largescale	0.026	-	4656	21.399	0.037	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
LMNB1	-	protein_coding	5	q23.2	-	-	-	-	0.024	largescale	0.024	-	1294	8.814	-1.428	-	-	-	-	-	-	-	-	-	-	-	-	0.027	2.129	0.027	2.129
MRPS28	-	protein_coding	8	q21.13	-	-	-	-	0.026	largescale	0.026	-	3881	52.825	0.998	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
MRPS26	-	protein_coding	20	p13	-	-	-	-	0.031	largescale	0.031	-	2420	53.165	0.108	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
CD274	-	protein_coding	9	p24.1	yes	yes	-	-	-0.846	focal	-0.846	-	150	0.904	-0.402	-	-	-	-	-	-	-	-	-	-	-	BMS-936559|MDX-1105|MPDL3280A|RG7446	-0.980	1.060	-0.980	1.060
MRPS24	-	protein_coding	7	p13	-	-	-	-	0.561	largescale	0.561	-	63	0.597	0.279	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.194	0.612	3.194
CD276	-	protein_coding	15	q24.1	yes	-	-	-	0.026	largescale	0.026	-	2384	10.651	-0.974	-	-	-	-	-	-	-	-	-	-	-	MGA271	0.029	2.132	0.029	2.132
MRPS22	-	protein_coding	3	q23	-	-	-	-	0.027	largescale	0.027	-	5362	24.667	1.672	-	-	-	-	-	-	-	-	-	-	-	-	0.030	2.134	0.030	2.134
MRPS23	-	protein_coding	17	q22	-	-	-	-	0.033	largescale	0.033	-	16205	238.963	2.078	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.144	0.037	2.144
MRPS21	-	protein_coding	1	q21.2	-	-	-	-	0.035	largescale	0.035	-	6109	101.308	0.232	-	-	-	-	-	-	-	-	-	-	-	-	0.039	2.147	0.039	2.147
MIR521-1	-	miRNA	19	q13.42	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
RXFP3	Q9NSD7	protein_coding	5	p13.2	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.027	2.129	0.027	2.129
MIR521-2	-	miRNA	19	q13.42	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
PMP2	P02689	protein_coding	8	q21.13	-	-	-	-	0.026	largescale	0.026	-	126286	866.603	-0.058	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
DGCR5	-	antisense	22	q11.21	-	-	-	-	0.037	focal	0.037	-	1406	4.015	1.112	-	-	-	-	-	-	-	-	-	-	-	-	0.041	2.150	0.041	2.150
PRORSD1P	-	pseudogene	2	p16.1	-	-	-	-	0.029	largescale	0.029	-	385	4.325	1.379	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
SVIL	-	protein_coding	10	p11.23	-	-	-	-	-0.844	focal	-0.844	-	263	0.630	-1.270	-	-	-	-	-	-	-	-	-	-	-	-	-0.977	1.061	-0.977	1.061
DGCR6	-	protein_coding	22	q11.21	-	-	-	-	0.037	focal	0.037	-	2180	13.232	0.774	-	-	-	-	-	-	-	-	-	-	-	-	0.041	2.150	0.041	2.150
RN7SL234P	-	misc_RNA	6	q25.1	-	-	-	-	-0.845	largescale	-0.845	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.979	1.061	-0.979	1.061
JMJD6	-	protein_coding	17	q25.1	-	-	-	-	0.049	focal	0.049	-	1994	8.299	0.665	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.170	0.054	2.170
JMJD7	-	protein_coding	15	q15.1	-	-	-	-	0.026	largescale	0.026	-	1	0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
JMJD4	-	protein_coding	1	q42.13	-	-	-	-	0.034	largescale	0.034	-	1142	6.553	0.628	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.145	0.038	2.145
DNAJC9-AS1	-	antisense	10	q22.2	-	-	-	-	-0.843	largescale	-0.843	-	25	0.190	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.976	1.062	-0.976	1.062
ZHX2	-	protein_coding	8	q24.13	-	-	-	-	0.026	largescale	0.026	-	1244	6.534	-0.990	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
ZHX3	-	protein_coding	20	q12	-	-	-	-	0.031	largescale	0.031	-	2218	4.726	-1.719	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
JMJD8	-	protein_coding	16	p13.3	-	-	-	-	0.013	largescale	0.013	-	1193	11.239	-0.393	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
ZHX1	-	protein_coding	8	q24.13	-	-	-	-	0.026	largescale	0.026	-	4911	18.051	-0.669	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
RPL41P1	-	pseudogene	20	p11.22	-	-	-	-	0.031	largescale	0.031	-	56782	4594.317	2.502	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
RPL41P2	-	pseudogene	15	q13.1	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
PPP1R8P1	-	pseudogene	1	p33	-	-	-	-	0.036	largescale	0.036	-	16	0.379	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.149	0.040	2.149
APPL1	-	protein_coding	3	p14.3	-	-	-	-	0.027	largescale	0.027	-	6363	22.400	-0.407	-	-	-	-	-	-	-	-	-	-	-	-	0.030	2.134	0.030	2.134
APPL2	-	protein_coding	12	q23.3	-	-	-	-	0.028	largescale	0.028	-	4773	23.063	-0.743	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
PINK1-AS	-	antisense	1	p36.12	-	-	-	-	0.036	largescale	0.036	-	169	0.942	-1.061	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.149	0.040	2.149
RNU6ATAC3P	-	snRNA	17	q21.32	-	-	-	-	0.033	largescale	0.033	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.144	0.037	2.144
MEMO1	-	protein_coding	2	p23.1,p22.3	-	-	-	-	0.029	largescale	0.029	-	161	1.613	0.125	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
KRTAP21-3	-	protein_coding	21	q22.11	-	-	-	-	0.019	largescale	0.019	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.121	0.021	2.121
KRTAP21-2	-	protein_coding	21	q22.11	-	-	-	-	0.019	largescale	0.019	-	4	0.225	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.121	0.021	2.121
KRTAP21-1	-	protein_coding	21	q22.11	-	-	-	-	0.019	largescale	0.019	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.121	0.021	2.121
HBBP1	-	pseudogene	11	p15.4	-	-	-	-	-0.076	largescale	-0.076	-	2	0.082	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
SIGMAR1	Q99720	protein_coding	9	p13.3	-	-	-	-	-0.849	focal	-0.849	-	605	6.821	-2.226	-	-	-	-	-	-	-	-	-	-	-	-	-0.984	1.057	-0.984	1.057
HS3ST6	-	protein_coding	16	p13.3	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
HS3ST5	-	protein_coding	6	q22.1,q21	-	-	-	-	-0.845	largescale	-0.845	-	109	0.658	0.603	-	-	-	-	-	-	-	-	-	-	-	-	-0.979	1.061	-0.979	1.061
HS3ST4	-	protein_coding	16	p12.1	-	-	-	-	0.013	largescale	0.013	-	61	0.447	0.849	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
HS3ST2	-	protein_coding	16	p12.2	-	-	-	-	0.013	largescale	0.013	-	349	3.317	0.592	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
HS3ST1	O14792	protein_coding	4	p15.33	-	-	-	-	0.021	largescale	0.021	-	2510	7.610	0.927	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.124	0.023	2.124
DYTN	-	protein_coding	2	q33.3	-	-	-	-	0.029	largescale	0.029	-	5	0.058	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
MTND1P33	-	pseudogene	X	q27.3	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
PARP15	Q460N3	protein_coding	3	q21.1	-	-	-	-	0.027	largescale	0.027	-	94	0.423	-0.027	-	-	-	-	-	-	-	-	-	-	-	-	0.030	2.134	0.030	2.134
NOCT	-	protein_coding	4	q31.1	-	-	-	-	0.021	largescale	0.021	-	290	4.059	0.462	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.124	0.023	2.124
RNU6-1135P	-	snRNA	11	q14.2	-	-	-	-	-0.076	largescale	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
PHOSPHO2	-	protein_coding	2	q31.1	-	-	-	-	0.029	largescale	0.029	-	815	13.662	1.940	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
PHOSPHO1	Q8TCT1	protein_coding	17	q21.32	-	-	-	-	0.033	largescale	0.033	-	6	0.063	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.144	0.037	2.144
OR2T10	Q8NGZ9	protein_coding	1	q44	-	-	-	-	0.034	largescale	0.034	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.145	0.038	2.145
OR2T11	Q8NH01	protein_coding	1	q44	-	-	-	-	0.034	largescale	0.034	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.145	0.038	2.145
OR2T12	Q8NG77	protein_coding	1	q44	-	-	-	-	0.034	largescale	0.034	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.145	0.038	2.145
ZNHIT3	-	protein_coding	17	q12	-	-	-	-	0.038	focal	0.038	-	10889	40.311	1.967	-	-	-	-	-	-	-	-	-	-	-	-	0.042	2.152	0.042	2.152
ZNHIT2	-	protein_coding	11	q13.1	-	-	-	-	-0.076	largescale	-0.076	-	416	7.947	0.364	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
ZNHIT1	-	protein_coding	7	q22.1	-	-	-	-	0.563	largescale	0.563	-	31675	142.330	1.923	-	-	-	-	-	-	-	-	-	-	-	-	0.614	3.198	0.614	3.198
ZNHIT6	-	protein_coding	1	p22.3	-	-	-	-	0.036	largescale	0.036	-	1113	4.447	-2.364	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.149	0.040	2.149
ST13P18	-	pseudogene	X	q21.32	-	-	-	-	0.026	largescale	0.026	-	7	0.169	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
VN1R84P	-	pseudogene	19	p12	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
PLEKHM1P1	-	pseudogene	17	q24.1	-	-	-	-	0.033	largescale	0.033	-	744	2.175	0.251	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.144	0.037	2.144
DYX1C1-CCPG1	-	processed_transcript	15	q21.3	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
LETM1P2	-	pseudogene	19	q13.43	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
NFATC2IP	-	protein_coding	16	p11.2	-	-	-	-	0.013	largescale	0.013	-	2028	8.751	0.048	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
OTX2-AS1	-	antisense	14	q22.3	-	-	-	-	0.028	largescale	0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
MIR3914-1	-	miRNA	7	q11.22	-	-	-	-	0.563	largescale	0.563	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.614	3.198	0.614	3.198
OR7G2	Q8NG99	protein_coding	19	p13.2	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
OR7G3	Q8NG95	protein_coding	19	p13.2	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
OR7G1	Q8NGA0	protein_coding	19	p13.2	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
BLID	-	protein_coding	11	q24.1	-	-	-	-	-0.072	largescale	-0.072	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.977	-0.080	1.977
POR	P16435	protein_coding	7	q11.23	-	-	-	-	0.563	largescale	0.563	-	1746	7.073	-0.897	-	-	-	-	-	-	-	-	-	-	-	-	0.614	3.198	0.614	3.198
RN7SL106P	-	misc_RNA	15	q11.2	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
FAAH2	-	protein_coding	X	p11.21	-	-	-	-	0.026	largescale	0.026	-	106	1.300	0.672	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
IGHD3-22	-	IG_D_gene	14	q32.33	-	-	-	-	0.029	largescale	0.029	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
RNU6-316P	-	snRNA	18	p11.21	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.020	2.119	0.020	2.119
ZP1	-	protein_coding	11	q12.2	-	-	-	-	-0.076	largescale	-0.076	-	76	0.772	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
RNU6-659P	-	snRNA	14	q24.2	-	-	-	-	0.028	largescale	0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
ZP2	-	protein_coding	16	p12.2	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
ZP4	-	protein_coding	1	q43	-	-	-	-	0.034	largescale	0.034	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.145	0.038	2.145
RN7SKP72	-	misc_RNA	18	p11.32	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.020	2.119	0.020	2.119
RN7SKP73	-	misc_RNA	5	p15.32	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.027	2.129	0.027	2.129
RN7SKP70	-	misc_RNA	5	q35.3	-	-	-	-	0.036	largescale	0.036	-	3	0.274	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.149	0.040	2.149
RN7SKP71	-	misc_RNA	12	q24.13	-	-	-	-	0.028	largescale	0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.136	0.031	2.136
RN7SKP76	-	misc_RNA	16	q21	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.111	0.014	2.111
RN7SKP77	-	misc_RNA	9	q31.2	-	-	-	-	0.031	largescale	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
RN7SKP74	-	misc_RNA	20	p11.23	-	-	-	-	0.031	largescale	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
RN7SKP75	-	misc_RNA	7	q11.22	-	-	-	-	0.563	largescale	0.563	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.614	3.198	0.614	3.198
RN7SKP78	-	misc_RNA	10	p15.1	-	-	-	-	-0.843	focal	-0.843	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.976	1.062	-0.976	1.062
RN7SKP79	-	misc_RNA	5	p15.31	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.027	2.129	0.027	2.129
STK11IP	-	protein_coding	2	q35	-	-	-	-	0.029	largescale	0.029	-	1819	7.909	1.015	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
RNU6-365P	-	snRNA	11	p12	-	-	-	-	-0.076	largescale	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
SPAG11B	-	protein_coding	8	p23.1	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
SPAG11A	-	protein_coding	8	p23.1	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.132	0.029	2.132
OR9Q2	Q8NGE9	protein_coding	11	q12.1	-	-	-	-	-0.076	largescale	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
OR9Q1	Q8NGQ5	protein_coding	11	q12.1	-	-	-	-	-0.076	largescale	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
C6orf62	-	protein_coding	6	p22.3	-	-	-	-	0.029	largescale	0.029	-	32191	192.795	0.819	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.137	0.032	2.137
OR4R3P	-	pseudogene	11	p11.12	-	-	-	-	-0.076	largescale	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.971	-0.085	1.971
NFS1	Q9Y697	protein_coding	20	q11.22	-	-	-	-	0.031	largescale	0.031	-	830	3.110	-1.757	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
LIPE-AS1	-	antisense	19	q13.2	-	-	-	-	0.041	largescale	0.041	-	759	4.466	2.110	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.157	0.045	2.157
ROBO3	-	protein_coding	11	q24.2	-	-	-	-	-0.072	largescale	-0.072	-	2537	8.940	0.598	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.977	-0.080	1.977
RNU7-72P	-	snRNA	20	q13.13	-	-	-	-	0.031	largescale	0.031	-	2	0.799	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.140	0.034	2.140
RNU6-979P	-	snRNA	7	p15.1	-	-	-	-	0.561	largescale	0.561	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.612	3.194	0.612	3.194
ROBO2	-	protein_coding	3	p12.3	-	-	-	-	0.027	largescale	0.027	-	5004	7.437	0.404	-	-	-	-	-	-	-	-	-	-	-	-	0.030	2.134	0.030	2.134
