Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
RNU6-567P	-	snRNA	18	q21.32	-	-	-	-	-0.223	largescale	-0.223	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.386	1.599	-0.386	1.599
MARC1	-	protein_coding	1	q41	-	-	-	-	0.026	largescale	0.026	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.042	2.152	0.042	2.152
MARC2	-	protein_coding	1	q41	-	-	-	-	0.026	largescale	0.026	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.042	2.152	0.042	2.152
HNRNPFP1	-	pseudogene	1	p34.2	-	-	-	-	0.059	focal	0.059	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.233	0.095	2.233
HIST1H4PS1	-	pseudogene	6	p22.1	-	-	-	-	-0.006	largescale	-0.006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	2.076	-0.010	2.076
RNU6-348P	-	snRNA	3	q26.31	-	-	-	-	0.423	focal	0.423	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.640	3.257	0.640	3.257
CSRP2BP	-	protein_coding	20	p11.23	-	-	-	-	0.014	focal	0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.023	2.123	0.023	2.123
APCDD1L-AS1	-	processed_transcript	20	q13.32	-	-	-	-	0.007	focal	0.007	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.107	0.011	2.107
OR7E96P	-	pseudogene	8	p23.1	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
MIR181A1HG	-	lincRNA	1	q32.1	-	-	-	-	0.018	largescale	0.018	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.133	0.029	2.133
SMPD4	Q9NXE4	protein_coding	2	q21.1	-	-	-	-	0.013	largescale	0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.121	0.021	2.121
SMPD1	P17405	protein_coding	11	p15.4	-	-	-	-	0.002	focal	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	2.095	0.003	2.095
SMPD3	Q9NY59	protein_coding	16	q22.1	-	-	-	-	-0.538	focal	-0.538	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.030	1.024	-1.030	1.024
RN7SL734P	-	misc_RNA	12	q21.2	-	-	-	-	0.006	largescale	0.006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.010	2.104	0.010	2.104
BRIP1	-	protein_coding	17	q23.2	-	yes	-	-	-0.074	focal	-0.074	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.123	1.919	-0.123	1.919
PDE11A	Q9HCR9	protein_coding	2	q31.2	-	-	-	-	0.019	largescale	0.019	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.135	0.031	2.135
TTC28	-	protein_coding	22	q12.1	-	-	-	-	-0.041	focal	-0.041	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.994	-0.068	1.994
TTC29	-	protein_coding	4	q31.22	-	-	-	-	0.008	largescale	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.109	0.013	2.109
TTC24	-	protein_coding	1	q23.1	-	-	-	-	0.024	focal	0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.039	2.147	0.039	2.147
TTC25	-	processed_transcript	17	q21.2	-	-	-	-	-0.045	focal	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.075	1.985	-0.075	1.985
TTC26	-	protein_coding	7	q34	-	-	-	-	0.372	focal	0.372	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.098	0.568	3.098
TTC27	-	protein_coding	2	p22.3	-	-	-	-	0.016,-0.062	focal,focal	-0.062	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026,-0.103	2.128,1.946	-0.103	1.946
PATL2	-	protein_coding	15	q21.1	-	-	-	-	-0.486	focal	-0.486	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.913	1.110	-0.913	1.110
TTC22	-	protein_coding	1	p32.3	-	-	-	-	0.041	focal	0.041	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.067	2.189	0.067	2.189
PATL1	-	protein_coding	11	q12.1	-	-	-	-	-0.005	focal	-0.005	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.008	2.078	-0.008	2.078
RNU5A-5P	-	snRNA	1	q42.2	-	-	-	-	0.002	largescale	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	2.095	0.003	2.095
ENO1	-	protein_coding	1	p36.23	-	-	-	-	-0.030	focal	-0.03	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.050	2.019	-0.050	2.019
ENO2	P09104	protein_coding	12	p13.31	-	-	-	-	0.016	focal	0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.128	0.026	2.128
ENO3	P13929	protein_coding	17	p13.2	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
ENO4	-	protein_coding	10	q25.3	-	-	-	-	-0.493	largescale	-0.493	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.928	1.098	-0.928	1.098
TPTE2	Q6XPS3	protein_coding	13	q12.11	-	-	-	-	-0.568	focal	-0.568	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.100	0.975	-1.100	0.975
OIP5-AS1	-	processed_transcript	15	q15.1	-	-	-	-	-0.569	focal	-0.569	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.102	0.973	-1.102	0.973
FAM177A1P1	-	pseudogene	4	q23	-	-	-	-	0.003	largescale	0.003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	2.097	0.005	2.097
CBX3P8	-	pseudogene	11	p11.12	-	-	-	-	-0.013	focal	-0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.059	-0.021	2.059
CBX3P9	-	pseudogene	6	q22.1	-	-	-	-	0.020	largescale	0.02	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.138	0.033	2.138
CBX3P6	-	pseudogene	2	q24.1	-	-	-	-	0.031	largescale	0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.050	2.164	0.050	2.164
CBX3P7	-	pseudogene	11	q14.3	-	-	-	-	0.007	largescale	0.007	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.107	0.011	2.107
CBX3P4	-	pseudogene	12	p13.33	-	-	-	-	0.016	focal	0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.128	0.026	2.128
CBX3P5	-	pseudogene	12	q22	-	-	-	-	-0.091	focal	-0.091	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.152	1.881	-0.152	1.881
CBX3P2	-	pseudogene	18	p11.32	-	-	-	-	-0.240	focal	-0.24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.417	1.565	-0.417	1.565
CBX3P3	-	pseudogene	5	q22.2	-	-	-	-	0.022	largescale	0.022	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.036	2.143	0.036	2.143
CBX3P1	-	pseudogene	11	p14.1	-	-	-	-	0.010	focal	0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	2.114	0.016	2.114
OBSCN	Q5VST9	protein_coding	1	q42.13	-	-	-	-	0.002	largescale	0.002	-	-	-	-	V6753I	1:228527773	-	MODERATE	10.465	86	0.000	41	-	-	5	-	0.003	2.095	0.003	2.095
SRRD	-	protein_coding	22	q12.1	-	-	-	-	-0.041	focal	-0.041	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.994	-0.068	1.994
RN7SL826P	-	misc_RNA	8	q24.11	-	-	-	-	-0.056	largescale	-0.056	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.093	1.960	-0.093	1.960
MCL1	Q07820	protein_coding	1	q21.3	-	-	-	-	-0.067	focal	-0.067	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.112	1.935	-0.112	1.935
SORBS1	-	protein_coding	10	q24.1	-	-	-	-	-0.493	largescale	-0.493	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.928	1.098	-0.928	1.098
SORBS3	-	protein_coding	8	p21.3	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
SORBS2	-	protein_coding	4	q35.1	-	-	-	-	0.003	largescale	0.003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	2.097	0.005	2.097
ODC1	P11926	protein_coding	2	p25.1	-	-	-	-	0.029	largescale	0.029	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.047	2.160	0.047	2.160
RN7SL457P	-	misc_RNA	8	p12	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
TCP1P1	-	pseudogene	7	p14.1	-	-	-	-	0.406	focal	0.406	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.616	3.204	0.616	3.204
IL18RAP	-	protein_coding	2	q12.1	-	-	-	-	0.013	largescale	0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.121	0.021	2.121
TMEM167AP1	-	pseudogene	Y	q11.223	-	-	-	-	-0.194	largescale	-0.194	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
EOMES	-	protein_coding	3	p24.1	-	-	-	-	0.027	largescale	0.027	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	2.155	0.044	2.155
BCDIN3D-AS1	-	antisense	12	q13.12	-	-	-	-	-0.056	focal	-0.056	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.093	1.960	-0.093	1.960
RNU4-68P	-	snRNA	14	q32.33	-	-	-	-	-0.064	focal	-0.064	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.106	1.941	-0.106	1.941
MIR873	-	miRNA	9	p21.1	-	-	-	-	0.177	focal	0.177	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.280	2.537	0.280	2.537
KCTD21-AS1	-	antisense	11	q14.1	-	-	-	-	0.007	largescale	0.007	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.107	0.011	2.107
MIR877	-	miRNA	6	p21.33	-	-	-	-	-0.006	largescale	-0.006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	2.076	-0.010	2.076
MIR876	-	miRNA	9	p21.1	-	-	-	-	0.177	focal	0.177	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.280	2.537	0.280	2.537
MIR875	-	miRNA	8	q22.2	-	-	-	-	-0.056	largescale	-0.056	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.093	1.960	-0.093	1.960
MIR874	-	miRNA	5	q31.2	-	-	-	-	0.023	largescale	0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.145	0.038	2.145
CGB1	-	protein_coding	19	q13.33	-	-	-	-	-0.082	focal	-0.082	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.137	1.901	-0.137	1.901
ZSCAN5CP	-	protein_coding	19	q13.43	-	-	-	-	-0.076	focal	-0.076	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.127	1.914	-0.127	1.914
PDSS1	-	protein_coding	10	p12.1	-	-	-	-	-0.525	largescale	-0.525	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.000	1.045	-1.000	1.045
ZSWIM5P3	-	pseudogene	4	q28.2	-	-	-	-	0.008	largescale	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.109	0.013	2.109
ZSWIM5P2	-	pseudogene	17	p11.2	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
ZSWIM5P1	-	pseudogene	17	p12	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
FBXO18	-	protein_coding	10	p15.1	-	-	-	-	-0.495	focal	-0.495	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.933	1.095	-0.933	1.095
FKBP15	Q5T1M5	protein_coding	9	q32	-	-	-	-	0.175	largescale	0.175	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.277	2.532	0.277	2.532
UBE2J1	-	protein_coding	6	q15	-	-	-	-	0.008	largescale	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.109	0.013	2.109
FKBP10	Q96AY3	protein_coding	17	q21.2	-	-	-	-	-0.045	focal	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.075	1.985	-0.075	1.985
FKBP11	Q9NYL4	protein_coding	12	q13.12	-	-	-	-	0.004	focal	0.004	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.100	0.007	2.100
FBXO10	-	protein_coding	9	p13.2	-	-	-	-	0.167	largescale	0.167	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.264	2.510	0.264	2.510
FBXO11	-	protein_coding	2	p16.3	-	yes	-	-	0.025	focal	0.025	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	2.150	0.041	2.150
FBXO16	-	protein_coding	8	p21.1	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
FBXO17	-	protein_coding	19	q13.2	-	-	-	-	-0.119	focal	-0.119	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.201	1.819	-0.201	1.819
FBXO15	-	protein_coding	18	q22.3	-	-	-	-	-0.223	largescale	-0.223	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.386	1.599	-0.386	1.599
TRBJ2-4	-	TR_J_gene	7	q34	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661	3.305	0.661	3.305
TRBJ2-5	-	TR_J_gene	7	q34	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661	3.305	0.661	3.305
TRBJ2-6	-	TR_J_gene	7	q34	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661	3.305	0.661	3.305
TRBJ2-7	-	TR_J_gene	7	q34	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661	3.305	0.661	3.305
TRBJ2-1	-	TR_J_gene	7	q34	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661	3.305	0.661	3.305
AGAP1-IT1	-	sense_intronic	2	q37.2	-	-	-	-	0.005	largescale	0.005	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.102	0.008	2.102
TRBJ2-3	-	TR_J_gene	7	q34	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.661	3.305	0.661	3.305
SFTA3	-	protein_coding	14	q13.3	-	-	-	-	-0.001	largescale	-0.001	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.002	2.088	-0.002	2.088
SFTA2	-	protein_coding	6	p21.33	-	-	-	-	-0.006	largescale	-0.006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	2.076	-0.010	2.076
MIRLET7F1	-	miRNA	9	q22.32	-	-	-	-	0.175	largescale	0.175	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.277	2.532	0.277	2.532
MIRLET7F2	-	miRNA	X	p11.22	-	-	-	-	0.525	focal	0.525	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.782	3.594	0.782	3.594
CNGB1	-	protein_coding	16	q21	-	-	-	-	-0.497	focal	-0.497	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.937	1.092	-0.937	1.092
SNORD90	-	snoRNA	9	q33.2	-	-	-	-	0.175	largescale	0.175	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.277	2.532	0.277	2.532
CNGB3	Q9NQW8	protein_coding	8	q21.3	-	-	-	-	-0.056	largescale	-0.056	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.093	1.960	-0.093	1.960
BCLAF1	-	protein_coding	6	q23.3	-	-	-	-	0.020	largescale	0.02	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.138	0.033	2.138
SNORD44	-	snoRNA	13	q34	-	-	-	-	-0.485	largescale	-0.485	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.112	-0.911	1.112
PLA2G6	O60733	protein_coding	22	q13.1	-	-	-	-	-0.034	focal	-0.034	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	2.010	-0.056	2.010
PLA2G7	Q13093	protein_coding	6	p12.3	-	-	-	-	0.015	focal	0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.126	0.025	2.126
PLA2G5	P39877	protein_coding	1	p36.13,p36.12	-	-	-	-	-0.021	focal	-0.021	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.040	-0.035	2.040
PLA2G3	Q9NZ20	protein_coding	22	q12.2	-	-	-	-	-0.098	focal	-0.098	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.164	1.865	-0.164	1.865
GDPGP1	-	protein_coding	15	q26.1	-	-	-	-	-0.502	largescale	-0.502	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.948	1.083	-0.948	1.083
RN7SL717P	-	misc_RNA	2	q33.1	-	-	-	-	0.019	largescale	0.019	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.135	0.031	2.135
CCDC77	-	protein_coding	12	p13.33	-	-	-	-	-0.033	focal	-0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.055	2.013	-0.055	2.013
KRTAP1-3	-	protein_coding	17	q21.2	-	-	-	-	-0.045	focal	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.075	1.985	-0.075	1.985
KRTAP1-4	-	protein_coding	17	q21.2	-	-	-	-	-0.045	focal	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.075	1.985	-0.075	1.985
CCDC73	-	protein_coding	11	p13	-	-	-	-	-0.048	focal	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.978	-0.080	1.978
CCDC70	-	protein_coding	13	q14.3	-	-	-	-	-0.489	largescale	-0.489	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.919	1.105	-0.919	1.105
CCDC71	-	protein_coding	3	p21.31	-	-	-	-	-0.075	focal	-0.075	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.125	1.916	-0.125	1.916
CCDC78	-	protein_coding	16	p13.3	-	-	-	-	-0.043	largescale	-0.043	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.989	-0.071	1.989
CCDC79	-	protein_coding	16	q22.1	-	-	-	-	-0.538	focal	-0.538	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.030	1.024	-1.030	1.024
HIST3H2BB	-	protein_coding	1	q42.13	-	-	-	-	0.002	largescale	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	2.095	0.003	2.095
HIST3H2BA	-	pseudogene	1	q42.13	-	-	-	-	0.002	largescale	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	2.095	0.003	2.095
SNORD4B	-	snoRNA	17	q11.2	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
SNORD4A	-	snoRNA	17	q11.2	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
GTF2F2P1	-	pseudogene	4	q31.22	-	-	-	-	0.008	largescale	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.109	0.013	2.109
GHITM	-	protein_coding	10	q23.1	-	-	-	-	-0.484	focal	-0.484	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.908	1.113	-0.908	1.113
GTF2F2P2	-	pseudogene	1	p34.2	-	-	-	-	-0.035	focal	-0.035	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.058	2.008	-0.058	2.008
CSHL1	-	protein_coding	17	q23.3	-	-	-	-	-0.028	focal	-0.028	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.046	2.024	-0.046	2.024
FKBP1B	P68106	protein_coding	2	p23.3	-	-	-	-	-0.029	focal	-0.029	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.048	2.022	-0.048	2.022
FKBP1C	-	protein_coding	6	q12	-	-	-	-	-0.000	focal	-0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.090	0.000	2.090
FKBP1A	P62942	protein_coding	20	p13	yes	-	-	-	0.044	focal	0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EVEROLIMUS	0.071	2.196	0.071	2.196
RN7SL622P	-	misc_RNA	17	q24.2	-	-	-	-	-0.095	focal	-0.095	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	1.872	-0.159	1.872
SPATA31D2P	-	pseudogene	9	q21.32	-	-	-	-	0.167	largescale	0.167	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.264	2.510	0.264	2.510
TATDN2P1	-	pseudogene	X	p11.3	-	-	-	-	0.594	focal	0.594	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.876	3.835	0.876	3.835
MAP10	-	protein_coding	1	q42.2	-	-	-	-	0.002	largescale	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	2.095	0.003	2.095
LGALS9C	-	protein_coding	17	p11.2	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
LGALS9B	-	protein_coding	17	p11.2	-	-	-	-	-0.031	largescale	-0.031	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	2.017	-0.051	2.017
UNC50	-	protein_coding	2	q11.2	-	-	-	-	0.013	largescale	0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.121	0.021	2.121
NKAIN4	-	protein_coding	20	q13.33	-	-	-	-	0.007	focal	0.007	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.107	0.011	2.107
NKAIN3	-	protein_coding	8	q12.3	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
NKAIN2	-	protein_coding	6	q22.31	-	-	-	-	0.020	largescale	0.02	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.033	2.138	0.033	2.138
NKAIN1	-	protein_coding	1	p35.2	-	-	-	-	-0.056	focal	-0.056	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.093	1.960	-0.093	1.960
ATP6V1G1P4	-	pseudogene	10	p11.21	-	-	-	-	-0.525	largescale	-0.525	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.000	1.045	-1.000	1.045
MAP1A	P78559	protein_coding	15	q15.3	-	-	-	-	-0.569	focal	-0.569	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.102	0.973	-1.102	0.973
ATP6V1G1P6	-	pseudogene	5	q14.1	-	-	-	-	0.022	largescale	0.022	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.036	2.143	0.036	2.143
ATP6V1G1P7	-	pseudogene	13	q33.1	-	-	-	-	-0.485	largescale	-0.485	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.112	-0.911	1.112
IGSF9B	-	protein_coding	11	q25	-	-	-	-	0.030	focal	0.03	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	2.162	0.049	2.162
ATP6V1G1P2	-	pseudogene	8	q11.21	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
ATP6V1G1P3	-	pseudogene	9	q34.3	-	-	-	-	0.137	focal	0.137	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.218	2.431	0.218	2.431
UNC5B	-	protein_coding	10	q22.1	-	-	-	-	-0.508	focal	-0.508	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.962	1.073	-0.962	1.073
UNC5C	-	protein_coding	4	q22.3	-	-	-	-	0.003	largescale	0.003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	2.097	0.005	2.097
VGF	-	protein_coding	7	q22.1	-	-	-	-	0.317	focal	0.317	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.488	2.932	0.488	2.932
UNC5A	-	protein_coding	5	q35.2	-	-	-	-	-0.013	focal	-0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.059	-0.021	2.059
UNC5D	-	protein_coding	8	p12	-	-	-	-	-0.079	largescale	-0.079	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.132	1.907	-0.132	1.907
GAPDHP44	-	pseudogene	12	q14.2	-	-	-	-	0.009	focal	0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.015	2.111	0.015	2.111
MAP1S	-	protein_coding	19	p13.11	-	-	-	-	-0.104	largescale	-0.104	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.175	1.852	-0.175	1.852
CCP110	-	protein_coding	16	p12.3	-	-	-	-	-0.043	largescale	-0.043	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.989	-0.071	1.989
RNU6-919P	-	snRNA	20	q13.13	-	-	-	-	0.004	focal	0.004	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.100	0.007	2.100
TRIM66	-	protein_coding	11	p15.4	-	-	-	-	0.002	focal	0.002	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	2.095	0.003	2.095
RNU4-63P	-	snRNA	2	p21	-	-	-	-	0.016	focal	0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.128	0.026	2.128
