Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
UBA6	-	protein_coding	4	q13.2	-	-	-	-	-0.060	largescale	-0.06	-	4336	30.397	0.330	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	2.373	-0.159	2.373
PDP1	-	protein_coding	8	q22.1	-	-	-	-	-0.165	largescale	-0.165	-	6752	70.314	0.963	-	-	-	-	-	-	-	-	-	-	-	-	-0.468	1.916	-0.468	1.916
PDP2	-	protein_coding	16	q22.1	-	-	-	-	0.067	largescale	0.067	-	3144	35.143	0.611	-	-	-	-	-	-	-	-	-	-	-	-	0.166	2.973	0.166	2.973
UBA5	-	protein_coding	3	q22.1	-	-	-	-	-0.100	largescale	-0.1	-	6636	56.716	-0.394	-	-	-	-	-	-	-	-	-	-	-	-	-0.272	2.195	-0.272	2.195
UBA2	-	protein_coding	19	q13.11	-	-	-	-	0.109	largescale	0.109	-	14138	234.888	-0.355	-	-	-	-	-	-	-	-	-	-	-	-	0.265	3.183	0.265	3.183
UBA3	Q8TBC4	protein_coding	3	p14.1	-	-	-	-	-0.104	largescale	-0.104	-	2713	39.565	0.501	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
UBA1	P22314	protein_coding	X	p11.23	-	-	-	-	-0.424	largescale	-0.424	-	25862	234.426	0.631	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
GIMD1	-	lincRNA	4	q24	-	-	-	-	-0.060	largescale	-0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	2.373	-0.159	2.373
PWP1	-	protein_coding	12	q23.3	-	-	-	-	-0.113	largescale	-0.113	-	8482	172.083	-0.353	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
PHF20	-	protein_coding	20	q11.22,q11.23	-	-	-	-	-0.159	largescale	-0.159	-	10698	79.904	-1.028	-	-	-	-	-	-	-	-	-	-	-	-	-0.449	1.941	-0.449	1.941
PHF23	-	protein_coding	17	p13.1	-	-	-	-	-0.253	largescale	-0.253	-	1754	36.774	-0.677	-	-	-	-	-	-	-	-	-	-	-	-	-0.767	1.557	-0.767	1.557
PSMB4	P28070	protein_coding	1	q21.3	-	-	-	-	0.121	largescale	0.121	-	8933	241.532	0.080	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
TAGAP	-	protein_coding	6	q25.3	-	-	-	-	-0.183	largescale	-0.183	-	916	13.071	0.530	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
UBE2D3P3	-	pseudogene	1	q21.3	-	-	-	-	0.121	largescale	0.121	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
UBE2D3P2	-	pseudogene	3	p22.2	-	-	-	-	-0.104	largescale	-0.104	-	4	0.524	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
UBE2D3P1	-	pseudogene	20	p12.3	-	-	-	-	-0.121	largescale	-0.121	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.333	2.103	-0.333	2.103
UBE2D3P4	-	pseudogene	13	q31.1	-	-	-	-	0.039	largescale	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	2.836	0.098	2.836
TTLL10-AS1	-	antisense	1	p36.33	-	-	-	-	-0.167	largescale	-0.167	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
RPAIN	-	protein_coding	17	p13.2	-	-	-	-	-0.253	largescale	-0.253	-	2242	17.607	-1.410	-	-	-	-	-	-	-	-	-	-	-	-	-0.767	1.557	-0.767	1.557
RPRML	-	protein_coding	17	q21.32	-	-	-	-	-0.253	largescale	-0.253	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.767	1.557	-0.767	1.557
CPXM1	Q96SM3	protein_coding	20	p13	-	-	-	-	-0.121	largescale	-0.121	-	5306	129.484	1.346	-	-	-	-	-	-	-	-	-	-	-	-	-0.333	2.103	-0.333	2.103
PNO1	-	protein_coding	2	p14	-	-	-	-	0.160	largescale	0.16	-	3577	78.052	0.102	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
CPXM2	Q8N436	protein_coding	10	q26.13	-	-	-	-	-0.260	largescale	-0.26	-	398	4.953	0.113	-	-	-	-	-	-	-	-	-	-	-	-	-0.793	1.529	-0.793	1.529
PENK	-	protein_coding	8	q12.1	-	-	-	-	-0.165	largescale	-0.165	-	2295	38.758	1.437	-	-	-	-	-	-	-	-	-	-	-	-	-0.468	1.916	-0.468	1.916
ZIM2	-	protein_coding	19	q13.43	-	-	-	-	0.091	focal	0.091	-	39	0.803	-	-	-	-	-	-	-	-	-	-	-	-	-	0.223	3.092	0.223	3.092
ZIM3	-	protein_coding	19	q13.43	-	-	-	-	0.091	focal	0.091	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.223	3.092	0.223	3.092
TNR-IT1	-	sense_intronic	1	q25.1	-	-	-	-	0.121	largescale	0.121	-	1	0.093	-	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
GPR65	Q8IYL9	protein_coding	14	q31.3	-	-	-	-	-0.194	largescale	-0.194	-	3227	105.425	0.798	-	-	-	-	-	-	-	-	-	-	-	-	-0.562	1.795	-0.562	1.795
GPR62	Q9BZJ7	protein_coding	3	p21.2	-	-	-	-	-0.104	largescale	-0.104	-	2	0.054	-2.053	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
GPR63	Q9BZJ6	protein_coding	6	q16.1	-	-	-	-	-0.183	largescale	-0.183	-	43	0.412	-1.168	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
GPR61	Q9BZJ8	protein_coding	1	p13.3	-	-	-	-	-0.167	largescale	-0.167	-	74	0.854	-1.021	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
PNOC	-	protein_coding	8	p21.1	-	-	-	-	-0.165	largescale	-0.165	-	24	0.659	-0.781	-	-	-	-	-	-	-	-	-	-	-	-	-0.468	1.916	-0.468	1.916
INE1	-	sense_intronic	X	p11.23	-	-	-	-	-0.424	largescale	-0.424	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
GPR68	Q15743	protein_coding	14	q32.11	-	-	-	-	-0.194	largescale	-0.194	-	40	0.712	-0.829	-	-	-	-	-	-	-	-	-	-	-	-	-0.562	1.795	-0.562	1.795
RNU6-510P	-	snRNA	1	p34.3	-	-	-	-	-0.167	largescale	-0.167	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
RNU6-724P	-	snRNA	5	q13.2	-	-	-	-	0.535	largescale	0.535	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.105	5.701	1.105	5.701
RPL6P29	-	pseudogene	X	q21.33	-	-	-	-	-0.424	largescale	-0.424	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
MTCO3P2	-	pseudogene	13	q12.12	-	-	-	-	0.039	largescale	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	2.836	0.098	2.836
MTCO3P1	-	pseudogene	6	p21.32	-	-	-	-	-0.183	largescale	-0.183	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
RPL6P25	-	pseudogene	12	q21.31	-	-	-	-	-0.113	largescale	-0.113	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
RPL6P27	-	pseudogene	18	p11.31	-	-	-	-	-0.192	largescale	-0.192	-	54	3.613	1.436	-	-	-	-	-	-	-	-	-	-	-	-	-0.555	1.803	-0.555	1.803
TDGF1	-	protein_coding	3	p21.31	-	-	-	-	-0.104	largescale	-0.104	-	27	0.314	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
GNS	P15586	protein_coding	12	q14.3	-	-	-	-	-0.113	largescale	-0.113	-	5206	48.339	1.491	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
ATP5L2	-	protein_coding	22	q13.2	-	-	-	-	-0.258	largescale	-0.258	-	58	4.236	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.786	1.537	-0.786	1.537
RPAP2	-	protein_coding	1	p22.1	-	-	-	-	-0.167	largescale	-0.167	-	4884	87.442	-0.852	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
JARID2	-	protein_coding	6	p22.3	-	-	-	-	-0.183	largescale	-0.183	-	6980	62.754	-0.780	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
RNU6-197P	-	snRNA	4	q12	-	-	-	-	-0.060	largescale	-0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	2.373	-0.159	2.373
GNE	-	protein_coding	9	p13.3	-	-	-	-	0.075	largescale	0.075	-	1723	18.356	0.904	-	-	-	-	-	-	-	-	-	-	-	-	0.185	3.013	0.185	3.013
RPAP1	-	protein_coding	15	q15.1	-	-	-	-	-0.211	largescale	-0.211	-	1362	11.279	0.555	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
SERPINH1P1	-	pseudogene	9	p13.3	-	-	-	-	0.075	largescale	0.075	-	2	0.093	-	-	-	-	-	-	-	-	-	-	-	-	-	0.185	3.013	0.185	3.013
TMEM37	-	protein_coding	2	q14.2	-	-	-	-	0.160	largescale	0.16	-	742	18.889	0.548	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
TMEM31	-	protein_coding	X	q22.2	-	-	-	-	-0.424	largescale	-0.424	-	70	5.610	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
TMEM33	-	protein_coding	4	p13	-	-	-	-	-0.070	largescale	-0.07	-	6838	48.421	0.869	-	-	-	-	-	-	-	-	-	-	-	-	-0.187	2.328	-0.187	2.328
NT5C1B	-	protein_coding	2	p24.2	-	-	-	-	0.160	largescale	0.16	-	2	0.029	-	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
NT5C1A	-	protein_coding	1	p34.2	-	-	-	-	-0.167	largescale	-0.167	-	49	2.583	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
OTOP1	-	protein_coding	4	p16.3	-	-	-	-	-0.169	focal	-0.169	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.481	1.899	-0.481	1.899
OTOP3	-	protein_coding	17	q25.1	-	-	-	-	-0.238	largescale	-0.238	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.713	1.617	-0.713	1.617
OTOP2	-	protein_coding	17	q25.1	-	-	-	-	-0.238	largescale	-0.238	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.713	1.617	-0.713	1.617
RNU4-7P	-	snRNA	6	q25.1	-	-	-	-	-0.183	largescale	-0.183	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
RN7SL209P	-	misc_RNA	15	q26.3	-	-	-	-	-0.211	largescale	-0.211	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
OR14J1	Q9UGF5	protein_coding	6	p22.1	-	-	-	-	-0.183	largescale	-0.183	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
SCD5	-	protein_coding	4	q21.22	-	-	-	-	-0.060	largescale	-0.06	-	9164	117.491	0.751	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	2.373	-0.159	2.373
POGK	-	protein_coding	1	q24.1	-	-	-	-	0.121	largescale	0.121	-	7340	50.678	-0.290	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
C10orf105	-	protein_coding	10	q22.1	-	-	-	-	-0.260	largescale	-0.26	-	10	0.118	-1.100	-	-	-	-	-	-	-	-	-	-	-	-	-0.793	1.529	-0.793	1.529
C10orf107	-	protein_coding	10	q21.2	-	-	-	-	-0.260	largescale	-0.26	-	1674	57.967	0.690	-	-	-	-	-	-	-	-	-	-	-	-	-0.793	1.529	-0.793	1.529
SDS	P20132	protein_coding	12	q24.13	-	-	-	-	-0.113	largescale	-0.113	-	159	3.086	-0.650	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
ANO10	-	protein_coding	3	p22.1,p21.33	-	-	-	-	-0.104	largescale	-0.104	-	1654	18.254	0.310	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
POGZ	-	protein_coding	1	q21.3	-	-	-	-	0.121	largescale	0.121	-	11822	67.153	0.374	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
ACRC	-	protein_coding	X	q13.1	-	-	-	-	-0.424	largescale	-0.424	-	2015	32.469	-1.003	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
PRUNE2	-	protein_coding	9	q21.2	-	-	-	-	-0.173	largescale	-0.173	-	15114	59.582	0.179	-	-	-	-	-	-	-	-	-	-	-	-	-0.494	1.882	-0.494	1.882
RNU6-619P	-	snRNA	2	q36.1	-	-	-	-	0.160	largescale	0.16	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
RNU6-135P	-	snRNA	1	p36.12	-	-	-	-	-0.167	largescale	-0.167	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
PEX11G	-	protein_coding	19	p13.2	-	-	-	-	0.109	largescale	0.109	-	77	3.065	-0.370	-	-	-	-	-	-	-	-	-	-	-	-	0.265	3.183	0.265	3.183
NRCAM	-	protein_coding	7	q31.1	-	-	-	-	0.583	largescale	0.583	-	49818	366.141	1.120	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
SETP8	-	pseudogene	X	q23	-	-	-	-	-0.424	largescale	-0.424	-	2	0.186	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
PNLIP	P16233	protein_coding	10	q25.3	-	-	-	-	-0.260	largescale	-0.26	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.793	1.529	-0.793	1.529
CXorf58	-	protein_coding	X	p22.11	-	-	-	-	-0.424	largescale	-0.424	-	44	1.334	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
CXorf56	-	protein_coding	X	q24	-	-	-	-	-0.424	largescale	-0.424	-	589	13.188	-0.856	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
CXorf57	-	protein_coding	X	q22.3	-	-	-	-	-0.424	largescale	-0.424	-	4074	48.982	0.313	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
LYZ	P61626	protein_coding	12	q15	-	-	-	-	-0.113	largescale	-0.113	-	6667	220.526	0.581	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
LYN	P07948	protein_coding	8	q12.1	yes	-	-	-	-0.165	largescale	-0.165	-	11029	189.383	0.853	-	-	-	-	-	-	-	-	-	-	-	AS703569|INNO-406|NS-187|R763	-0.468	1.916	-0.468	1.916
PRH2	-	protein_coding	12	p13.2	-	-	-	-	-0.113	largescale	-0.113	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
PRH1	-	protein_coding	12	p13.2	-	-	-	-	-0.113	largescale	-0.113	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
LY9	-	protein_coding	1	q23.3	-	-	-	-	0.121	largescale	0.121	-	264	1.696	-	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
RN7SL863P	-	misc_RNA	3	p14.2	-	-	-	-	-0.104	largescale	-0.104	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
IP6K3	-	protein_coding	6	p21.31	-	-	-	-	-0.183	largescale	-0.183	-	199	4.115	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
NPM1P4	-	pseudogene	13	q12.2	-	-	-	-	0.039	largescale	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	2.836	0.098	2.836
IP6K1	-	protein_coding	3	p21.31	-	-	-	-	-0.104	largescale	-0.104	-	1838	20.624	0.908	-	-	-	-	-	-	-	-	-	-	-	-	-0.283	2.177	-0.283	2.177
NPM1P5	-	pseudogene	15	q26.1	-	-	-	-	-0.211	largescale	-0.211	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
DPCR1	-	protein_coding	6	p21.33	-	-	-	-	-0.183	largescale	-0.183	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
MYO15B	-	protein_coding	17	q25.1	-	-	-	-	-0.238	largescale	-0.238	-	11379	51.621	0.467	-	-	-	-	-	-	-	-	-	-	-	-	-0.713	1.617	-0.713	1.617
MYO15A	-	protein_coding	17	p11.2	-	-	-	-	-0.253	largescale	-0.253	-	138	0.421	-1.569	-	-	-	-	-	-	-	-	-	-	-	-	-0.767	1.557	-0.767	1.557
RNU6-445P	-	snRNA	9	q21.13	-	-	-	-	-0.173	largescale	-0.173	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.494	1.882	-0.494	1.882
KATNBL1	-	protein_coding	15	q14	-	-	-	-	-0.211	largescale	-0.211	-	712	5.682	-0.109	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
NFKBIB	-	protein_coding	19	q13.2	-	-	-	-	0.109	largescale	0.109	-	1793	45.017	0.453	-	-	-	-	-	-	-	-	-	-	-	-	0.265	3.183	0.265	3.183
NFKBIA	-	protein_coding	14	q13.2	-	-	-	-	-0.194	largescale	-0.194	-	7068	173.791	0.942	-	-	-	-	-	-	-	-	-	-	-	-	-0.562	1.795	-0.562	1.795
NFKBID	-	protein_coding	19	q13.12	-	-	-	-	0.109	largescale	0.109	-	705	12.863	0.715	-	-	-	-	-	-	-	-	-	-	-	-	0.265	3.183	0.265	3.183
NFKBIE	-	protein_coding	6	p21.1	-	yes	-	-	-0.183	largescale	-0.183	-	334	7.625	-0.468	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
NFKBIZ	-	protein_coding	3	q12.3	-	-	-	-	-0.100	largescale	-0.1	-	16281	160.957	1.147	-	-	-	-	-	-	-	-	-	-	-	-	-0.272	2.195	-0.272	2.195
ARSFP1	-	pseudogene	Y	q11.21	-	-	-	-	-0.390	largescale	-0.39	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
BEX2	-	protein_coding	X	q22.1	-	-	-	-	-0.424	largescale	-0.424	-	502	24.907	-0.736	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
PLAC1	-	protein_coding	X	q26.3	-	-	-	-	-0.424	largescale	-0.424	-	6	0.183	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.527	0.920	-1.527	0.920
RNU6-550P	-	snRNA	4	q27	-	-	-	-	-0.060	largescale	-0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	2.373	-0.159	2.373
GOLGA8DP	-	pseudogene	15	q11.2	-	-	-	-	-0.211	largescale	-0.211	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
TP53RK	-	protein_coding	20	q13.12	-	-	-	-	-0.159	largescale	-0.159	-	488	8.089	-0.675	-	-	-	-	-	-	-	-	-	-	-	-	-0.449	1.941	-0.449	1.941
PLAC9	-	protein_coding	10	q22.3	-	-	-	-	-0.260	largescale	-0.26	-	229	10.776	0.638	-	-	-	-	-	-	-	-	-	-	-	-	-0.793	1.529	-0.793	1.529
PLAC8	-	protein_coding	4	q21.22	-	-	-	-	-0.060	largescale	-0.06	-	101	1.530	0.116	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	2.373	-0.159	2.373
PRSS33	Q8NF86	protein_coding	16	p13.3	-	-	-	-	0.046	largescale	0.046	-	1	0.028	-	-	-	-	-	-	-	-	-	-	-	-	-	0.115	2.870	0.115	2.870
PRSS37	A4D1T9	protein_coding	7	q34	-	-	-	-	0.583	largescale	0.583	-	2	0.053	-	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
PRSS36	Q5K4E3	protein_coding	16	p11.2	-	-	-	-	0.046	largescale	0.046	-	186	2.945	-0.095	-	-	-	-	-	-	-	-	-	-	-	-	0.115	2.870	0.115	2.870
PRSS35	Q8N3Z0	protein_coding	6	q14.2	-	-	-	-	-0.183	largescale	-0.183	-	478	10.694	-0.700	-	-	-	-	-	-	-	-	-	-	-	-	-0.526	1.841	-0.526	1.841
DLX4	-	protein_coding	17	q21.33	-	-	-	-	-0.253	largescale	-0.253	-	10	0.182	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.767	1.557	-0.767	1.557
DLX5	-	protein_coding	7	q21.3	-	-	-	-	0.583	largescale	0.583	-	47	1.447	-0.780	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
DLX6	-	protein_coding	7	q21.3	-	-	-	-	0.583	largescale	0.583	-	20	0.338	-	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
PRSS38	A1L453	protein_coding	1	q42.13	-	-	-	-	0.121	largescale	0.121	-	1	0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
DLX1	-	protein_coding	2	q31.1	-	-	-	-	0.160	largescale	0.16	-	93	1.484	-1.185	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
DLX2	-	protein_coding	2	q31.1	-	-	-	-	0.160	largescale	0.16	-	4	0.079	-1.828	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
DLX3	-	protein_coding	17	q21.33	-	-	-	-	-0.253	largescale	-0.253	-	24	0.516	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.767	1.557	-0.767	1.557
NACA	-	protein_coding	12	q13.3	-	yes	-	-	-0.113	largescale	-0.113	-	37246	217.150	0.653	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
ACTB	-	protein_coding	7	p22.1	-	-	-	-	0.583	largescale	0.583	-	222049	3979.169	0.941	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
VAV1	-	protein_coding	19	p13.3	-	-	-	-	0.109	largescale	0.109	-	5195	71.005	0.485	-	-	-	-	-	-	-	-	-	-	-	-	0.265	3.183	0.265	3.183
VAV3	-	protein_coding	1	p13.3	-	-	-	-	-0.167	largescale	-0.167	-	3550	28.488	0.810	-	-	-	-	-	-	-	-	-	-	-	-	-0.474	1.907	-0.474	1.907
VAV2	-	protein_coding	9	q34.2	-	-	-	-	-0.173	largescale	-0.173	-	7966	81.803	1.672	-	-	-	-	-	-	-	-	-	-	-	-	-0.494	1.882	-0.494	1.882
RNU6-8	-	snRNA	14	q12	-	-	-	-	-0.194	largescale	-0.194	-	1	0.545	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.562	1.795	-0.562	1.795
RNU6-9	-	snRNA	19	p13.3	-	-	-	-	0.078	focal	0.078	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.192	3.027	0.192	3.027
RNU6-7	-	snRNA	14	q12	-	-	-	-	-0.194	largescale	-0.194	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.562	1.795	-0.562	1.795
RNU6-1	-	snRNA	15	q23	-	-	-	-	-0.211	largescale	-0.211	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
RNU6-2	-	snRNA	19	p13.3	-	-	-	-	0.078	focal	0.078	-	2	1.091	-	-	-	-	-	-	-	-	-	-	-	-	-	0.192	3.027	0.192	3.027
GHRHR	Q02643	protein_coding	7	p14.3	-	-	-	-	0.583	largescale	0.583	-	22	0.419	-	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
FOXN4	-	protein_coding	12	q24.11	-	-	-	-	-0.113	largescale	-0.113	-	2	0.034	-1.549	-	-	-	-	-	-	-	-	-	-	-	-	-0.310	2.138	-0.310	2.138
RNU7-84P	-	snRNA	8	q23.1	-	-	-	-	-0.165	largescale	-0.165	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.468	1.916	-0.468	1.916
RNU6-790P	-	snRNA	14	q32.31	-	-	-	-	-0.194	largescale	-0.194	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.562	1.795	-0.562	1.795
IGHV3OR16-7	-	IG_V_pseudogene	16	p11.2	-	-	-	-	0.046	largescale	0.046	-	3	0.486	-	-	-	-	-	-	-	-	-	-	-	-	-	0.115	2.870	0.115	2.870
IGHV3OR16-6	-	IG_V_pseudogene	16	p11.2	-	-	-	-	0.046	largescale	0.046	-	5	0.810	-	-	-	-	-	-	-	-	-	-	-	-	-	0.115	2.870	0.115	2.870
NR6A1	Q15406	protein_coding	9	q33.3	-	-	-	-	-0.173	largescale	-0.173	-	112	0.917	-1.530	-	-	-	-	-	-	-	-	-	-	-	-	-0.494	1.882	-0.494	1.882
MARS2	-	protein_coding	2	q33.1	-	-	-	-	0.160	largescale	0.16	-	2277	43.891	0.212	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
IGHV3OR16-8	-	IG_V_gene	16	p11.2	-	-	-	-	0.046	largescale	0.046	-	3	0.502	-	-	-	-	-	-	-	-	-	-	-	-	-	0.115	2.870	0.115	2.870
RNU6-322P	-	snRNA	15	q26.3	-	-	-	-	-0.211	largescale	-0.211	-	1	0.566	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.619	1.725	-0.619	1.725
OR2A3P	-	pseudogene	7	q35	-	-	-	-	0.583	largescale	0.583	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.187	6.034	1.187	6.034
MIR4435-2HG	-	lincRNA	2	q13	-	-	-	-	0.160	largescale	0.16	2:87941011-2:112067056	404	3.079	0.206	-	-	-	-	-	-	-	-	-	-	-	-	0.379	3.447	0.379	3.447
CACTIN-AS1	-	antisense	19	p13.3	-	-	-	-	0.109	largescale	0.109	-	35	1.068	-	-	-	-	-	-	-	-	-	-	-	-	-	0.265	3.183	0.265	3.183
DAP3P1	-	pseudogene	1	q22	-	-	-	-	0.121	largescale	0.121	-	68	14.272	-	-	-	-	-	-	-	-	-	-	-	-	-	0.292	3.244	0.292	3.244
