Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
LINC00310	-	lincRNA	21	q22.11	-	-	-	-	0.018	focal	0.018	-	28	1.019	1.157	-	-	-	-	-	-	-	-	-	-	-	-	0.024	1.830	0.024	1.830
LINC00313	-	lincRNA	21	q22.3	-	-	-	-	0.101	focal	0.101	-	12	0.427	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	1.974	0.133	1.974
LINC00312	-	lincRNA	3	p26.1	-	-	-	-	0.015	focal	0.015	-	12	0.470	1.622	-	-	-	-	-	-	-	-	-	-	-	-	0.020	1.825	0.020	1.825
LINC00315	-	lincRNA	21	q22.3	-	-	-	-	-0.008	focal	-0.008	-	1	0.035	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.011	1.787	-0.011	1.787
LINC00314	-	lincRNA	21	q21.3	-	-	-	-	0.045	focal	0.045	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	1.876	0.060	1.876
LINC00317	-	lincRNA	21	q21.1	-	-	-	-	0.046	focal	0.046	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.061	1.878	0.061	1.878
LINC00316	-	lincRNA	21	q22.3	-	-	-	-	-0.008	focal	-0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.011	1.787	-0.011	1.787
C3orf80	-	protein_coding	3	q25.33	-	-	-	-	0.020	focal	0.02	-	96	3.056	0.129	-	-	-	-	-	-	-	-	-	-	-	-	0.027	1.834	0.027	1.834
FGFR1OP2	-	protein_coding	12	p11.23	-	-	-	-	0.068,1.010	focal,focal	1.01	-	3649	50.125	1.169	-	-	-	-	-	-	-	-	-	-	-	-	0.090,1.234	1.916,4.233	1.234	4.233
C3orf84	-	protein_coding	3	p21.31	-	-	-	-	0.077	focal	0.077	-	20	1.858	-	-	-	-	-	-	-	-	-	-	-	-	-	0.102	1.932	0.102	1.932
LAPTM5	-	protein_coding	1	p35.2	-	-	-	-	0.140	focal	0.14	-	1051	26.330	-1.641	-	-	-	-	-	-	-	-	-	-	-	-	0.184	2.045	0.184	2.045
COX6CP6	-	pseudogene	3	p13	-	-	-	-	0.008	focal	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.813	0.011	1.813
COX6CP1	-	pseudogene	16	p13.13	-	-	-	-	0.114	focal	0.114	-	29	11.063	-	-	-	-	-	-	-	-	-	-	-	-	-	0.150	1.997	0.150	1.997
COX6CP2	-	pseudogene	20	q13.13	-	-	-	-	0.046	focal	0.046	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.061	1.878	0.061	1.878
COX6CP3	-	pseudogene	18	p11.32	-	-	-	-	-0.016	focal	-0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	1.774	-0.021	1.774
RNU6-159P	-	snRNA	16	p12.1	-	-	-	-	0.004	focal	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	1.807	0.005	1.807
TPRG1-AS2	-	antisense	3	q28	-	-	-	-	-0.006	focal	-0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.008	1.790	-0.008	1.790
HIST1H4D	-	protein_coding	6	p22.2	-	-	-	-	0.242	focal	0.242	-	1804	403.178	-	-	-	-	-	-	-	-	-	-	-	-	-	0.314	2.238	0.314	2.238
KDM2A	-	protein_coding	11	q13.2	-	-	-	-	0.025,0.159,0.948	focal,focal,focal	0.948	-	13447	107.520	0.882	-	-	-	-	-	-	-	-	-	-	-	-	0.033,0.208,1.163	1.842,2.080,4.030	1.163	4.030
KDM2B	-	protein_coding	12	q24.31	-	-	-	-	0.053	focal	0.053	-	769	4.630	0.841	-	-	-	-	-	-	-	-	-	-	-	-	0.070	1.890	0.070	1.890
SIRPG	-	protein_coding	20	p13	-	-	-	-	-0.035	focal	-0.035	-	22	0.805	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	1.742	-0.047	1.742
PPHLN1	-	protein_coding	12	q12	-	-	-	-	0.054	focal	0.054	-	4928	45.942	0.333	-	-	-	-	-	-	-	-	-	-	-	-	0.072	1.892	0.072	1.892
SIRPD	-	protein_coding	20	p13	-	-	-	-	-0.035	focal	-0.035	-	2	0.084	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	1.742	-0.047	1.742
SIRPA	-	protein_coding	20	p13	-	-	-	-	0.098	focal	0.098	-	4760	96.831	-0.453	-	-	-	-	-	-	-	-	-	-	-	-	0.129	1.969	0.129	1.969
LCE2B	-	protein_coding	1	q21.3	-	-	-	-	-0.081	focal	-0.081	-	67	8.507	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.109	1.669	-0.109	1.669
RNU6-1241P	-	snRNA	16	p12.1	-	-	-	-	0.004	focal	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	1.807	0.005	1.807
HIST1H4L	-	protein_coding	6	p22.1	-	-	-	-	0.170	focal	0.17	-	1156	260.485	-	-	-	-	-	-	-	-	-	-	-	-	-	0.222	2.100	0.222	2.100
UQCR11	O14957	protein_coding	19	p13.3	-	-	-	-	0.024,0.465	focal,focal	0.465	-	10	0.383	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032,0.592	1.840,2.713	0.592	2.713
TRAPPC9	-	protein_coding	8	q24.3	-	-	-	-	-0.092,0.456	focal,focal	0.456	-	3975	9.318	1.099	-	-	-	-	-	-	-	-	-	-	-	-	-0.124,0.581	1.652,2.692	0.581	2.692
TRAPPC8	-	protein_coding	18	q12.1	-	-	-	-	0.031,0.047,1.111	focal,focal,focal	1.111	-	1945	17.308	-0.410	-	-	-	-	-	-	-	-	-	-	-	-	0.041,0.062,1.349	1.852,1.879,4.584	1.349	4.584
OSBPL10-AS1	-	antisense	3	p23	-	-	-	-	-0.012	focal	-0.012	-	1	0.036	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	1.780	-0.016	1.780
TSPY17P	-	pseudogene	Y	p11.2	-	-	-	-	1.028	focal	1.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
OR1P1	Q8NH06	pseudogene	17	p13.3	-	-	-	-	-0.086	focal	-0.086	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.116	1.661	-0.116	1.661
TRAPPC3	O43617	protein_coding	1	p34.3	-	-	-	-	0.046,1.239	focal,focal	1.239	-	553	13.691	-0.682	-	-	-	-	-	-	-	-	-	-	-	-	0.061,1.493	1.878,5.065	1.493	5.065
TRAPPC2	-	protein_coding	X	p22.2	-	-	-	-	0.069	focal	0.069	-	455	6.111	-0.473	-	-	-	-	-	-	-	-	-	-	-	-	0.091	1.918	0.091	1.918
TRAPPC5	Q8IUR0	protein_coding	19	p13.2	-	-	-	-	0.015	focal	0.015	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.020	1.825	0.020	1.825
TRAPPC4	Q9Y296	protein_coding	11	q23.3	-	-	-	-	0.270	focal	0.27	-	407	6.495	-0.139	-	-	-	-	-	-	-	-	-	-	-	-	0.350	2.294	0.350	2.294
PRPH	-	protein_coding	12	q13.12	-	-	-	-	0.112	focal	0.112	-	4409	83.153	1.765	-	-	-	-	-	-	-	-	-	-	-	-	0.147	1.994	0.147	1.994
RNU6-146P	-	snRNA	X	p22.33	-	-	-	-	-0.053	focal	-0.053	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.713	-0.071	1.713
GABRQ	Q9UN88	protein_coding	X	q28	-	-	-	-	-0.079	focal	-0.079	-	358	4.756	0.675	-	-	-	-	-	-	-	-	-	-	-	-	-0.106	1.672	-0.106	1.672
WASH4P	-	protein_coding	16	p13.3	-	-	-	-	0.098	focal	0.098	-	99	1.526	0.283	-	-	-	-	-	-	-	-	-	-	-	-	0.129	1.969	0.129	1.969
RN7SL258P	-	misc_RNA	17	q21.31	-	-	-	-	0.030	focal	0.03	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	1.850	0.040	1.850
KRT18P9	-	pseudogene	6	p21.31	-	-	-	-	-0.056	focal	-0.056	-	8	0.505	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.075	1.709	-0.075	1.709
MTCP1	-	protein_coding	X	q28	-	yes	-	-	-0.053	focal	-0.053	-	5	0.137	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.713	-0.071	1.713
PSMG4	-	protein_coding	6	p25.2	-	-	-	-	0.183,1.038	focal,focal	1.038	-	2343	18.447	1.489	-	-	-	-	-	-	-	-	-	-	-	-	0.239,1.266	2.125,4.328	1.266	4.328
ABCA17P	-	pseudogene	16	p13.3	-	-	-	-	0.065	focal	0.065	-	53	0.661	0.502	-	-	-	-	-	-	-	-	-	-	-	-	0.086	1.911	0.086	1.911
PSMG1	-	protein_coding	21	q22.2	-	-	-	-	0.061	focal	0.061	-	495	16.143	-0.229	-	-	-	-	-	-	-	-	-	-	-	-	0.081	1.904	0.081	1.904
PSMG2	-	protein_coding	18	p11.21	-	-	-	-	0.024	focal	0.024	-	71	2.525	-1.349	-	-	-	-	-	-	-	-	-	-	-	-	0.032	1.840	0.032	1.840
PSMG3	-	protein_coding	7	p22.3	-	-	-	-	1.114	focal	1.114	-	347	14.521	-0.410	-	-	-	-	-	-	-	-	-	-	-	-	1.352	4.595	1.352	4.595
RRN3P3	-	pseudogene	16	p12.2	-	-	-	-	0.006	focal	0.006	-	61	1.531	-0.590	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.810	0.008	1.810
RRN3P2	-	pseudogene	16	p11.2	-	-	-	-	0.062	focal	0.062	-	579	19.188	-1.030	-	-	-	-	-	-	-	-	-	-	-	-	0.082	1.905	0.082	1.905
RRN3P1	-	pseudogene	16	p12.2	-	-	-	-	-0.030	focal	-0.03	-	1138	23.890	0.371	-	-	-	-	-	-	-	-	-	-	-	-	-0.040	1.751	-0.040	1.751
PABPC1P9	-	pseudogene	22	q11.1	-	-	-	-	-0.650	focal	-0.65	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.954	0.929	-0.954	0.929
PABPC1P8	-	pseudogene	10	q11.21	-	-	-	-	-0.787	focal	-0.787	-	4	0.157	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.186	0.791	-1.186	0.791
PABPC1P7	-	pseudogene	4	q24	-	-	-	-	0.068	focal	0.068	-	9	0.488	-	-	-	-	-	-	-	-	-	-	-	-	-	0.090	1.916	0.090	1.916
PABPC1P6	-	pseudogene	2	p11.1	-	-	-	-	-0.036	focal	-0.036	-	2	0.090	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.048	1.741	-0.048	1.741
PABPC1P5	-	pseudogene	Y	q11.21	-	-	-	-	0.112	focal	0.112	-	6	0.294	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
PABPC1P4	-	pseudogene	12	q14.2	-	-	-	-	0.015	focal	0.015	-	114	4.987	-0.167	-	-	-	-	-	-	-	-	-	-	-	-	0.020	1.825	0.020	1.825
PABPC1P3	-	pseudogene	X	q13.2	-	-	-	-	-0.090	focal	-0.09	-	88	15.725	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	1.655	-0.121	1.655
PABPC1P2	-	pseudogene	2	q22.3	-	-	-	-	0.074	focal	0.074	-	50	2.197	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.926	0.098	1.926
PABPC1P1	-	pseudogene	4	p14	-	-	-	-	0.023	focal	0.023	-	11	1.527	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	1.839	0.031	1.839
FANK1-AS1	-	antisense	10	q26.2	-	-	-	-	-0.729	focal	-0.729	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.086	0.848	-1.086	0.848
C9orf116	-	protein_coding	9	q34.3	-	-	-	-	-0.043	focal	-0.043	-	85	3.740	-0.173	-	-	-	-	-	-	-	-	-	-	-	-	-0.058	1.730	-0.058	1.730
C9orf114	-	protein_coding	9	q34.11	-	-	-	-	0.087	focal	0.087	-	1484	26.501	0.233	-	-	-	-	-	-	-	-	-	-	-	-	0.115	1.949	0.115	1.949
FOXM1	-	protein_coding	12	p13.33	-	-	-	-	0.027	focal	0.027	-	1375	23.574	0.462	-	-	-	-	-	-	-	-	-	-	-	-	0.036	1.845	0.036	1.845
IGHD6-19	-	IG_D_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
IGHD6-13	-	IG_D_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
DLX6-AS1	-	antisense	7	q21.3	-	-	-	-	0.479	focal	0.479	-	150	1.969	1.152	-	-	-	-	-	-	-	-	-	-	-	-	0.609	2.745	0.609	2.745
GDAP2	-	protein_coding	1	p12	-	-	-	-	0.011	focal	0.011	-	728	13.077	-0.610	-	-	-	-	-	-	-	-	-	-	-	-	0.015	1.818	0.015	1.818
GDAP1	-	protein_coding	8	q21.11	-	-	-	-	0.067	focal	0.067	-	2698	54.613	0.238	-	-	-	-	-	-	-	-	-	-	-	-	0.089	1.914	0.089	1.914
DLX6-AS2	-	antisense	7	q21.3	-	-	-	-	0.479	focal	0.479	-	37	2.285	-	-	-	-	-	-	-	-	-	-	-	-	-	0.609	2.745	0.609	2.745
IGHJ6	-	IG_J_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
IGHJ5	-	IG_J_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
IGHJ4	-	IG_J_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
IGHJ3	-	IG_J_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
IGHJ2	-	IG_J_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
IGHJ1	-	IG_J_gene	14	q32.33	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
FAHD1	-	protein_coding	16	p13.3	-	-	-	-	0.019	focal	0.019	-	1800	49.115	0.734	-	-	-	-	-	-	-	-	-	-	-	-	0.025	1.832	0.025	1.832
TUG1	-	antisense	22	q12.2	-	-	-	-	-0.659	focal	-0.659	-	403	4.866	0.570	-	-	-	-	-	-	-	-	-	-	-	-	-0.968	0.920	-0.968	0.920
ILDR2	-	protein_coding	1	q24.1	-	-	-	-	-0.012	focal	-0.012	-	1653	16.369	0.609	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	1.780	-0.016	1.780
ILDR1	-	protein_coding	3	q13.33	-	-	-	-	0.007	focal	0.007	-	74	2.055	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.812	0.009	1.812
GLTP	Q9NZD2	protein_coding	12	q24.11	-	-	-	-	0.055	focal	0.055	-	1514	46.061	0.727	-	-	-	-	-	-	-	-	-	-	-	-	0.073	1.893	0.073	1.893
SUGT1P1	-	pseudogene	9	p13.3	-	-	-	-	0.056	focal	0.056	-	24	4.136	-	-	-	-	-	-	-	-	-	-	-	-	-	0.074	1.895	0.074	1.895
SUGT1P3	-	pseudogene	13	q14.11	-	-	-	-	0.031	focal	0.031	-	26	1.602	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	1.852	0.041	1.852
SUGT1P2	-	pseudogene	3	p22.3	-	-	-	-	-0.012	focal	-0.012	-	491	40.597	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	1.780	-0.016	1.780
IL3RA	P26951	protein_coding	X	p22.33	-	-	-	-	-	-	-	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RPL21P133	-	pseudogene	X	q26.3	-	-	-	-	-0.088	focal	-0.088	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.119	1.658	-0.119	1.658
RPL21P135	-	pseudogene	3	p22.2	-	-	-	-	-0.000	focal	-0.0	-	4	0.415	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.800	0.000	1.800
SNORA36B	-	snoRNA	1	q41	-	-	-	-	0.025	focal	0.025	-	19	11.896	-	-	-	-	-	-	-	-	-	-	-	-	-	0.033	1.842	0.033	1.842
NADSYN1	Q6IA69	protein_coding	11	q13.4	-	-	-	-	0.020,0.480	focal,focal	0.48	-	7914	43.361	0.566	-	-	-	-	-	-	-	-	-	-	-	-	0.027,0.610	1.834,2.747	0.610	2.747
PDDC1	-	protein_coding	11	p15.5	-	-	-	-	0.080	focal	0.08	-	2438	36.292	0.673	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.937	0.106	1.937
RNY3P6	-	misc_RNA	13	q32.3	-	-	-	-	0.023	focal	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	1.839	0.031	1.839
RNU1-62P	-	snRNA	3	p13	-	-	-	-	0.008	focal	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.813	0.011	1.813
RNY3P4	-	misc_RNA	13	q12.12	-	-	-	-	-0.036	focal	-0.036	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.048	1.741	-0.048	1.741
RNY3P5	-	misc_RNA	13	q21.2	-	-	-	-	0.080	focal	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.937	0.106	1.937
RNY3P2	-	misc_RNA	13	q14.2	-	-	-	-	0.052	focal	0.052	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.069	1.888	0.069	1.888
ARHGEF38-IT1	-	sense_intronic	4	q24	-	-	-	-	0.074	focal	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.926	0.098	1.926
RNY3P1	-	misc_RNA	5	q14.1	-	-	-	-	-0.029	focal	-0.029	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.752	-0.039	1.752
UBTF	-	protein_coding	17	q21.31	-	-	-	-	0.235,1.125	focal,focal	1.125	-	7170	84.097	1.004	-	-	-	-	-	-	-	-	-	-	-	-	0.306,1.364	2.225,4.634	1.364	4.634
RNU6-217P	-	snRNA	3	p12.3	-	-	-	-	0.079	focal	0.079	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.935	0.104	1.935
RNY3P8	-	misc_RNA	13	q32.1	-	-	-	-	0.025	focal	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.033	1.842	0.033	1.842
RNY3P9	-	misc_RNA	13	q14.11	-	-	-	-	0.050	focal	0.05	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.066	1.885	0.066	1.885
CDCA2	-	protein_coding	8	p21.2	-	-	-	-	-0.019,1.731	focal,focal	1.731	-	1738	36.477	0.682	-	-	-	-	-	-	-	-	-	-	-	-	-0.025,2.033	1.769,7.367	2.033	7.367
CDCA3	-	protein_coding	12	p13.31	-	-	-	-	0.200,1.524	focal,focal	1.524	-	40	0.580	0.366	-	-	-	-	-	-	-	-	-	-	-	-	0.261,1.808	2.157,6.302	1.808	6.302
TRIM60P16	-	pseudogene	7	p11.2	-	-	-	-	0.325	focal	0.325	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.419	2.406	0.419	2.406
TRIM60P17	-	pseudogene	7	q11.21	-	-	-	-	0.325	focal	0.325	-	2	0.228	-	-	-	-	-	-	-	-	-	-	-	-	-	0.419	2.406	0.419	2.406
CDCA7	-	protein_coding	2	q31.1	-	-	-	-	0.031	focal	0.031	-	936	19.515	-0.297	-	-	-	-	-	-	-	-	-	-	-	-	0.041	1.852	0.041	1.852
CDCA4	-	protein_coding	14	q32.33	-	-	-	-	-0.004,1.507	focal,focal	1.507	-	140	4.569	-0.535	-	-	-	-	-	-	-	-	-	-	-	-	-0.005,1.789	1.793,6.221	1.789	6.221
CDCA5	-	protein_coding	11	q13.1	-	-	-	-	0.069,0.421	focal,focal	0.421	-	295	6.165	0.244	-	-	-	-	-	-	-	-	-	-	-	-	0.091,0.538	1.918,2.613	0.538	2.613
CDCA8	-	protein_coding	1	p34.3	-	-	-	-	-0.005,1.054	focal,focal	1.054	-	579	19.235	0.047	-	-	-	-	-	-	-	-	-	-	-	-	-0.007,1.284	1.792,4.383	1.284	4.383
TRIM60P18	-	pseudogene	7	q11.21	-	-	-	-	0.461	focal	0.461	-	84	8.321	0.163	-	-	-	-	-	-	-	-	-	-	-	-	0.587	2.704	0.587	2.704
TRIM60P19	-	pseudogene	13	q21.32	-	-	-	-	0.080	focal	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.937	0.106	1.937
TUBB4BP4	-	pseudogene	11	q14.3	-	-	-	-	0.019	focal	0.019	-	2	0.540	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	1.832	0.025	1.832
RPL39P28	-	pseudogene	12	q15	-	-	-	-	0.004	focal	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	1.807	0.005	1.807
CRB1	-	protein_coding	1	q31.3	-	-	-	-	0.105,1.845	focal,focal	1.845	-	11349	71.259	1.123	-	-	-	-	-	-	-	-	-	-	-	-	0.138,2.156	1.981,8.022	2.156	8.022
RSF1	-	protein_coding	11	q14.1	-	-	-	-	0.009,0.860	focal,focal	0.86	-	12442	64.835	1.365	-	-	-	-	-	-	-	-	-	-	-	-	0.012,1.061	1.815,3.756	1.061	3.756
ALG3P1	-	pseudogene	5	p15.32	-	-	-	-	-0.060	focal	-0.06	-	13	0.957	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.702	-0.081	1.702
OR5AC4P	-	pseudogene	3	q11.2	-	-	-	-	0.064	focal	0.064	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	1.909	0.085	1.909
UBE2V1P9	-	pseudogene	X	q21.31	-	-	-	-	-0.051	largescale	-0.051	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.717	-0.068	1.717
UBE2V1P8	-	pseudogene	1	p34.2	-	-	-	-	0.061	focal	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.081	1.904	0.081	1.904
RNU6-423P	-	snRNA	1	q32.3	-	-	-	-	0.074	focal	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.926	0.098	1.926
UBE2V1P6	-	pseudogene	2	q31.1	-	-	-	-	0.031	focal	0.031	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	1.852	0.041	1.852
UBE2V1P5	-	pseudogene	10	q25.3	-	-	-	-	-0.661	focal	-0.661	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.972	0.918	-0.972	0.918
CRB2	-	protein_coding	9	q33.3	-	-	-	-	0.059	focal	0.059	-	5897	76.182	0.489	-	-	-	-	-	-	-	-	-	-	-	-	0.078	1.900	0.078	1.900
UBE2V1P3	-	pseudogene	Y	p11.2	-	-	-	-	1.028	focal	1.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
UBE2V1P2	-	pseudogene	3	q26.31	-	-	-	-	0.051	focal	0.051	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.886	0.068	1.886
UBE2V1P1	-	pseudogene	20	p13	-	-	-	-	0.001	focal	0.001	-	58	10.690	-	-	-	-	-	-	-	-	-	-	-	-	-	0.001	1.802	0.001	1.802
DEFA11P	-	pseudogene	8	p23.1	-	-	-	-	-0.042	focal	-0.042	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.731	-0.056	1.731
MAPT-AS1	-	antisense	17	q21.31	-	-	-	-	0.007,1.055	focal,focal	1.055	-	12	0.608	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009,1.285	1.812,4.387	1.285	4.387
FAS	P49327	protein_coding	10	q23.31	-	yes	-	-	-0.492	focal	-0.492	-	2828	65.120	-0.251	-	-	-	-	-	-	-	-	-	-	-	-	-0.702	1.106	-0.702	1.106
CFAP44	-	protein_coding	3	q13.2	-	-	-	-	0.033,0.152	focal,focal	0.152	-	5535	37.334	1.199	-	-	-	-	-	-	-	-	-	-	-	-	0.044,0.199	1.856,2.067	0.199	2.067
HNRNPH1P2	-	pseudogene	X	q27.3	-	-	-	-	-0.079	focal	-0.079	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.106	1.672	-0.106	1.672
HNRNPH1P3	-	pseudogene	5	q11.2	-	-	-	-	0.028	focal	0.028	-	18	1.205	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	1.847	0.037	1.847
RN7SL460P	-	misc_RNA	X	q21.1	-	-	-	-	-0.090	focal	-0.09	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	1.655	-0.121	1.655
SPRED2	-	protein_coding	2	p14	-	-	-	-	0.054,0.649	focal,focal	0.649	-	1502	23.903	-0.173	-	-	-	-	-	-	-	-	-	-	-	-	0.072,0.813	1.892,3.163	0.813	3.163
SPRED3	-	protein_coding	19	q13.2	-	-	-	-	0.033	focal	0.033	-	730	23.779	-0.596	-	-	-	-	-	-	-	-	-	-	-	-	0.044	1.856	0.044	1.856
HNRNPH1P1	-	pseudogene	6	q25.3	-	-	-	-	0.221	focal	0.221	-	2833	196.090	-	-	-	-	-	-	-	-	-	-	-	-	-	0.288	2.197	0.288	2.197
ASTL	Q6HA08	protein_coding	2	q11.2,q11.1	-	-	-	-	0.011	focal	0.011	-	65	3.223	-	-	-	-	-	-	-	-	-	-	-	-	-	0.015	1.818	0.015	1.818
RELT	-	protein_coding	11	q13.4	-	-	-	-	0.055	focal	0.055	-	982	12.740	-0.642	-	-	-	-	-	-	-	-	-	-	-	-	0.073	1.893	0.073	1.893
TBC1D3P5	-	pseudogene	17	q11.1	-	-	-	-	-0.004	focal	-0.004	-	61	1.074	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	1.793	-0.005	1.793
RELN	-	protein_coding	7	q22.1	-	-	-	-	0.409,0.446,1.282	focal,focal,focal	1.282	-	216	1.401	-0.219	L1907I	7:103197502	-	MODERATE	17.500	160	1.818	55	50.000	2	5	-	0.523,0.569,1.541	2.587,2.669,5.236	1.541	5.236
RELB	Q01201	protein_coding	19	q13.32	-	-	-	-	0.067	focal	0.067	-	839	22.704	-1.090	-	-	-	-	-	-	-	-	-	-	-	-	0.089	1.914	0.089	1.914
