Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
RN7SKP86	-	misc_RNA	7	q22.1	-	-	-	-	0.074	largescale	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
RN7SKP85	-	misc_RNA	8	q22.2	-	-	-	-	0.052	largescale	0.052	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
CRYBA4	-	protein_coding	22	q12.1	-	-	-	-	-0.627	largescale	-0.627	-	2	0.071	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.899	0.981	-0.899	0.981
RWDD2A	-	protein_coding	6	q14.2	-	-	-	-	0.071	largescale	0.071	-	2352	14.458	-0.957	-	-	-	-	-	-	-	-	-	-	-	-	0.093	1.951	0.093	1.951
RWDD2B	-	protein_coding	21	q21.3	-	-	-	-	0.069	largescale	0.069	-	3326	28.220	0.228	-	-	-	-	-	-	-	-	-	-	-	-	0.090	1.948	0.090	1.948
RNU2-22P	-	snRNA	2	q37.1	-	-	-	-	0.072	largescale	0.072	-	18	2.446	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
LINC00526	-	lincRNA	18	p11.31	-	-	-	-	0.056	largescale	0.056	-	852	13.089	-0.168	-	-	-	-	-	-	-	-	-	-	-	-	0.073	1.925	0.073	1.925
LINC00524	-	lincRNA	14	q32.31	-	-	-	-	-0.643	largescale	-0.643	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.925	0.964	-0.925	0.964
LINC00525	-	antisense	7	p12.3	-	-	-	-	0.078	largescale	0.078	-	1	0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	0.102	1.964	0.102	1.964
LINC00523	-	lincRNA	14	q32.2	-	-	-	-	-0.643	largescale	-0.643	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.925	0.964	-0.925	0.964
LINC00520	-	processed_transcript	14	q22.3	-	-	-	-	-0.641	largescale	-0.641	-	2	0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.921	0.966	-0.921	0.966
LINC00521	-	processed_transcript	14	q32.12	-	-	-	-	-0.643	largescale	-0.643	-	2	0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.925	0.964	-0.925	0.964
RNU6-1266P	-	snRNA	10	q22.3	-	-	-	-	-0.638	largescale	-0.638	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.917	0.969	-0.917	0.969
LINC00528	-	lincRNA	22	q11.21	-	-	-	-	-0.635	focal	-0.635	-	16	0.213	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.912	0.973	-0.912	0.973
LINC00529	-	lincRNA	8	p23.1	-	-	-	-	0.052	largescale	0.052	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
ARL13B	-	protein_coding	3	q11.1	-	-	-	-	0.075	largescale	0.075	-	4330	29.983	0.901	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
ARL13A	-	protein_coding	X	q22.1	-	-	-	-	0.081	largescale	0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
TICRR	-	protein_coding	15	q26.1	-	-	-	-	0.078	largescale	0.078	-	928	3.183	0.007	-	-	-	-	-	-	-	-	-	-	-	-	0.102	1.964	0.102	1.964
MC3R	P41968	protein_coding	20	q13.2	-	-	-	-	0.074	focal	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
RNU6-36P	-	snRNA	12	q23.1	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
RNA5SP235	-	rRNA	7	q21.11	-	-	-	-	0.074	largescale	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
MIR548AA1	-	-	-	-	-	-	-	-	0.052	largescale	0.052	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
UBALD2	-	protein_coding	17	q25.1	-	-	-	-	0.086	largescale	0.086	-	5772	92.782	-0.116	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.978	0.112	1.978
GFM1	-	protein_coding	3	q25.32	-	-	-	-	0.075	largescale	0.075	-	8273	26.385	-0.002	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
GFM2	-	protein_coding	5	q13.3	-	-	-	-	0.075	largescale	0.075	-	4161	28.558	-0.513	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
ATP13A5-AS1	-	antisense	3	q29	-	-	-	-	0.075	largescale	0.075	-	34	2.058	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
RIPPLY1	-	protein_coding	X	q22.3	-	-	-	-	0.081	largescale	0.081	-	17	0.412	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
RIPPLY3	-	protein_coding	21	q22.13	-	-	-	-	0.069	largescale	0.069	-	21	0.261	-	-	-	-	-	-	-	-	-	-	-	-	-	0.090	1.948	0.090	1.948
RIPPLY2	-	protein_coding	6	q14.2	-	-	-	-	0.071	largescale	0.071	-	205	7.699	-0.620	-	-	-	-	-	-	-	-	-	-	-	-	0.093	1.951	0.093	1.951
WASIR2	-	antisense	16	p13.3	-	-	-	-	0.074	largescale	0.074	-	101	2.694	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
CIR1P1	-	pseudogene	5	q33.2	-	-	-	-	0.075	largescale	0.075	-	2	0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
RNU6-1101P	-	snRNA	3	q29	-	-	-	-	0.075	largescale	0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
CIR1P3	-	pseudogene	11	p13	-	-	-	-	0.072	largescale	0.072	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
CIR1P2	-	pseudogene	4	q26	-	-	-	-	0.061	largescale	0.061	-	2	0.043	-	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
OR2AQ1P	-	pseudogene	1	q23.1	-	-	-	-	0.081	largescale	0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.969	0.106	1.969
SLC4A5	Q9BY07	protein_coding	2	p13.1	-	-	-	-	0.072	largescale	0.072	-	278	1.000	0.577	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
SLC4A4	Q9Y6R1	protein_coding	4	q13.3	-	-	-	-	0.061	largescale	0.061	-	35080	120.858	0.934	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
SLC4A7	-	protein_coding	3	p24.1	-	-	-	-	0.075	largescale	0.075	-	6047	18.213	-0.367	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
SLC4A1	-	protein_coding	17	q21.31	-	-	-	-	0.086	largescale	0.086	-	10	0.054	-	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.978	0.112	1.978
SLC4A3	-	protein_coding	2	q35	-	-	-	-	0.072	largescale	0.072	-	6906	39.075	0.571	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
PRRC2CP1	-	pseudogene	Y	p11.2	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.054	0.950	0.054	0.950
DCTN2	-	protein_coding	12	q13.3	-	-	-	-	0.077	largescale	0.077	-	22381	152.087	0.314	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
DCTN3	-	protein_coding	9	p13.3	-	-	-	-	0.080	largescale	0.08	-	10626	65.740	-0.816	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
DCTN1	-	protein_coding	2	p13.1	-	yes	-	-	0.072	largescale	0.072	-	11290	31.154	-0.010	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
DCTN6	-	protein_coding	8	p12	-	-	-	-	0.052	largescale	0.052	-	7190	104.391	0.128	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
SLC4A8	Q2Y0W8	protein_coding	12	q13.13	-	-	-	-	0.077	largescale	0.077	-	2675	6.750	-0.052	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
DCTN4	-	protein_coding	5	q33.1	-	-	-	-	0.075	largescale	0.075	-	28314	127.100	0.190	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
DCTN5	-	protein_coding	16	p12.2	-	-	-	-	0.074	largescale	0.074	-	10991	61.369	-0.089	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
RPS4Y2	-	protein_coding	Y	q11.223	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.054	0.950	0.054	0.950
KCMF1	-	protein_coding	2	p11.2	-	-	-	-	0.072	largescale	0.072	-	9107	66.700	0.196	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
RPS4Y1	-	protein_coding	Y	p11.31	-	-	-	-	0.041	largescale	0.041	-	20823	321.963	0.548	-	-	-	-	-	-	-	-	-	-	-	-	0.054	0.950	0.054	0.950
ITCH	-	protein_coding	20	q11.22	-	-	-	-	0.077	largescale	0.077	-	11415	49.342	0.123	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
KNTC1	-	protein_coding	12	q24.31	-	-	-	-	0.077	largescale	0.077	-	6129	15.589	0.291	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
BROX	-	protein_coding	1	q41	-	-	-	-	0.081	largescale	0.081	-	10820	63.195	0.674	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.969	0.106	1.969
FAM220BP	-	pseudogene	9	p13.1	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNF19BPX	-	pseudogene	X	q21.31	-	-	-	-	0.081	largescale	0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
RNF19BPY	-	pseudogene	Y	p11.2	-	-	-	-	0.041	largescale	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.054	0.950	0.054	0.950
PLCL2	Q9UPR0	protein_coding	3	p24.3	-	-	-	-	0.075	largescale	0.075	-	1939	10.841	-0.110	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
PLCL1	Q15111	protein_coding	2	q33.1	-	-	-	-	0.072	largescale	0.072	-	1691	6.146	-0.008	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
MXRA5	-	protein_coding	X	p22.33	-	-	-	-	0.081	largescale	0.081	-	3839	11.292	0.588	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
MXRA7	-	protein_coding	17	q25.1	-	-	-	-	0.086	largescale	0.086	-	10947	34.064	-0.705	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.978	0.112	1.978
MXRA8	-	protein_coding	1	p36.33	-	-	-	-	0.080	largescale	0.08	-	582	4.973	-1.264	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNU6-98P	-	snRNA	X	q26.2	-	-	-	-	0.081	largescale	0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
SOAT1	P35610	protein_coding	1	q25.2	-	-	-	-	0.081	largescale	0.081	-	7424	30.407	-0.118	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.969	0.106	1.969
IGSF8	-	protein_coding	1	q23.2	-	-	-	-	0.081	largescale	0.081	-	4709	52.945	-0.215	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.969	0.106	1.969
KLRD1	-	protein_coding	12	p13.2	-	-	-	-	0.077	largescale	0.077	-	24	0.137	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
TRAK2	-	protein_coding	2	q33.1	-	-	-	-	0.072	largescale	0.072	-	15716	59.606	0.759	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
IGSF5	-	protein_coding	21	q22.2	-	-	-	-	0.069	largescale	0.069	-	605	6.576	0.162	-	-	-	-	-	-	-	-	-	-	-	-	0.090	1.948	0.090	1.948
IGSF6	-	protein_coding	16	p12.2	-	-	-	-	0.074	largescale	0.074	-	2145	34.693	1.117	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
IGSF1	-	protein_coding	X	q26.2	-	-	-	-	0.081	largescale	0.081	-	353	1.491	0.371	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
IGSF3	-	protein_coding	1	p13.1	-	-	-	-	0.083	largescale	0.083	-	10194	39.746	0.815	-	-	-	-	-	-	-	-	-	-	-	-	0.108	1.973	0.108	1.973
CICP18	-	pseudogene	6	p25.3	-	-	-	-	0.071	largescale	0.071	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.093	1.951	0.093	1.951
CICP19	-	pseudogene	19	p13.3	-	-	-	-	0.080	focal	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
CICP10	-	pseudogene	2	q37.3	-	-	-	-	0.072	largescale	0.072	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
CICP11	-	pseudogene	7	p11.2	-	-	-	-	0.074	largescale	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
MOB1B	-	protein_coding	4	q13.3	-	-	-	-	0.061	largescale	0.061	-	10224	33.463	1.427	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
CICP13	-	pseudogene	1	q41	-	-	-	-	0.081	largescale	0.081	-	4	0.041	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.969	0.106	1.969
CICP14	-	pseudogene	7	q32.1	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
CICP16	-	pseudogene	4	q26	-	-	-	-	0.061	largescale	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
CICP17	-	pseudogene	7	p12.1	-	-	-	-	0.078	largescale	0.078	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.102	1.964	0.102	1.964
RPS2P4	-	pseudogene	14	q32.33	-	-	-	-	-0.643	largescale	-0.643	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.925	0.964	-0.925	0.964
CLDN10-AS1	-	antisense	13	q32.1	-	-	-	-	-0.659	largescale	-0.659	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.950	0.947	-0.950	0.947
C18orf42	-	protein_coding	18	p11.31	-	-	-	-	0.056	largescale	0.056	-	4	0.162	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	1.925	0.073	1.925
TRAK1	-	protein_coding	3	p22.1	-	-	-	-	0.075	largescale	0.075	-	9041	23.693	0.332	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
DEFA9P	-	pseudogene	8	p23.1	-	-	-	-	0.052	largescale	0.052	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
RNU4-75P	-	snRNA	1	p21.2	-	-	-	-	-0.649	focal	-0.649	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.934	0.958	-0.934	0.958
ILVBL	-	protein_coding	19	p13.12	-	-	-	-	0.109	focal	0.109	-	4975	25.522	-1.247	-	-	-	-	-	-	-	-	-	-	-	-	0.142	2.019	0.142	2.019
RNA5SP481	-	rRNA	20	q11.21	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
ITGB1	P05556	protein_coding	10	p11.22	-	-	-	-	-0.645	largescale	-0.645	-	23130	108.743	-0.130	-	-	-	-	-	-	-	-	-	-	-	-	-0.928	0.962	-0.928	0.962
ITGB3	P05106	protein_coding	17	q21.32	-	-	-	-	0.086	largescale	0.086	-	0	0.000	0.356	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.978	0.112	1.978
ITGB2	P05107	protein_coding	21	q22.3	-	-	-	-	0.069	largescale	0.069	-	16904	71.639	1.010	-	-	-	-	-	-	-	-	-	-	-	-	0.090	1.948	0.090	1.948
ITGB5	P18084	protein_coding	3	q21.2	-	-	-	-	0.075	largescale	0.075	-	7442	22.927	0.783	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
ITGB4	P16144	protein_coding	17	q25.1	-	-	-	-	0.086	largescale	0.086	-	9609	40.940	0.683	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.978	0.112	1.978
ITGB7	P26010	protein_coding	12	q13.13	-	-	-	-	0.077	largescale	0.077	-	146	0.939	-0.335	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
ITGB6	P18564	protein_coding	2	q24.2	-	-	-	-	0.072	largescale	0.072	-	62	0.281	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
ITGB8	P26012	protein_coding	7	p21.1	-	-	-	-	0.078	largescale	0.078	-	7516	21.230	0.444	-	-	-	-	-	-	-	-	-	-	-	-	0.102	1.964	0.102	1.964
KRT19P4	-	pseudogene	10	q21.3	-	-	-	-	-0.638	largescale	-0.638	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.917	0.969	-0.917	0.969
KRT19P6	-	pseudogene	4	q22.1	-	-	-	-	0.061	largescale	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
RNU6-1301P	-	snRNA	3	p22.2	-	-	-	-	0.075	largescale	0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
KRT19P1	-	pseudogene	6	q13	-	-	-	-	0.071	largescale	0.071	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.093	1.951	0.093	1.951
KRT19P2	-	pseudogene	12	q22	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
KRT19P3	-	pseudogene	4	q25	-	-	-	-	0.061	largescale	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
PUDPP3	-	pseudogene	20	q11.21	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
PUDPP2	-	pseudogene	1	q21.3	-	-	-	-	0.081	largescale	0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	1.969	0.106	1.969
PUDPP1	-	pseudogene	Y	q11.221	-	-	-	-	0.041	largescale	0.041	-	1	0.058	-	-	-	-	-	-	-	-	-	-	-	-	-	0.054	0.950	0.054	0.950
H3F3AP4	-	pseudogene	2	q31.1	-	-	-	-	0.072	largescale	0.072	-	8298	233.883	-0.417	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
H3F3AP5	-	pseudogene	X	p11.22	-	-	-	-	0.081	largescale	0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.106	0.985	0.106	0.985
H3F3AP6	-	pseudogene	4	q31.1	-	-	-	-	0.061	largescale	0.061	-	127	8.901	-0.393	-	-	-	-	-	-	-	-	-	-	-	-	0.080	1.934	0.080	1.934
H3F3AP1	-	pseudogene	15	q15.1	-	-	-	-	0.078	largescale	0.078	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.102	1.964	0.102	1.964
OACYLP	-	pseudogene	18	q21.32	-	-	-	-	0.056	largescale	0.056	-	90	0.819	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	1.925	0.073	1.925
H3F3AP3	-	pseudogene	3	q13.13	-	-	-	-	0.075	largescale	0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
KCNA10	Q16322	protein_coding	1	p13.3	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.108	1.973	0.108	1.973
AGKP1	-	pseudogene	Y	q11.221	-	-	-	-	0.041	largescale	0.041	-	6	0.137	-	-	-	-	-	-	-	-	-	-	-	-	-	0.054	0.950	0.054	0.950
AICDA	-	protein_coding	12	p13.31	-	-	-	-	0.077	largescale	0.077	-	4	0.037	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
RNU4-28P	-	snRNA	1	p36.13	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
MAT1A	Q00266	protein_coding	10	q23.1	-	-	-	-	-0.638	largescale	-0.638	-	8	0.062	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.917	0.969	-0.917	0.969
USP31	-	protein_coding	16	p12.2	-	-	-	-	0.074	largescale	0.074	-	2622	6.185	-0.025	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
HLCS-IT1	-	sense_intronic	21	q22.13	-	-	-	-	0.069	largescale	0.069	-	2	0.108	-	-	-	-	-	-	-	-	-	-	-	-	-	0.090	1.948	0.090	1.948
CFAP69	-	protein_coding	7	q21.13	-	-	-	-	0.074	largescale	0.074	-	575	1.812	0.122	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
RAN	P62826	protein_coding	12	q24.33	-	-	-	-	0.047	focal	0.047	-	41460	247.518	-0.836	-	-	-	-	-	-	-	-	-	-	-	-	0.062	1.910	0.062	1.910
CFAP61	-	protein_coding	20	p11.23	-	-	-	-	0.077	largescale	0.077	-	829	3.263	0.734	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
CFAP65	-	protein_coding	2	q35	-	-	-	-	0.072	largescale	0.072	-	773	2.117	1.031	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
FGR	P09769	protein_coding	1	p36.11	-	-	-	-	0.080	largescale	0.08	-	2718	22.537	1.413	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
USP35	-	protein_coding	11	q14.1	-	-	-	-	0.073	largescale	0.073	-	1578	8.686	0.503	-	-	-	-	-	-	-	-	-	-	-	-	0.095	1.955	0.095	1.955
RNU6-595P	-	snRNA	12	q14.1	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.100	1.962	0.100	1.962
SHMT1	P34896	protein_coding	17	p11.2	-	-	-	-	0.086	largescale	0.086	-	3270	13.493	0.576	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.978	0.112	1.978
RNU4ATAC2P	-	snRNA	5	q33.3	-	-	-	-	0.075	largescale	0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
FGG	P02679	protein_coding	4	q31.3	-	-	-	-	0.060	largescale	0.06	-	2	0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	0.078	1.932	0.078	1.932
FGA	P02671	protein_coding	4	q31.3	-	-	-	-	0.060	largescale	0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.078	1.932	0.078	1.932
FGB	P02675	protein_coding	4	q31.3	-	-	-	-	0.060	largescale	0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.078	1.932	0.078	1.932
EXT2	-	protein_coding	11	p11.2	-	yes	-	-	0.072	largescale	0.072	-	8770	47.791	-0.809	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.953	0.094	1.953
EXT1	-	protein_coding	8	q24.11	-	yes	-	-	0.052	largescale	0.052	-	1846	6.387	-0.769	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
RNA5SP249	-	rRNA	7	q35	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP246	-	rRNA	7	q32.2	-	-	-	-	0.080	largescale	0.08	-	2	0.484	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP247	-	rRNA	7	q34	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP244	-	rRNA	7	q32.2	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP245	-	rRNA	7	q32.2	-	-	-	-	0.080	largescale	0.08	-	1	0.238	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP242	-	rRNA	7	q32.1	-	-	-	-	0.080	largescale	0.08	-	3	0.732	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP243	-	rRNA	7	q32.1	-	-	-	-	0.080	largescale	0.08	-	1	0.823	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	1.967	0.104	1.967
RNA5SP240	-	rRNA	7	q31.31	-	-	-	-	0.074	largescale	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
RNA5SP241	-	rRNA	7	q31.31	-	-	-	-	0.074	largescale	0.074	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
SUMO2P8	-	pseudogene	6	q21	-	-	-	-	0.079	largescale	0.079	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.103	1.966	0.103	1.966
LY96	Q9Y6Y9	protein_coding	8	q21.11	-	-	-	-	0.052	largescale	0.052	-	2273	107.866	-0.161	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.918	0.068	1.918
SUMO2P3	-	pseudogene	7	p11.2	-	-	-	-	0.074	largescale	0.074	-	4	0.400	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	1.957	0.097	1.957
SUMO2P2	-	pseudogene	9	p21.3	-	-	-	-	-0.670	focal	-0.67	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.968	0.935	-0.968	0.935
SUMO2P5	-	pseudogene	5	q13.3	-	-	-	-	0.075	largescale	0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
SUMO2P4	-	pseudogene	5	q13.1	-	-	-	-	0.075	largescale	0.075	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.098	1.958	0.098	1.958
