Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
RPL39P33	-	pseudogene	17	q22	-	-	-	-	-0.007	largescale	-0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
RPL39P31	-	pseudogene	16	q22.2	-	-	-	-	-0.049	largescale	-0.049	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.296	1.629	-0.296	1.629
RPL39P36	-	pseudogene	19	q13.42	-	-	-	-	0.053	focal	0.053	-	13	1.514	-	-	-	-	-	-	-	-	-	-	-	-	-	0.272	2.416	0.272	2.416
RPL39P34	-	pseudogene	19	q13.41	-	-	-	-	0.053	focal	0.053	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.272	2.416	0.272	2.416
RN7SKP174	-	misc_RNA	7	q35	-	-	-	-	0.012	largescale	0.012	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
RN7SKP177	-	misc_RNA	3	q25.31	-	-	-	-	-0.006	largescale	-0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
RN7SKP170	-	misc_RNA	4	p15.33	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
RN7SKP171	-	misc_RNA	9	p13.2	-	-	-	-	-0.118	largescale	-0.118	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.827	1.127	-0.827	1.127
RN7SKP172	-	misc_RNA	12	q21.2	-	-	-	-	0.002	largescale	0.002	-	2	0.122	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
RN7SKP173	-	misc_RNA	20	q11.23	-	-	-	-	-0.007	largescale	-0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
RN7SKP178	-	misc_RNA	2	q33.3	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
RN7SKP179	-	misc_RNA	2	q32.2	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
CTAGE13P	-	pseudogene	6	q27	-	-	-	-	-0.001	largescale	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
UBE2L5P	-	pseudogene	13	q12.3	-	-	-	-	-0.125	largescale	-0.125	-	2	0.063	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
HMGN2P31	-	pseudogene	9	p24.1	-	-	-	-	-0.135	largescale	-0.135	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.989	1.007	-0.989	1.007
HMGN2P30	-	pseudogene	7	p14.1	-	-	-	-	0.103	largescale	0.103	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.497	2.822	0.497	2.822
HMGN2P32	-	pseudogene	9	q31.2	-	-	-	-	-0.008	largescale	-0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.045	1.939	-0.045	1.939
HMGN2P35	-	pseudogene	10	q24.1	-	-	-	-	-0.130	largescale	-0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.940	1.043	-0.940	1.043
HMGN2P34	-	pseudogene	10	q22.1	-	-	-	-	-0.130	largescale	-0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.940	1.043	-0.940	1.043
HMGN2P36	-	pseudogene	11	p15.2	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.000	2.000	-0.000	2.000
HMGN2P39	-	pseudogene	13	q21.1	-	-	-	-	-0.125	largescale	-0.125	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
HMGN2P38	-	pseudogene	11	q13.4	-	-	-	-	-0.127	largescale	-0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.064	-0.911	1.064
RNU1-88P	-	snRNA	6	p21.2	-	-	-	-	-0.001	largescale	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
RNU4-84P	-	snRNA	2	q11.2	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
PALM3	-	protein_coding	19	p13.12	-	-	-	-	0.159	largescale	0.159	-	1692	12.133	1.236	-	-	-	-	-	-	-	-	-	-	-	-	0.720	3.295	0.720	3.295
PALM2	-	protein_coding	9	q31.3	-	-	-	-	-0.008	largescale	-0.008	-	1209	2.260	0.941	-	-	-	-	-	-	-	-	-	-	-	-	-0.045	1.939	-0.045	1.939
MANSC4	-	protein_coding	12	p11.22	-	-	-	-	-0.003	largescale	-0.003	-	17	0.302	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
OR5T3	Q8NGG3	protein_coding	11	q12.1	-	-	-	-	-0.127	largescale	-0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.064	-0.911	1.064
OR5T2	Q8NGG2	protein_coding	11	q12.1	-	-	-	-	-0.127	largescale	-0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.064	-0.911	1.064
MANSC1	-	protein_coding	12	p13.2	-	-	-	-	-0.003	largescale	-0.003	-	2366	15.310	0.807	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
RNU6-810P	-	snRNA	22	q12.1	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
MAGEA2B	-	protein_coding	X	q28	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
ICMT	-	protein_coding	1	p36.31	-	-	-	-	-0.015	largescale	-0.015	-	3754	13.887	-0.175	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
MIR1912	-	miRNA	X	q23	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
MIR1913	-	miRNA	6	q27	-	-	-	-	-0.001	largescale	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
MIR1910	-	miRNA	16	q24.1	-	-	-	-	-0.049	largescale	-0.049	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.296	1.629	-0.296	1.629
MIR1911	-	miRNA	X	q23	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
FDCSP	-	protein_coding	4	q13.3	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	2.062	0.044	2.062
MIR1914	-	miRNA	20	q13.33	-	-	-	-	-0.007	largescale	-0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
MIR1915	-	miRNA	10	p12.31	-	-	-	-	-0.117	largescale	-0.117	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.818	1.134	-0.818	1.134
FCF1	-	protein_coding	14	q24.3	-	-	-	-	-0.017	largescale	-0.017	-	2973	19.162	0.227	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
ATP6V0A4	-	protein_coding	7	q34	-	-	-	-	0.012	largescale	0.012	-	26	0.117	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
LINC00691	-	lincRNA	3	p24.2	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
LINC00692	-	protein_coding	3	p24.2	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
LINC00693	-	antisense	3	p24.1	-	-	-	-	-0.003	largescale	-0.003	-	499	3.942	-0.309	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
LINC00694	-	lincRNA	3	p21.31	-	-	-	-	-0.003	largescale	-0.003	-	20	0.496	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
ATP6V0A1	-	protein_coding	17	q21.2	-	-	-	-	-0.007	largescale	-0.007	-	8500	14.076	0.729	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
ATP6V0A2	-	protein_coding	12	q24.31	-	-	-	-	0.002	largescale	0.002	-	2505	3.348	-0.460	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
LINC00698	-	lincRNA	3	p14.2	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
H2AFZP4	-	pseudogene	11	q13.3	-	-	-	-	-0.127	largescale	-0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.064	-0.911	1.064
H2AFZP5	-	pseudogene	10	q22.3	-	-	-	-	-0.130	largescale	-0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.940	1.043	-0.940	1.043
H2AFZP6	-	pseudogene	22	q12.2	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
H2AFZP1	-	pseudogene	21	q22.3	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	2.070	0.049	2.070
H2AFZP3	-	pseudogene	13	q32.3	-	-	-	-	-0.125	largescale	-0.125	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
MIR617	-	miRNA	12	q21.31	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
MIR616	-	miRNA	12	q13.3	-	-	-	-	0.002	largescale	0.002	-	2	0.374	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
MIR615	-	miRNA	12	q13.13	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
MIR614	-	miRNA	12	p13.1	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
MIR613	-	miRNA	12	p13.1	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
ACOXL	-	protein_coding	2	q13	-	-	-	-	-0.005	largescale	-0.005	-	3	0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
MIR610	-	miRNA	11	p14.1	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.000	2.000	-0.000	2.000
RPL36A-HNRNPH2	-	protein_coding	X	q22.1	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
MIR619	-	miRNA	12	q24.11	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
ITGBL1	-	protein_coding	13	q33.1	-	-	-	-	-0.014	focal	-0.014	-	101	0.460	-1.261	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.893	-0.080	1.893
RNU6-141P	-	snRNA	6	p22.3	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
ATP5A1	P25705	protein_coding	18	q21.1	-	-	-	-	-0.004	largescale	-0.004	-	33288	86.226	-0.446	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	1.969	-0.022	1.969
SASH3	-	protein_coding	X	q26.1	-	-	-	-	0.023	largescale	0.023	-	1008	6.753	-0.909	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
LINC00346	-	protein_coding	13	q34	-	-	-	-	-0.014	focal	-0.014	-	6	0.186	-1.166	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.893	-0.080	1.893
LINC00347	-	lincRNA	13	q22.1	-	-	-	-	-0.125	largescale	-0.125	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
LINC00345	-	lincRNA	13	q14.3	-	-	-	-	-0.125	largescale	-0.125	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
LINC00342	-	lincRNA	2	q11.1	-	-	-	-	-0.005	largescale	-0.005	-	2520	17.483	0.843	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
LINC00343	-	processed_transcript	13	q33.2	-	-	-	-	-0.014	focal	-0.014	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.893	-0.080	1.893
LINC00341	-	lincRNA	14	q32.13	-	-	-	-	-0.017	largescale	-0.017	-	1119	7.202	1.302	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
LINC00348	-	lincRNA	13	q21.33	-	-	-	-	-0.125	largescale	-0.125	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
LINC00349	-	lincRNA	13	q11	-	-	-	-	-0.113	focal	-0.113	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.782	1.163	-0.782	1.163
RN7SL32P	-	misc_RNA	2	q37.1	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
PODXL2	-	protein_coding	3	q21.3	-	-	-	-	-0.006	largescale	-0.006	-	4715	39.176	-0.032	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
CITED2	-	protein_coding	6	q24.1	-	-	-	-	-0.001	largescale	-0.001	-	1840	16.021	-1.433	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
CITED1	-	protein_coding	X	q13.1	-	-	-	-	0.023	largescale	0.023	-	1080	11.146	-0.348	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
USP30-AS1	-	antisense	12	q24.11	-	-	-	-	0.002	largescale	0.002	-	36	0.997	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
LLGL2	-	protein_coding	17	q25.1	-	-	-	-	0.002	focal	0.002	-	556	1.277	1.326	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
LLGL1	-	protein_coding	17	p11.2	-	-	-	-	-0.007	largescale	-0.007	-	6299	17.293	0.255	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
ACOX2	-	protein_coding	3	p14.3	-	-	-	-	-0.003	largescale	-0.003	-	691	3.252	-0.540	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
ACOX3	-	protein_coding	4	p16.1	-	-	-	-	0.018	largescale	0.018	-	1132	5.346	-0.136	-	-	-	-	-	-	-	-	-	-	-	-	0.097	2.139	0.097	2.139
TUBB4BP5	-	pseudogene	4	q27	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	2.062	0.044	2.062
ACOX1	Q15067	protein_coding	17	q25.1	-	-	-	-	0.002	focal	0.002	-	8896	18.914	0.634	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
TUBB4BP3	-	pseudogene	X	q24	-	-	-	-	0.023	largescale	0.023	-	6	0.402	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
TUBB4BP2	-	pseudogene	9	p13.3	-	-	-	-	-0.118	largescale	-0.118	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.827	1.127	-0.827	1.127
TUBB4BP1	-	pseudogene	12	p12.1	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
RABGAP1	-	protein_coding	9	q33.3,q33.2	-	-	-	-	-0.008	largescale	-0.008	-	6432	14.280	0.215	-	-	-	-	-	-	-	-	-	-	-	-	-0.045	1.939	-0.045	1.939
RNU6-1229P	-	snRNA	7	q11.21	-	-	-	-	0.126	largescale	0.126	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.592	3.014	0.592	3.014
RCSD1	-	protein_coding	1	q24.2	-	-	-	-	-0.015	largescale	-0.015	-	2299	7.303	0.407	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
GAL3ST1	-	protein_coding	22	q12.2	-	-	-	-	-0.003	largescale	-0.003	-	910	5.475	1.314	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
GAL3ST3	-	protein_coding	11	q13.1	-	-	-	-	-0.127	largescale	-0.127	-	270	1.977	-1.204	-	-	-	-	-	-	-	-	-	-	-	-	-0.911	1.064	-0.911	1.064
GAL3ST2	-	protein_coding	2	q37.3	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
GAL3ST4	-	protein_coding	7	q22.1	-	-	-	-	0.126	largescale	0.126	-	5077	27.146	0.218	-	-	-	-	-	-	-	-	-	-	-	-	0.592	3.014	0.592	3.014
TRBV11-1	-	TR_V_gene	7	q34	-	-	-	-	0.012	largescale	0.012	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.093	0.065	2.093
C3orf33	-	protein_coding	3	q25.31	-	-	-	-	-0.006	largescale	-0.006	-	637	5.409	-0.496	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
C3orf30	-	protein_coding	3	q13.32	-	-	-	-	-0.006	largescale	-0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
C3orf36	-	protein_coding	3	q22.1	-	-	-	-	-0.006	largescale	-0.006	-	4	0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	1.954	-0.034	1.954
C3orf35	-	protein_coding	3	p22.2	-	-	-	-	-0.003	largescale	-0.003	-	95	0.562	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
NANP	-	protein_coding	20	p11.21,p11.1	-	-	-	-	-0.021	largescale	-0.021	-	588	2.694	-1.756	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	1.839	-0.121	1.839
NANS	-	protein_coding	9	q22.33	-	-	-	-	-0.008	largescale	-0.008	-	1671	6.166	-1.002	-	-	-	-	-	-	-	-	-	-	-	-	-0.045	1.939	-0.045	1.939
C3orf38	-	protein_coding	3	p11.1	-	-	-	-	-0.003	largescale	-0.003	-	2407	12.570	-0.681	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
IL17REL	-	protein_coding	22	q13.33	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	1.977	-0.017	1.977
MATN1	-	protein_coding	1	p35.2	-	-	-	-	-0.015	largescale	-0.015	-	40	0.158	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
MATN3	-	protein_coding	2	p24.1	-	-	-	-	-0.005	largescale	-0.005	-	1799	10.480	1.213	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
MATN2	-	protein_coding	8	q22.1,q22.2	-	-	-	-	0.003	largescale	0.003	-	16961	44.403	0.761	-	-	-	-	-	-	-	-	-	-	-	-	0.017	2.023	0.017	2.023
RPL12P8	-	pseudogene	10	q21.3	-	-	-	-	-0.130	largescale	-0.13	-	2	0.062	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.940	1.043	-0.940	1.043
MATN4	-	protein_coding	20	q13.12	-	-	-	-	-0.007	largescale	-0.007	-	16	0.118	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
PCGEM1	-	lincRNA	2	q32.3	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
RPL12P4	-	pseudogene	20	q13.2	-	-	-	-	-0.007	largescale	-0.007	-	160	5.473	-0.794	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
ENDOG	Q14249	protein_coding	9	q34.11	-	-	-	-	-0.008	largescale	-0.008	-	1188	18.411	0.419	-	-	-	-	-	-	-	-	-	-	-	-	-0.045	1.939	-0.045	1.939
RPL12P1	-	pseudogene	6	p21.32	-	-	-	-	-0.001	largescale	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
RPL12P2	-	pseudogene	6	p21.2	-	-	-	-	-0.001	largescale	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
RPL12P3	-	pseudogene	20	q11.21	-	-	-	-	-0.007	largescale	-0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.946	-0.039	1.946
EBF4	-	protein_coding	20	p13	-	-	-	-	-0.021	largescale	-0.021	-	2624	13.180	0.552	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	1.839	-0.121	1.839
EBF3	-	protein_coding	10	q26.3	-	-	-	-	-0.130	largescale	-0.13	-	22	0.086	-0.041	-	-	-	-	-	-	-	-	-	-	-	-	-0.940	1.043	-0.940	1.043
EBF2	-	protein_coding	8	p21.2	-	-	-	-	0.003	largescale	0.003	-	26	0.067	-0.991	-	-	-	-	-	-	-	-	-	-	-	-	0.017	2.023	0.017	2.023
EBF1	-	protein_coding	5	q33.3	-	yes	-	-	-0.005	largescale	-0.005	-	672	1.981	1.079	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
RNU6-41P	-	snRNA	1	q25.3	-	-	-	-	-0.015	largescale	-0.015	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
SNAPC5P1	-	pseudogene	6	p25.1	-	-	-	-	-0.005	largescale	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
LMNA	-	protein_coding	1	q22	-	yes	-	-	-0.015	largescale	-0.015	-	11276	29.321	0.441	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
BDH2	Q9BUT1	protein_coding	4	q24	-	-	-	-	0.008	largescale	0.008	-	3840	20.617	0.190	-	-	-	-	-	-	-	-	-	-	-	-	0.044	2.062	0.044	2.062
ENDOV	-	protein_coding	17	q25.3	-	-	-	-	0.002	focal	0.002	-	1810	4.533	-0.227	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
ENDOU	-	protein_coding	12	q13.11	-	-	-	-	0.002	largescale	0.002	-	281	1.905	0.300	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
BDH1	Q02338	protein_coding	3	q29	-	-	-	-	0.002	focal	0.002	-	2143	4.272	0.862	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.015	0.011	2.015
SNRPGP13	-	pseudogene	21	q22.2	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	2.070	0.049	2.070
SPG11	-	protein_coding	15	q21.1	-	-	-	-	-0.010	largescale	-0.01	-	3821	5.855	-1.023	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.923	-0.056	1.923
SNRPGP12	-	pseudogene	10	q25.1	-	-	-	-	-0.130	largescale	-0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.940	1.043	-0.940	1.043
GULP1	-	protein_coding	2	q32.1,q32.2	-	-	-	-	-0.005	largescale	-0.005	-	316	0.479	0.364	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.962	-0.028	1.962
IGDCC4	-	protein_coding	15	q22.31	-	-	-	-	-0.010	largescale	-0.01	-	5873	13.739	-0.155	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.923	-0.056	1.923
SNRPGP11	-	pseudogene	13	q14.3	-	-	-	-	-0.125	largescale	-0.125	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
KIAA0196-AS1	-	antisense	8	q24.13	-	-	-	-	0.003	largescale	0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	2.023	0.017	2.023
YAP1P1	-	pseudogene	6	q24.3	-	-	-	-	-0.001	largescale	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.006	1.992	-0.006	1.992
YAP1P2	-	pseudogene	X	q23	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.089	0.123	1.089
CENPVP3	-	pseudogene	X	p11.22	-	-	-	-	0.014	largescale	0.014	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.076	1.054	0.076	1.054
CENPVP2	-	pseudogene	X	p11.22	-	-	-	-	0.014	largescale	0.014	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.076	1.054	0.076	1.054
CENPVP1	-	pseudogene	X	p11.22	-	-	-	-	0.014	largescale	0.014	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.076	1.054	0.076	1.054
FLVCR2	-	protein_coding	14	q24.3	-	-	-	-	-0.017	largescale	-0.017	-	1006	3.721	0.306	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
FLVCR1	-	protein_coding	1	q32.3	-	-	-	-	-0.015	largescale	-0.015	-	1761	4.965	0.921	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
A3GALT2	-	protein_coding	1	p35.1	-	-	-	-	-0.015	largescale	-0.015	-	4	0.069	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.085	1.885	-0.085	1.885
SNRPGP14	-	pseudogene	13	q14.2	-	-	-	-	-0.125	largescale	-0.125	-	1	0.083	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.892	1.078	-0.892	1.078
