Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
RCN1P1	-	pseudogene	6	q14.3	-	-	-	-	-0.002	largescale	-0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.002	2.017	-0.002	2.017
RNU6-1216P	-	snRNA	2	p13.3	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
DALRD3	-	protein_coding	3	p21.31	-	-	-	-	-0.016	largescale	-0.016	-	4095	24.395	1.025	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	1.994	-0.018	1.994
INF2	-	protein_coding	14	q32.33	-	-	-	-	0.025	largescale	0.025	-	5377	18.158	1.138	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
RCN1P2	-	pseudogene	13	q14.13	-	-	-	-	-0.013	largescale	-0.013	-	42	1.005	-0.974	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	1.999	-0.015	1.999
RNU6-942P	-	snRNA	2	p23.3	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
OR4G11P	-	pseudogene	1	p36.33	-	-	-	-	0.122	focal	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.139	2.225	0.139	2.225
RN7SL521P	-	misc_RNA	7	q36.1	-	-	-	-	0.477	largescale	0.477	-	21	1.567	-	-	-	-	-	-	-	-	-	-	-	-	-	0.536	2.930	0.536	2.930
PCDHA10	-	protein_coding	5	q31.3	-	-	-	-	0.022	largescale	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
PCDHA11	-	protein_coding	5	q31.3	-	-	-	-	0.022	largescale	0.022	-	8	0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
PCDHA12	-	protein_coding	5	q31.3	-	-	-	-	0.022	largescale	0.022	-	2	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
PCDHA13	-	protein_coding	5	q31.3	-	-	-	-	0.022	largescale	0.022	-	6	0.025	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
PCDHA14	-	pseudogene	5	q31.3	-	-	-	-	0.022	largescale	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
CDY18P	-	pseudogene	Y	q11.23	-	-	-	-	0.188	largescale	0.188	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
DRD5P1	-	pseudogene	2	p11.1	-	-	-	-	0.018	largescale	0.018	-	9	0.106	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
MIR514A3	-	miRNA	X	q27.3	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.036	0.011	2.036
DRD5P2	-	pseudogene	1	q21.2	-	-	-	-	-0.140	focal	-0.14	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.162	1.805	-0.162	1.805
PROK1	-	protein_coding	1	p13.3	-	-	-	-	-0.139	largescale	-0.139	-	57	0.935	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.161	1.807	-0.161	1.807
PROK2	-	protein_coding	3	p13	-	-	-	-	-0.016	largescale	-0.016	-	20	0.272	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	1.994	-0.018	1.994
SLC6A21P	-	pseudogene	19	q13.33	-	-	-	-	0.327	focal	0.327	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
EPG5	-	protein_coding	18	q21.1,q12.3	-	-	-	-	0.012	largescale	0.012	-	3368	5.404	-0.674	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.039	0.014	2.039
PTDSS1	P48651	protein_coding	8	q22.1	-	-	-	-	0.006	largescale	0.006	-	10222	35.628	-1.271	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
PTDSS2	Q9BVG9	protein_coding	11	p15.5	-	-	-	-	-0.126	largescale	-0.126	-	2787	10.013	-0.503	-	-	-	-	-	-	-	-	-	-	-	-	-0.146	1.826	-0.146	1.826
MLIP	-	protein_coding	6	p12.1	-	-	-	-	-0.002	largescale	-0.002	-	248	0.746	-0.437	-	-	-	-	-	-	-	-	-	-	-	-	-0.002	2.017	-0.002	2.017
SNORD1B	-	snoRNA	17	q25.1	-	-	-	-	0.023	largescale	0.023	-	1	0.261	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
CHCHD10	-	protein_coding	22	q11.23	-	-	-	-	-0.211	largescale	-0.211	-	997	16.084	0.780	-	-	-	-	-	-	-	-	-	-	-	-	-0.245	1.704	-0.245	1.704
CNTD1	-	protein_coding	17	q21.31	-	-	-	-	0.032	focal	0.032	-	246	1.598	0.797	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.072	0.037	2.072
CNTD2	-	protein_coding	19	q13.2	-	-	-	-	0.459	largescale	0.459	-	88	0.947	0.765	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.890	0.517	2.890
RN7SL288P	-	misc_RNA	13	q14.13	-	-	-	-	-0.013	largescale	-0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	1.999	-0.015	1.999
GTF2A1L	-	protein_coding	2	p16.3	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
OBSL1	-	protein_coding	2	q35	-	-	-	-	0.016	largescale	0.016	-	13456	30.340	1.206	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.046	0.018	2.046
OXER1	Q8TDS5	protein_coding	2	p21	-	-	-	-	0.018	largescale	0.018	-	27	0.337	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
FBXO45	P0C2W1	protein_coding	3	q29	-	-	-	-	0.021	largescale	0.021	-	4270	15.677	-0.958	-	-	-	-	-	-	-	-	-	-	-	-	0.024	2.054	0.024	2.054
KIF16B	-	protein_coding	20	p12.1	-	-	-	-	0.490	largescale	0.49	-	1887	6.595	0.231	-	-	-	-	-	-	-	-	-	-	-	-	0.551	2.959	0.551	2.959
FBXO47	-	protein_coding	17	q12	-	-	-	-	-0.782	focal	-0.782	-	3	0.029	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.946	1.048	-0.946	1.048
FBXO46	-	protein_coding	19	q13.32	-	-	-	-	0.327	focal	0.327	-	1359	8.435	-0.415	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
EPHA2	P29317	protein_coding	1	p36.13	yes	-	-	-	0.031	largescale	0.031	-	693	3.656	0.862	-	-	-	-	-	-	-	-	-	-	-	SIRNA-EPHA2-DOPC	0.036	2.070	0.036	2.070
FBXO40	-	protein_coding	3	q13.33	-	-	-	-	-0.123	largescale	-0.123	-	4	0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.142	1.830	-0.142	1.830
FBXO43	-	protein_coding	8	q22.2	-	-	-	-	0.006	largescale	0.006	-	329	1.827	-0.635	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
FBXO42	-	protein_coding	1	p36.13	-	-	-	-	0.031	largescale	0.031	-	4725	11.539	-0.680	-	-	-	-	-	-	-	-	-	-	-	-	0.036	2.070	0.036	2.070
DCDC2B	-	protein_coding	1	p35.1	-	-	-	-	0.031	largescale	0.031	-	2	0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	0.036	2.070	0.036	2.070
DCDC2C	-	protein_coding	2	p25.3	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
FBXO48	-	protein_coding	2	p13.3	-	-	-	-	0.018	largescale	0.018	-	241	1.936	-0.959	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
CATIP	-	protein_coding	2	q35	-	-	-	-	0.016	largescale	0.016	-	40	0.230	-	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.046	0.018	2.046
SFRP2	-	protein_coding	4	q31.3	-	-	-	-	0.006	largescale	0.006	-	402	4.341	0.261	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
SNORD16	-	snoRNA	15	q22.31	-	-	-	-	0.027	largescale	0.027	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.064	0.031	2.064
SFRP1	-	protein_coding	8	p11.21	-	-	-	-	-0.269	focal	-0.269	-	902	4.160	0.004	-	-	-	-	-	-	-	-	-	-	-	-	-0.314	1.625	-0.314	1.625
SNORD10	-	snoRNA	17	p13.1	-	-	-	-	0.034	largescale	0.034	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.039	2.075	0.039	2.075
SNORD11	-	snoRNA	15	q33.1,q21.1	-	-	-	-	0.016,0.027	largescale,largescale	0.027	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.018,0.031	2.046,2.064	0.031	2.064
SFRP4	-	protein_coding	7	p14.1	-	-	-	-	0.438	largescale	0.438	-	1282	7.820	-0.268	-	-	-	-	-	-	-	-	-	-	-	-	0.493	2.844	0.493	2.844
SFRP5	-	protein_coding	10	q24.2	-	-	-	-	-0.787	largescale	-0.787	-	8	0.096	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.953	1.044	-0.953	1.044
SNORD19	-	snoRNA	3	p21.1	-	-	-	-	-0.016	largescale	-0.016	-	22	6.351	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	1.994	-0.018	1.994
TP53I11	-	protein_coding	11	p11.2	-	-	-	-	-0.126	largescale	-0.126	-	1383	4.133	-0.825	-	-	-	-	-	-	-	-	-	-	-	-	-0.146	1.826	-0.146	1.826
COL1A2	P08123	protein_coding	7	q21.3	-	-	-	-	0.465	largescale	0.465	-	3508	6.902	-0.416	-	-	-	-	-	-	-	-	-	-	-	-	0.523	2.903	0.523	2.903
COL1A1	P02452	protein_coding	17	q21.33	-	yes	-	-	0.032	focal	0.032	-	372	0.831	-0.970	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.072	0.037	2.072
LSP1P2	-	pseudogene	3	p12.3	-	-	-	-	-0.016	largescale	-0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	1.994	-0.018	1.994
LSP1P3	-	pseudogene	5	p13.3	-	-	-	-	0.022	largescale	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
KIAA1210	-	protein_coding	X	q24	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.036	0.011	2.036
KIAA1211	-	protein_coding	4	q12	-	-	-	-	0.006	largescale	0.006	-	708	2.616	-1.432	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
DPY19L2	-	protein_coding	12	q14.2	-	-	-	-	0.022	largescale	0.022	-	2306	8.961	0.515	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
CEMIP	-	protein_coding	15	q25.1	-	-	-	-	0.027	largescale	0.027	-	549	1.581	-0.166	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.064	0.031	2.064
KRTAP10-13P	-	pseudogene	21	q22.3	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
SLC31A1P1	-	pseudogene	3	q26.31	-	-	-	-	0.021	largescale	0.021	-	2	0.077	-	-	-	-	-	-	-	-	-	-	-	-	-	0.024	2.054	0.024	2.054
LACRT	-	protein_coding	12	q13.2	-	-	-	-	0.022	largescale	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
MEP1AP4	-	pseudogene	9	p11.2	-	-	-	-	0.101	largescale	0.101	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
MEP1AP3	-	pseudogene	9	p12	-	-	-	-	0.101	largescale	0.101	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
MEP1AP2	-	pseudogene	9	q21.11	-	-	-	-	0.101	largescale	0.101	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
MEP1AP1	-	pseudogene	9	p12	-	-	-	-	0.101	largescale	0.101	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
EIF1B	-	protein_coding	3	p22.1	-	-	-	-	-0.016	largescale	-0.016	-	14699	168.675	0.355	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	1.994	-0.018	1.994
C22orf29	-	protein_coding	22	q11.21	-	-	-	-	-0.211	largescale	-0.211	-	1198	3.864	-0.948	-	-	-	-	-	-	-	-	-	-	-	-	-0.245	1.704	-0.245	1.704
UNCX	-	protein_coding	7	p22.3	-	-	-	-	0.438	largescale	0.438	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.493	2.844	0.493	2.844
AADAT	Q8N5Z0	protein_coding	4	q33	-	-	-	-	0.006	largescale	0.006	-	2458	18.091	-0.070	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
JAGN1	-	protein_coding	3	p25.3	-	-	-	-	-0.011	largescale	-0.011	-	8775	107.020	1.103	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	2.002	-0.013	2.002
C19orf35	-	protein_coding	19	p13.3	-	-	-	-	0.688	focal	0.688	-	32	0.254	-0.091	-	-	-	-	-	-	-	-	-	-	-	-	0.768	3.439	0.768	3.439
AADAC	-	protein_coding	3	q25.1	-	-	-	-	0.021	largescale	0.021	-	5	0.066	-	-	-	-	-	-	-	-	-	-	-	-	-	0.024	2.054	0.024	2.054
C19orf33	-	protein_coding	19	q13.2	-	-	-	-	0.459	largescale	0.459	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.890	0.517	2.890
EPCAM	-	protein_coding	2	p21	yes	-	-	-	0.018	largescale	0.018	-	59	0.514	-	-	-	-	-	-	-	-	-	-	-	-	CATUMAXOMAB	0.021	2.049	0.021	2.049
MIR3687-1	-	miRNA	21	p11.2	-	-	-	-	0.023	largescale	0.023	-	1	0.360	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
C19orf38	-	protein_coding	19	p13.2	-	-	-	-	0.459	largescale	0.459	-	210	2.944	0.245	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.890	0.517	2.890
RNU6-104P	-	snRNA	8	p11.1	-	-	-	-	-0.102	focal	-0.102	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.118	1.862	-0.118	1.862
ALG1L7P	-	pseudogene	4	p16.3	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.046	0.018	2.046
DPPA3P2	-	pseudogene	14	q13.3	-	-	-	-	0.025	largescale	0.025	-	2	0.036	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
DPPA3P1	-	pseudogene	X	q22.2	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.036	0.011	2.036
COL6A1	-	protein_coding	21	q22.3	-	-	-	-	0.023	largescale	0.023	-	7829	32.167	0.047	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
WBP2	-	protein_coding	17	q25.1	-	-	-	-	0.023	largescale	0.023	-	14735	59.881	-0.185	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
COL6A3	-	protein_coding	2	q37.3	-	-	-	-	0.016	largescale	0.016	-	146	0.163	-0.879	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.046	0.018	2.046
COL6A2	-	protein_coding	21	q22.3	-	-	-	-	0.023	largescale	0.023	-	958	3.903	-0.379	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
COL6A5	-	protein_coding	3	q22.1	-	-	-	-	0.021	largescale	0.021	-	4	0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	0.024	2.054	0.024	2.054
COL6A6	-	protein_coding	3	q22.1	-	-	-	-	0.021	largescale	0.021	-	4	0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	0.024	2.054	0.024	2.054
KLK12	Q9UKR0	protein_coding	19	q13.41	-	-	-	-	0.327	focal	0.327	-	2	0.025	-	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
KLK13	Q9UKR3	protein_coding	19	q13.41	-	-	-	-	0.327	focal	0.327	-	11	0.120	-	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
KLK10	O43240	protein_coding	19	q13.41	-	-	-	-	0.327	focal	0.327	-	6	0.034	-	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
KLK11	Q9UBX7	protein_coding	19	q13.41	-	-	-	-	0.327	focal	0.327	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
RN7SL676P	-	misc_RNA	12	p13.1	-	-	-	-	0.022	largescale	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
KLK14	Q9P0G3	protein_coding	19	q13.41	-	-	-	-	0.327	focal	0.327	-	108	2.045	1.039	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
KLK15	Q9H2R5	protein_coding	19	q13.33	-	-	-	-	0.327	focal	0.327	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.370	2.611	0.370	2.611
RNU6-747P	-	snRNA	1	q43	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
BTBD7P1	-	pseudogene	10	p13	-	-	-	-	-0.793	largescale	-0.793	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.960	1.038	-0.960	1.038
BTBD7P2	-	pseudogene	10	q25.2	-	-	-	-	-0.794	focal	-0.794	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.962	1.037	-0.962	1.037
FXYD6-FXYD2	-	protein_coding	11	q23.3	-	-	-	-	-0.028	largescale	-0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.032	1.975	-0.032	1.975
CXCL1P1	-	pseudogene	4	q13.3	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
SPATA31D5P	-	pseudogene	9	q21.32	-	-	-	-	0.101	largescale	0.101	-	6	0.027	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
MORF4	-	pseudogene	4	q34.1	-	-	-	-	0.006	largescale	0.006	-	24	0.542	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
RNU1-42P	-	snRNA	17	q21.32	-	-	-	-	0.032	focal	0.032	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.072	0.037	2.072
TMA16	-	protein_coding	4	q32.2	-	-	-	-	0.006	largescale	0.006	-	3005	18.768	0.109	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
TRAJ28	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ27	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ26	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ25	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ24	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ23	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ22	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ21	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
TRAJ20	-	TR_J_gene	14	q11.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.029	2.061	0.029	2.061
MIR218-2	-	miRNA	5	q34	-	-	-	-	0.022	largescale	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
MIR218-1	-	miRNA	4	p15.31	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.046	0.018	2.046
PCM1	-	protein_coding	8	p22	-	yes	-	-	-0.788	focal	-0.788	-	7314	12.869	-2.074	-	-	-	-	-	-	-	-	-	-	-	-	-0.954	1.043	-0.954	1.043
RNU6-844P	-	snRNA	15	q21.3	-	-	-	-	0.027	largescale	0.027	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.064	0.031	2.064
RN7SL123P	-	misc_RNA	9	p24.1	-	-	-	-	0.310	focal	0.31	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.351	2.577	0.351	2.577
LRRK1	-	protein_coding	15	q26.3	-	-	-	-	0.027	largescale	0.027	-	675	1.552	0.592	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.064	0.031	2.064
LRRK2	-	protein_coding	12	q12	-	-	-	-	0.022	largescale	0.022	-	4402	7.173	-0.926	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.056	0.025	2.056
RNU6-670P	-	snRNA	3	p25.3	-	-	-	-	-0.011	largescale	-0.011	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	2.002	-0.013	2.002
PRELID3B	-	protein_coding	20	q13.32	-	-	-	-	0.490	largescale	0.49	-	28575	210.600	0.982	-	-	-	-	-	-	-	-	-	-	-	-	0.551	2.959	0.551	2.959
PRELID3A	-	protein_coding	18	p11.21	-	-	-	-	0.012	largescale	0.012	-	714	5.927	0.506	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.039	0.014	2.039
MRPL10	-	protein_coding	17	q21.32	-	-	-	-	0.032	focal	0.032	-	5967	47.366	0.486	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.072	0.037	2.072
MRPL11	-	protein_coding	11	q13.2	-	-	-	-	0.023	largescale	0.023	-	7613	65.788	0.595	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
MRPL12	-	protein_coding	17	q25.3	-	-	-	-	0.023	largescale	0.023	-	587	12.528	0.206	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
MRPL13	-	protein_coding	8	q24.12	-	-	-	-	0.006	largescale	0.006	-	10938	57.004	0.115	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
MRPL14	-	protein_coding	6	p21.1	-	-	-	-	-0.002	largescale	-0.002	-	6870	157.670	0.774	-	-	-	-	-	-	-	-	-	-	-	-	-0.002	2.017	-0.002	2.017
MRPL15	-	protein_coding	8	q11.23	-	-	-	-	0.006	largescale	0.006	-	12969	238.916	1.030	-	-	-	-	-	-	-	-	-	-	-	-	0.007	2.030	0.007	2.030
MRPL16	-	protein_coding	11	q12.1	-	-	-	-	0.023	largescale	0.023	-	8405	81.203	1.815	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.057	0.026	2.057
MRPL17	-	protein_coding	11	p15.4	-	-	-	-	-0.126	largescale	-0.126	-	9381	90.433	1.668	-	-	-	-	-	-	-	-	-	-	-	-	-0.146	1.826	-0.146	1.826
MRPL18	-	protein_coding	6	q25.3	-	-	-	-	-0.030	largescale	-0.03	-	14464	230.800	1.151	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.972	-0.035	1.972
MRPL19	-	protein_coding	2	p12	-	-	-	-	0.018	largescale	0.018	-	4918	23.452	0.505	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.049	0.021	2.049
PLA1A	Q53H76	protein_coding	3	q13.33	-	-	-	-	-0.123	largescale	-0.123	-	10	0.100	-0.175	-	-	-	-	-	-	-	-	-	-	-	-	-0.142	1.830	-0.142	1.830
TMEM71	-	protein_coding	8	q24.22	-	-	-	-	-0.152	focal	-0.152	-	834	5.497	0.472	-	-	-	-	-	-	-	-	-	-	-	-	-0.176	1.788	-0.176	1.788
RFC3P1	-	pseudogene	3	p22.3	-	-	-	-	-0.016	largescale	-0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	1.994	-0.018	1.994
KDSR	Q06136	protein_coding	18	q21.33	-	yes	-	-	0.012	largescale	0.012	-	8971	21.194	0.361	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.039	0.014	2.039
TCEB1P19	-	pseudogene	1	p22.2	-	-	-	-	-0.139	largescale	-0.139	-	28	1.932	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.161	1.807	-0.161	1.807
ANKRD20A2	-	protein_coding	9	p12	-	-	-	-	0.101	largescale	0.101	-	37	0.209	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
ANKRD20A3	-	protein_coding	9	p12	-	-	-	-	0.101	largescale	0.101	-	116	0.450	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
TCEB1P10	-	pseudogene	Y	q11.223	-	-	-	-	0.188	largescale	0.188	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
ANKRD20A1	-	protein_coding	9	q13	-	-	-	-	0.101	largescale	0.101	-	107	0.669	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116	2.188	0.116	2.188
TCEB1P16	-	pseudogene	Y	q11.223	-	-	-	-	0.188	largescale	0.188	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
TCEB1P17	-	pseudogene	Y	q11.23	-	-	-	-	0.188	largescale	0.188	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
