Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
ABTB1	-	protein_coding	3	q21.3	-	-	-	-	0.079	largescale	0.079	-	727	6.559	0.013	-	-	-	-	-	-	-	-	-	-	-	-	0.089	3.947	0.089	3.947
OR52E3P	-	pseudogene	11	p15.4	-	-	-	-	-0.857	largescale	-0.857	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.026	1.822	-1.026	1.822
VAC14	-	protein_coding	16	q22.1,q22.2	-	-	-	-	-0.853	focal	-0.853	-	2389	16.024	-0.030	-	-	-	-	-	-	-	-	-	-	-	-	-1.021	1.828	-1.021	1.828
RNU6-1024P	-	snRNA	3	p25.1	-	-	-	-	0.092	largescale	0.092	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	3.988	0.104	3.988
RN7SL210P	-	misc_RNA	2	q11.1	-	-	-	-	-0.300	largescale	-0.3	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
OR5BH1P	-	pseudogene	X	q26.2	-	-	-	-	0.036	largescale	0.036	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	1.908	0.041	1.908
LMOD1	-	protein_coding	1	q32.1	-	-	-	-	0.383	largescale	0.383	-	347	4.853	0.322	-	-	-	-	-	-	-	-	-	-	-	-	0.428	4.992	0.428	4.992
LMOD3	-	protein_coding	3	p14.1	-	-	-	-	0.092	largescale	0.092	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	3.988	0.104	3.988
LMOD2	-	protein_coding	7	q31.32	-	-	-	-	-0.354	largescale	-0.354	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.410	2.793	-0.410	2.793
OR5W2	Q8NH69	protein_coding	11	q11	-	-	-	-	0.039	focal	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	3.826	0.044	3.826
RBMY1J	-	protein_coding	Y	q11.223	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
CYP2AC1P	-	pseudogene	6	p12.3	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.010	3.736	0.010	3.736
MIR648	-	miRNA	22	q11.21	-	-	-	-	-0.839	focal	-0.839	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.003	1.851	-1.003	1.851
MIR649	-	miRNA	22	q11.21	-	-	-	-	-0.840	focal	-0.84	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.004	1.849	-1.004	1.849
MIR645	-	miRNA	20	q13.13	-	-	-	-	0.068	largescale	0.068	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.077	3.913	0.077	3.913
MIR646	-	miRNA	20	q13.33	-	-	-	-	0.068	largescale	0.068	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.077	3.913	0.077	3.913
MIR647	-	miRNA	20	q13.33	-	-	-	-	0.068	largescale	0.068	-	12	6.941	-	-	-	-	-	-	-	-	-	-	-	-	-	0.077	3.913	0.077	3.913
MIR640	-	miRNA	19	p13.11	-	-	-	-	0.033	largescale	0.033	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	3.808	0.037	3.808
MIR641	-	miRNA	19	q13.2	-	-	-	-	0.033	largescale	0.033	-	8	4.487	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	3.808	0.037	3.808
MIR643	-	miRNA	19	q13.41	-	-	-	-	0.022	focal	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	3.775	0.025	3.775
LINC00391	-	lincRNA	13	q32.1	-	-	-	-	0.632	focal	0.632	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.700	6.028	0.700	6.028
MIR4465	-	miRNA	6	q24.1	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.010	3.736	0.010	3.736
LINC00393	-	lincRNA	13	q22.1	-	-	-	-	-0.845	focal	-0.845	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.011	1.841	-1.011	1.841
LINC00392	-	lincRNA	13	q22.1	-	-	-	-	-0.845	focal	-0.845	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.011	1.841	-1.011	1.841
LINC00395	-	antisense	13	q21.31	-	-	-	-	-0.859	focal	-0.859	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.029	1.818	-1.029	1.818
LINC00398	-	lincRNA	13	q12.3	-	-	-	-	0.041	focal	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.047	3.832	0.047	3.832
SLX1A-SULT1A3	-	processed_transcript	16	p11.2	-	-	-	-	-0.323	largescale	-0.323	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.373	2.864	-0.373	2.864
UBE2Q2P4Y	-	pseudogene	Y	q11.23	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
MRPL57P7	-	pseudogene	8	q22.2	-	-	-	-	1.025	largescale	1.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.122	8.073	1.122	8.073
MRPL57P6	-	pseudogene	5	q34	-	-	-	-	0.064	largescale	0.064	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
RN7SL148P	-	misc_RNA	1	q44	-	-	-	-	-1.689	focal	-1.689	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-2.210	0.802	-2.210	0.802
RNU1-85P	-	snRNA	17	q22	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.091	3.950	0.091	3.950
TIA1	-	protein_coding	2	p13.3	-	-	-	-	-0.300	largescale	-0.3	-	7089	59.576	-0.910	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
RNU6-1111P	-	snRNA	15	q26.1	-	-	-	-	0.071	largescale	0.071	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.080	3.923	0.080	3.923
YTHDF1P1	-	pseudogene	5	q15	-	-	-	-	0.064	largescale	0.064	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
AGXT2	Q9BYV1	protein_coding	5	p13.2	-	-	-	-	0.064	largescale	0.064	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
DAB2	-	protein_coding	5	p13.1	-	-	-	-	0.064	largescale	0.064	-	2145	15.440	0.549	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
DAB1	-	protein_coding	1	p32.1,p32.2	-	-	-	-	0.447	focal	0.447	1:58720678-1:174603695	8153	57.698	1.085	-	-	-	-	-	-	-	-	-	-	-	-	0.498	5.241	0.498	5.241
RBMY1D	-	protein_coding	Y	q11.223	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
SYNJ2	O15056	protein_coding	6	q25.3	-	-	-	-	0.009	largescale	0.009	-	296	1.646	-0.551	-	-	-	-	-	-	-	-	-	-	-	-	0.010	3.736	0.010	3.736
C1RL-AS1	-	antisense	12	p13.31	-	-	-	-	0.073	largescale	0.073	-	6	0.055	-1.235	-	-	-	-	-	-	-	-	-	-	-	-	0.083	3.929	0.083	3.929
FAM25BP	-	protein_coding	10	q11.22	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	3.838	0.049	3.838
RAB5A	P20339	protein_coding	3	p24.3	-	-	-	-	0.092	largescale	0.092	-	5516	80.918	-0.960	-	-	-	-	-	-	-	-	-	-	-	-	0.104	3.988	0.104	3.988
RAB5C	-	protein_coding	17	q21.2	-	-	-	-	0.062	largescale	0.062	-	163	3.310	-2.022	-	-	-	-	-	-	-	-	-	-	-	-	0.070	3.895	0.070	3.895
RAB5B	-	protein_coding	12	q13.2	-	-	-	-	0.073	largescale	0.073	-	1187	14.294	-0.090	-	-	-	-	-	-	-	-	-	-	-	-	0.083	3.929	0.083	3.929
HIRAP1	-	pseudogene	10	p12.1	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	3.838	0.049	3.838
OR1X1P	-	pseudogene	5	q35.2	-	-	-	-	0.064	largescale	0.064	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
THEGL	-	protein_coding	4	q12	-	-	-	-	-0.364	focal	-0.364	-	16	0.495	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.422	2.770	-0.422	2.770
RNU6-1249P	-	snRNA	17	q22	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.091	3.950	0.091	3.950
SMIM24	-	protein_coding	19	p13.3	-	-	-	-	0.033	largescale	0.033	-	2	0.103	-1.792	-	-	-	-	-	-	-	-	-	-	-	-	0.037	3.808	0.037	3.808
WNT7B	-	protein_coding	22	q13.31	-	-	-	-	-0.857	focal	-0.857	-	2322	25.525	1.377	-	-	-	-	-	-	-	-	-	-	-	-	-1.026	1.822	-1.026	1.822
ALG1L11P	-	pseudogene	8	p23.1	-	-	-	-	-0.341	focal	-0.341	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.394	2.823	-0.394	2.823
FAHD2CP	-	pseudogene	2	q11.1	-	-	-	-	-0.300	largescale	-0.3	-	50	1.264	-1.641	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
OSCAR	-	protein_coding	19	q13.42	-	-	-	-	0.022	focal	0.022	-	6	0.161	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	3.775	0.025	3.775
CSRNP1	-	protein_coding	3	p22.2	-	-	-	-	0.092	largescale	0.092	-	660	11.402	-0.883	-	-	-	-	-	-	-	-	-	-	-	-	0.104	3.988	0.104	3.988
CSRNP2	-	protein_coding	12	q13.12	-	-	-	-	0.073	largescale	0.073	-	4291	45.573	1.001	-	-	-	-	-	-	-	-	-	-	-	-	0.083	3.929	0.083	3.929
CSRNP3	-	protein_coding	2	q24.3	-	-	-	-	-0.300	largescale	-0.3	-	2016	8.909	-0.402	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
COX6C	P09669	protein_coding	8	q22.2	-	yes	-	-	1.025	largescale	1.025	-	29102	527.035	1.042	-	-	-	-	-	-	-	-	-	-	-	-	1.122	8.073	1.122	8.073
SHISA9	-	protein_coding	16	p13.12	-	-	-	-	-0.323	largescale	-0.323	-	2	0.011	-1.486	-	-	-	-	-	-	-	-	-	-	-	-	-0.373	2.864	-0.373	2.864
BUB1	-	protein_coding	2	q13	-	-	-	-	-0.300	largescale	-0.3	-	9437	86.868	1.024	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
BUB3	-	protein_coding	10	q26.13	-	-	-	-	-0.917	focal	-0.917	-	18676	323.754	1.922	-	-	-	-	-	-	-	-	-	-	-	-	-1.103	1.727	-1.103	1.727
NUPR2	-	protein_coding	7	p11.2	-	-	-	-	0.044	largescale	0.044	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.050	3.841	0.050	3.841
NUPR1	-	protein_coding	16	p11.2	-	-	-	-	-0.323	largescale	-0.323	-	3660	185.252	0.267	-	-	-	-	-	-	-	-	-	-	-	-	-0.373	2.864	-0.373	2.864
ADSSL1	Q8N142	protein_coding	14	q32.33	-	-	-	-	0.065	largescale	0.065	-	70	0.673	-0.886	-	-	-	-	-	-	-	-	-	-	-	-	0.074	3.904	0.074	3.904
NASP	-	protein_coding	1	p34.1	-	-	-	-	0.405	largescale	0.405	-	34509	231.052	1.253	-	-	-	-	-	-	-	-	-	-	-	-	0.452	5.076	0.452	5.076
TMEM133	-	protein_coding	11	q22.1	-	-	-	-	0.057	largescale	0.057	-	186	5.573	-1.375	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
TMEM130	-	protein_coding	7	q22.1	-	-	-	-	0.044	largescale	0.044	-	101	1.203	-0.110	-	-	-	-	-	-	-	-	-	-	-	-	0.050	3.841	0.050	3.841
TMEM131	-	protein_coding	2	q11.2	-	-	-	-	-0.300	largescale	-0.3	-	3663	15.656	-0.138	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
TMEM136	-	protein_coding	11	q23.3	-	-	-	-	0.057	largescale	0.057	-	1463	18.181	-0.392	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
TMEM134	-	protein_coding	11	q13.2	-	-	-	-	0.057	largescale	0.057	-	457	7.803	-1.146	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
TMEM135	-	protein_coding	11	q14.2	-	-	-	-	0.057	largescale	0.057	-	1340	12.615	0.033	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
TMEM138	-	protein_coding	11	q12.2	-	-	-	-	0.039	focal	0.039	-	1222	10.689	-0.252	-	-	-	-	-	-	-	-	-	-	-	-	0.044	3.826	0.044	3.826
TMEM139	-	protein_coding	7	q34	-	-	-	-	-0.354	largescale	-0.354	-	2	0.043	-1.957	-	-	-	-	-	-	-	-	-	-	-	-	-0.410	2.793	-0.410	2.793
FOXE1	-	protein_coding	9	q22.33	-	-	-	-	0.079	largescale	0.079	-	944	15.189	-	-	-	-	-	-	-	-	-	-	-	-	-	0.089	3.947	0.089	3.947
FOXE3	-	protein_coding	1	p33	-	-	-	-	0.405	largescale	0.405	-	276	7.740	-	-	-	-	-	-	-	-	-	-	-	-	-	0.452	5.076	0.452	5.076
ZNF705CP	-	pseudogene	8	p23.1	-	-	-	-	-0.682	focal	-0.682	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.806	2.122	-0.806	2.122
SLC35C2	-	protein_coding	20	q13.12	-	-	-	-	0.068	largescale	0.068	-	2589	35.011	-0.120	-	-	-	-	-	-	-	-	-	-	-	-	0.077	3.913	0.077	3.913
MIR4524B	-	miRNA	17	q24.2	-	-	-	-	0.080	largescale	0.08	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.091	3.950	0.091	3.950
RNA5SP523	-	rRNA	Y	q11.222	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
XK	-	protein_coding	X	p21.1	-	-	-	-	-0.819	largescale	-0.819	-	0	0.000	-	Tf_Binding_Site_Variant[Ma0079.2:Sp1]	2:133025924	-	LOW	23.913	46	0.000	26	0.000	0	5	-	-0.978	0.942	-0.978	0.942
XK	-	protein_coding	X	p21.1	-	-	-	-	-0.819	largescale	-0.819	-	0	0.000	-	Tf_Binding_Site_Variant[Ma0083.1:Srf]	2:146677324	-	LOW	34.524	84	0.000	68	0.000	0	5	-	-0.978	0.942	-0.978	0.942
XK	-	protein_coding	X	p21.1	-	-	-	-	-0.819	largescale	-0.819	-	0	0.000	-	Tf_Binding_Site_Variant[Ma0003.1:Ap2Alpha]	16:29481249	-	LOW	17.480	246	0.000	127	0.000	0	5	-	-0.978	0.942	-0.978	0.942
XK	-	protein_coding	X	p21.1	-	-	-	-	-0.819	largescale	-0.819	-	0	0.000	-	Tf_Binding_Site_Variant[Ma0062.2:Gabp]	17:4850785	-	LOW	3.226	124	0.000	73	0.000	0	5	-	-0.978	0.942	-0.978	0.942
XK	-	protein_coding	X	p21.1	-	-	-	-	-0.819	largescale	-0.819	-	0	0.000	-	Tf_Binding_Site_Variant[Ma0147.1:Cmyc]+Tf_Binding_Site_Variant[Ma0093.1:Usf1]+Tf_Binding_Site_Variant[Ma0058.1:Max]	17:29379458	-	LOW	41.739	115	0.000	59	0.000	0	5	-	-0.978	0.942	-0.978	0.942
XK	-	protein_coding	X	p21.1	-	-	-	-	-0.819	largescale	-0.819	-	0	0.000	-	Tf_Binding_Site_Variant[Ma0162.1:Egr1]+Intergenic	22:45665133	-	LOW	84.000	25	3.333	30	0.000	0	5	-	-0.978	0.942	-0.978	0.942
RNA5SP521	-	rRNA	Y	q11.221	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
RNA5SP520	-	rRNA	Y	q11.221	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
GNRHR2	Q96P88	pseudogene	1	q21.1	-	-	-	-	0.627	focal	0.627	-	6	0.134	-	-	-	-	-	-	-	-	-	-	-	-	-	0.695	6.005	0.695	6.005
XG	-	protein_coding	X	p22.33	-	-	-	-	-0.053	focal	-0.053	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.779	-0.060	1.779
C11orf88	-	protein_coding	11	q23.1	-	-	-	-	0.057	largescale	0.057	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
C11orf84	-	protein_coding	11	q13.1	-	-	-	-	0.039	focal	0.039	-	2576	50.956	1.273	-	-	-	-	-	-	-	-	-	-	-	-	0.044	3.826	0.044	3.826
C11orf85	-	protein_coding	11	q13.1	-	-	-	-	0.057	largescale	0.057	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
C11orf86	-	protein_coding	11	q13.2	-	-	-	-	0.057	largescale	0.057	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
C11orf87	-	protein_coding	11	q22.3	-	-	-	-	0.057	largescale	0.057	-	972	9.172	0.610	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
C11orf80	-	protein_coding	11	q13.2	-	-	-	-	0.057	largescale	0.057	-	1291	18.134	0.840	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
MUCL1	-	protein_coding	12	q13.2	-	-	-	-	0.073	largescale	0.073	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.083	3.929	0.083	3.929
RNU6-697P	-	snRNA	10	q22.1	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	3.838	0.049	3.838
CRHR2	Q13324	protein_coding	7	p14.3	-	-	-	-	0.044	largescale	0.044	-	99	1.609	-	-	-	-	-	-	-	-	-	-	-	-	-	0.050	3.841	0.050	3.841
CRHR1	P34998	protein_coding	17	q21.31	-	-	-	-	0.062	largescale	0.062	-	13	0.194	-0.714	-	-	-	-	-	-	-	-	-	-	-	-	0.070	3.895	0.070	3.895
RN7SL20P	-	misc_RNA	22	q12.2	-	-	-	-	-0.878	focal	-0.878	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.053	1.788	-1.053	1.788
RNU1-33P	-	snRNA	6	q24.3	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.010	3.736	0.010	3.736
ANKFN1	-	protein_coding	17	q22	-	-	-	-	0.080	largescale	0.08	-	177	1.420	-1.221	-	-	-	-	-	-	-	-	-	-	-	-	0.091	3.950	0.091	3.950
LSM3P5	-	pseudogene	16	q23.1	-	-	-	-	-0.843	focal	-0.843	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.008	1.844	-1.008	1.844
LSM3P4	-	pseudogene	4	q31.21	-	-	-	-	-0.359	focal	-0.359	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.416	2.781	-0.416	2.781
LSM3P3	-	pseudogene	2	p11.2	-	-	-	-	-0.300	largescale	-0.3	-	4	0.726	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
LSM3P2	-	pseudogene	12	q22	-	-	-	-	0.073	largescale	0.073	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.083	3.929	0.083	3.929
SCGB1D1	-	protein_coding	11	q12.3	-	-	-	-	0.039	focal	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	3.826	0.044	3.826
SCGB1D2	-	protein_coding	11	q12.3	-	-	-	-	0.039	focal	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	3.826	0.044	3.826
SCGB1D4	-	protein_coding	11	q12.3	-	-	-	-	0.039	focal	0.039	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.044	3.826	0.044	3.826
CDYL	-	protein_coding	6	p25.1	-	-	-	-	-0.854	largescale	-0.854	-	1494	18.308	-1.695	-	-	-	-	-	-	-	-	-	-	-	-	-1.022	1.827	-1.022	1.827
HCLS1	-	protein_coding	3	q13.33	-	-	-	-	0.079	largescale	0.079	-	1222	13.323	-0.368	-	-	-	-	-	-	-	-	-	-	-	-	0.089	3.947	0.089	3.947
MRPS36P4	-	pseudogene	11	q23.1	-	-	-	-	0.057	largescale	0.057	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	3.880	0.065	3.880
TBC1D3P7	-	pseudogene	17	q21.2	-	-	-	-	0.062	largescale	0.062	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.070	3.895	0.070	3.895
TBC1D3P6	-	pseudogene	1	p36.13	-	-	-	-	0.382	largescale	0.382	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.427	4.988	0.427	4.988
MRPS36P1	-	pseudogene	3	p26.1	-	-	-	-	-0.025	focal	-0.025	-	6	1.085	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	3.638	-0.028	3.638
MRPS36P3	-	pseudogene	8	q24.13	-	-	-	-	1.025	largescale	1.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.122	8.073	1.122	8.073
MRPS36P2	-	pseudogene	4	q35.2	-	-	-	-	-0.369	largescale	-0.369	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.428	2.759	-0.428	2.759
KRI1	-	protein_coding	19	p13.2	-	-	-	-	0.033	largescale	0.033	-	3832	49.946	1.535	-	-	-	-	-	-	-	-	-	-	-	-	0.037	3.808	0.037	3.808
TECPR1	-	protein_coding	7	q21.3	-	-	-	-	0.044	largescale	0.044	-	1783	10.884	-0.161	-	-	-	-	-	-	-	-	-	-	-	-	0.050	3.841	0.050	3.841
TECPR2	-	protein_coding	14	q32.31	-	-	-	-	0.065	largescale	0.065	-	1949	11.532	0.239	-	-	-	-	-	-	-	-	-	-	-	-	0.074	3.904	0.074	3.904
FERP1	-	pseudogene	X	q25	-	-	-	-	0.036	largescale	0.036	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.041	1.908	0.041	1.908
CDY1	-	protein_coding	Y	q11.23	-	-	-	-	-4.442	largescale	-4.442	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.467	0.000	-27.467	0.000
COQ5	-	protein_coding	12	q24.31	-	-	-	-	0.073	largescale	0.073	-	3120	68.663	0.179	-	-	-	-	-	-	-	-	-	-	-	-	0.083	3.929	0.083	3.929
COQ4	-	protein_coding	9	q34.11	-	-	-	-	0.088	focal	0.088	-	1362	17.286	-1.278	-	-	-	-	-	-	-	-	-	-	-	-	0.100	3.975	0.100	3.975
UBE2CP1	-	pseudogene	14	q12	-	-	-	-	0.064	largescale	0.064	-	14	1.403	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
UBE2CP2	-	pseudogene	18	q11.2	-	-	-	-	0.079	largescale	0.079	-	1	0.109	-	-	-	-	-	-	-	-	-	-	-	-	-	0.089	3.947	0.089	3.947
UBE2CP3	-	pseudogene	4	q12	-	-	-	-	-0.364	focal	-0.364	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.422	2.770	-0.422	2.770
UBE2CP4	-	pseudogene	15	q13.3	-	-	-	-	-0.832	largescale	-0.832	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.994	1.862	-0.994	1.862
FCHO2	-	protein_coding	5	q13.2	-	-	-	-	0.064	largescale	0.064	-	1893	17.110	-0.995	-	-	-	-	-	-	-	-	-	-	-	-	0.073	3.901	0.073	3.901
FCHO1	-	protein_coding	19	p13.11	-	-	-	-	0.033	largescale	0.033	-	567	5.523	0.523	-	-	-	-	-	-	-	-	-	-	-	-	0.037	3.808	0.037	3.808
URAD	-	protein_coding	13	q12.2	-	-	-	-	0.041	focal	0.041	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.047	3.832	0.047	3.832
RNU6-76P	-	snRNA	13	q11	-	-	-	-	0.079,0.041	largescale,focal	0.079	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.089,0.047	3.947,3.832	0.089	3.947
HCG4	-	pseudogene	6	p22.1	-	-	-	-	-0.925	focal	-0.925	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.114	1.715	-1.114	1.715
DYNLL1P1	-	pseudogene	14	q31.1	-	-	-	-	0.065	largescale	0.065	-	1	0.206	-	-	-	-	-	-	-	-	-	-	-	-	-	0.074	3.904	0.074	3.904
HCG9	-	lincRNA	6	p22.1	-	-	-	-	-0.925	focal	-0.925	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.114	1.715	-1.114	1.715
AUP1	-	protein_coding	2	p13.1	-	-	-	-	-0.300	largescale	-0.3	-	6424	135.419	-0.571	-	-	-	-	-	-	-	-	-	-	-	-	-0.346	2.918	-0.346	2.918
FOXN3-AS2	-	antisense	14	q32.11	-	-	-	-	0.065	largescale	0.065	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.074	3.904	0.074	3.904
PNPO	Q9NVS9	protein_coding	17	q21.32	-	-	-	-	0.080	largescale	0.08	-	1428	27.714	0.483	-	-	-	-	-	-	-	-	-	-	-	-	0.091	3.950	0.091	3.950
C8orf17	-	protein_coding	8	q24.3	-	-	-	-	1.008	focal	1.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.104	7.973	1.104	7.973
RNU6-481P	-	snRNA	1	q23.3	-	-	-	-	0.362	focal	0.362	-	1	0.519	-	-	-	-	-	-	-	-	-	-	-	-	-	0.405	4.912	0.405	4.912
FAF2P1	-	pseudogene	10	q23.32	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.049	3.838	0.049	3.838
APBB1IP	-	protein_coding	10	p12.1	-	-	-	-	0.043	largescale	0.043	-	78	1.088	-1.184	-	-	-	-	-	-	-	-	-	-	-	-	0.049	3.838	0.049	3.838
SKI	-	protein_coding	1	p36.33	-	-	-	-	0.382	largescale	0.382	-	7535	68.813	1.173	-	-	-	-	-	-	-	-	-	-	-	-	0.427	4.988	0.427	4.988
