Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
INSL5	-	protein_coding	1	p31.3	-	-	-	-	-0.020	largescale	-0.02	-	13	1.363	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	1.936	-0.047	1.936
HAR1B	-	lincRNA	20	q13.33	-	-	-	-	-0.033	focal	-0.033	-	30	4.081	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.078	1.895	-0.078	1.895
HAR1A	-	lincRNA	20	q13.33	-	-	-	-	-0.033	focal	-0.033	-	129	4.944	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.078	1.895	-0.078	1.895
INSL6	-	protein_coding	9	p24.1	-	-	-	-	-0.022	largescale	-0.022	-	284	18.873	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.052	1.930	-0.052	1.930
MAGEL2	-	protein_coding	15	q11.2	-	-	-	-	-0.030	focal	-0.03	-	157	4.736	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.904	-0.071	1.904
INSL3	-	protein_coding	19	p13.11	-	-	-	-	0.054	focal	0.054	-	314	25.501	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.177	0.123	2.177
RPS15AP32	-	pseudogene	12	q24.13	-	-	-	-	-0.041	focal	-0.041	-	7	1.403	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
RPS15AP34	-	pseudogene	16	q21	-	-	-	-	-0.037	focal	-0.037	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.088	1.882	-0.088	1.882
RN7SL23P	-	misc_RNA	11	q12.2	-	-	-	-	-0.027	largescale	-0.027	-	7	1.761	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.914	-0.064	1.914
RNU1-36P	-	snRNA	4	q22.1	-	-	-	-	-0.009	largescale	-0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	1.971	-0.021	1.971
RTN1	-	protein_coding	14	q23.1	-	-	-	-	-0.018	focal	-0.018	-	2520	30.424	-0.023	-	-	-	-	-	-	-	-	-	-	-	-	-0.042	1.942	-0.042	1.942
RAB8A	-	protein_coding	19	p13.12	-	-	-	-	0.054	focal	0.054	-	4482	64.722	-0.913	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.177	0.123	2.177
RTN2	-	protein_coding	19	q13.32	-	-	-	-	0.231	focal	0.231	-	2050	47.458	1.132	-	-	-	-	-	-	-	-	-	-	-	-	0.489	2.808	0.489	2.808
RTN3	-	protein_coding	11	q13.1	-	-	-	-	0.033	focal	0.033	-	2241	29.003	-1.847	-	-	-	-	-	-	-	-	-	-	-	-	0.076	2.108	0.076	2.108
RDM1	-	protein_coding	17	q12	-	-	-	-	-0.010	focal	-0.01	-	478	18.142	1.933	-	-	-	-	-	-	-	-	-	-	-	-	-0.023	1.968	-0.023	1.968
MIR4790	-	miRNA	3	p26.1	-	-	-	-	-0.024	focal	-0.024	-	2	1.898	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.923	-0.056	1.923
CLUL1	-	protein_coding	18	p11.32	-	-	-	-	-0.021	focal	-0.021	-	410	7.991	0.756	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	1.933	-0.049	1.933
PDX1	-	protein_coding	13	q12.2	-	-	-	-	-0.015	focal	-0.015	-	941	28.204	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
INMT	-	protein_coding	7	p14.3	-	-	-	-	0.226	largescale	0.226	-	1099	24.402	0.836	-	-	-	-	-	-	-	-	-	-	-	-	0.480	2.789	0.480	2.789
FECH	Q7KZA3	protein_coding	18	q21.31	-	-	-	-	-0.029	largescale	-0.029	-	522	8.748	-0.591	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.907	-0.068	1.907
SCPEP1	Q9HB40	protein_coding	17	q22	-	-	-	-	0.018	focal	0.018	-	1772	34.474	-1.076	-	-	-	-	-	-	-	-	-	-	-	-	0.042	2.058	0.042	2.058
ADAP1	-	protein_coding	7	p22.3	-	-	-	-	0.226	largescale	0.226	-	1227	18.177	1.556	-	-	-	-	-	-	-	-	-	-	-	-	0.480	2.789	0.480	2.789
ADAP2	-	protein_coding	17	q11.2	-	-	-	-	0.066	focal	0.066	-	2293	45.836	-1.380	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.218	0.149	2.218
KLHL10	-	protein_coding	17	q21.2	-	-	-	-	-0.004	focal	-0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
KLHL11	-	protein_coding	17	q21.2	-	-	-	-	-0.004	focal	-0.004	-	4	0.126	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
KLHL12	-	protein_coding	1	q32.1	-	-	-	-	0.011	focal	0.011	-	374	7.893	-1.931	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.036	0.025	2.036
KLHL13	-	protein_coding	X	q24	-	-	-	-	-0.020	largescale	-0.02	-	136	1.460	-1.562	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	0.968	-0.047	0.968
KLHL14	-	protein_coding	18	q12.1	-	-	-	-	-0.029	largescale	-0.029	-	1026	15.407	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.907	-0.068	1.907
KLHL15	-	protein_coding	X	p22.11	-	-	-	-	0.175	focal	0.175	-	132	1.578	-1.118	-	-	-	-	-	-	-	-	-	-	-	-	0.378	1.300	0.378	1.300
KLHL17	-	protein_coding	1	p36.33	-	-	-	-	0.031	focal	0.031	-	5544	122.410	0.671	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.101	0.071	2.101
KLHL18	-	protein_coding	3	p21.31	-	-	-	-	0.014	focal	0.014	-	3603	38.228	0.029	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.045	0.032	2.045
RNU6-73P	-	snRNA	13	q12.2	-	-	-	-	-0.015	focal	-0.015	-	2	1.401	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
OR5J7P	-	pseudogene	11	q12.1	-	-	-	-	-0.027	largescale	-0.027	-	25	4.441	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.914	-0.064	1.914
RPEP2	-	pseudogene	3	p24.2	-	-	-	-	-0.017	largescale	-0.017	-	32	3.422	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.040	1.946	-0.040	1.946
RPEP3	-	pseudogene	1	p35.3	-	-	-	-	-0.001	focal	-0.001	-	73	8.095	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.002	1.997	-0.002	1.997
RPEP1	-	pseudogene	5	q12.3	-	-	-	-	-0.014	largescale	-0.014	-	2	0.228	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.033	1.955	-0.033	1.955
RPEP6	-	pseudogene	11	q13.4	-	-	-	-	-0.005	focal	-0.005	-	2	0.239	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	1.984	-0.012	1.984
DMRTB1	-	protein_coding	1	p32.3	-	-	-	-	-0.020	largescale	-0.02	-	1369	42.058	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	1.936	-0.047	1.936
RPEP4	-	pseudogene	22	q12.2	-	-	-	-	-0.054	focal	-0.054	-	95	11.829	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.129	1.829	-0.129	1.829
RPEP5	-	pseudogene	2	q24.2	-	-	-	-	-0.005	focal	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	1.984	-0.012	1.984
SNORA81	-	snoRNA	21	q22.11,q27.3,q11.2,q27.1	-	-	-	-	0.017,-0.028,-0.029	focal,focal,largescale	-0.029	-	11	4.659	-	-	-	-	-	-	-	-	-	-	-	-	-	0.039,-0.066,-0.068	2.055,1.911,1.907	-0.068	1.907
C7orf61	-	protein_coding	7	q22.1	-	-	-	-	0.226	focal	0.226	-	523	32.917	0.730	-	-	-	-	-	-	-	-	-	-	-	-	0.480	2.789	0.480	2.789
RNU1-58P	-	snRNA	7	q34	-	-	-	-	0.217	largescale	0.217	-	4	1.840	-	-	-	-	-	-	-	-	-	-	-	-	-	0.462	2.755	0.462	2.755
GABPB2	-	protein_coding	1	q21.3	-	-	-	-	0.004	largescale	0.004	-	1094	8.924	-1.315	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.013	0.009	2.013
IGIP	-	protein_coding	5	q31.3	-	-	-	-	-0.027	focal	-0.027	-	137	3.577	-1.245	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.914	-0.064	1.914
NPTX1	-	protein_coding	17	q25.3	-	-	-	-	0.056	focal	0.056	-	1570	17.558	0.330	-	-	-	-	-	-	-	-	-	-	-	-	0.127	2.184	0.127	2.184
RNU6-666P	-	snRNA	10	p12.1	-	-	-	-	-0.248	focal	-0.248	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.660	1.265	-0.660	1.265
SLU7	-	protein_coding	5	q33.3	-	-	-	-	-0.030	focal	-0.03	-	984	14.514	-0.125	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.904	-0.071	1.904
C7orf66	-	protein_coding	7	q31.1	-	-	-	-	0.224	largescale	0.224	-	19	3.274	-	-	-	-	-	-	-	-	-	-	-	-	-	0.476	2.781	0.476	2.781
ZNF200	-	protein_coding	16	p13.3	-	-	-	-	0.047	focal	0.047	-	335	3.349	0.070	-	-	-	-	-	-	-	-	-	-	-	-	0.107	2.154	0.107	2.154
THAP12P6	-	pseudogene	13	q12.13	-	-	-	-	-0.015	focal	-0.015	-	22	0.714	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
THAP12P7	-	pseudogene	8	q21.12	-	-	-	-	-0.015	largescale	-0.015	-	96	3.142	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
THAP12P4	-	pseudogene	11	p14.3	-	-	-	-	-0.027	largescale	-0.027	-	15	0.496	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.914	-0.064	1.914
THAP12P5	-	pseudogene	6	p24.2	-	-	-	-	0.004	focal	0.004	-	3	0.099	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.013	0.009	2.013
THAP12P2	-	pseudogene	3	p12.1	-	-	-	-	-0.004	largescale	-0.004	-	85	2.811	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
THAP12P3	-	pseudogene	10	q21.1	-	-	-	-	-0.308	focal	-0.308	-	73	2.415	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.855	1.106	-0.855	1.106
THAP12P1	-	pseudogene	X	q13.2	-	-	-	-	-0.020	largescale	-0.02	-	67	2.280	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	0.968	-0.047	0.968
THAP12P8	-	pseudogene	1	q43	-	-	-	-	-0.021	focal	-0.021	-	51	1.808	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	1.933	-0.049	1.933
THAP12P9	-	pseudogene	4	p12	-	-	-	-	-0.018	largescale	-0.018	-	12	0.381	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.042	1.942	-0.042	1.942
PTCHD3P2	-	pseudogene	2	q31.1	-	-	-	-	-0.005	focal	-0.005	-	173	10.762	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	1.984	-0.012	1.984
PTCHD3P3	-	pseudogene	6	q21	-	-	-	-	0.030	focal	0.03	-	111	9.184	-	-	-	-	-	-	-	-	-	-	-	-	-	0.069	2.098	0.069	2.098
PTCHD3P1	-	antisense	10	p11.23	-	-	-	-	-0.248	focal	-0.248	-	1250	19.232	0.354	-	-	-	-	-	-	-	-	-	-	-	-	-0.660	1.265	-0.660	1.265
RTEL1-TNFRSF6B	-	protein_coding	20	q13.33	-	-	-	-	-0.033	focal	-0.033	-	1009	8.656	1.333	-	-	-	-	-	-	-	-	-	-	-	-	-0.078	1.895	-0.078	1.895
SLN	-	protein_coding	11	q22.3	-	-	-	-	-0.016	largescale	-0.016	-	18	1.489	0.030	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	1.949	-0.037	1.949
RNU5E-6P	-	snRNA	1	p34.1	-	-	-	-	-0.020	largescale	-0.02	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	1.936	-0.047	1.936
SLK	Q9H2G2	protein_coding	10	q24.33	-	-	-	-	-0.270	focal	-0.27	-	6609	62.129	0.441	-	-	-	-	-	-	-	-	-	-	-	-	-0.730	1.206	-0.730	1.206
SLA	-	protein_coding	8	q24.22	-	-	-	-	-0.021	focal	-0.021	-	808	7.935	-0.594	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	1.933	-0.049	1.933
PHYH	O14832	protein_coding	10	p13	-	-	-	-	-0.277	focal	-0.277	-	410	9.090	1.148	-	-	-	-	-	-	-	-	-	-	-	-	-0.752	1.187	-0.752	1.187
NOTCH4	-	protein_coding	6	p21.32	yes	-	-	-	0.055	focal	0.055	-	569	4.376	-0.272	-	-	-	-	-	-	-	-	-	-	-	MK0752|PF-03084014|R4733|REGN421|RO4929097	0.125	2.181	0.125	2.181
PHGR1	-	protein_coding	15	q15.1	-	-	-	-	-0.010	focal	-0.01	-	606	48.274	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.023	1.968	-0.023	1.968
MEAF6	-	protein_coding	1	p34.3	-	-	-	-	-0.003	focal	-0.003	-	518	11.136	-1.204	-	-	-	-	-	-	-	-	-	-	-	-	-0.007	1.990	-0.007	1.990
AZIN1	O14977	protein_coding	8	q22.3	-	-	-	-	-0.013	largescale	-0.013	-	841	9.810	-1.907	-	-	-	-	-	-	-	-	-	-	-	-	-0.030	1.958	-0.030	1.958
NOTCH1	-	protein_coding	9	q34.3	yes	yes	-	yes	-0.014	focal	-0.014	-	18491	140.293	-0.853	-	-	-	-	-	-	-	-	-	-	-	MK0752|PF-03084014|R4733|REGN421|RO4929097	-0.033	1.955	-0.033	1.955
NOTCH2	-	protein_coding	1	p11.2,p12	yes	yes	-	yes	0.004	largescale	0.004	1:120578324-1:145243402	4234	18.888	-0.705	-	-	-	-	-	-	-	-	-	-	-	MK0752|PF-03084014|R4733|REGN421|RO4929097	0.009	2.013	0.009	2.013
AZIN2	-	protein_coding	1	p35.1	-	-	-	-	-0.003	focal	-0.003	-	3257	37.223	0.254	-	-	-	-	-	-	-	-	-	-	-	-	-0.007	1.990	-0.007	1.990
ZNF658	-	protein_coding	9	p13.1	-	-	-	-	0.029	largescale	0.029	-	149	2.525	-0.662	-	-	-	-	-	-	-	-	-	-	-	-	0.067	2.094	0.067	2.094
ZNF655	-	protein_coding	7	q22.1	-	-	-	-	0.226	focal	0.226	-	7294	59.418	-1.855	-	-	-	-	-	-	-	-	-	-	-	-	0.480	2.789	0.480	2.789
TCTEX1D2	-	protein_coding	3	q29	-	-	-	-	0.059	focal	0.059	-	310	14.829	0.732	-	-	-	-	-	-	-	-	-	-	-	-	0.134	2.194	0.134	2.194
TCTEX1D1	-	protein_coding	1	p31.3	-	-	-	-	-0.020	largescale	-0.02	-	159	3.845	-0.094	-	-	-	-	-	-	-	-	-	-	-	-	-0.047	1.936	-0.047	1.936
ZNF653	-	protein_coding	19	p13.2	-	-	-	-	0.064	focal	0.064	-	2088	47.415	1.232	-	-	-	-	-	-	-	-	-	-	-	-	0.145	2.211	0.145	2.211
TCTEX1D4	-	protein_coding	1	p34.1	-	-	-	-	0.492	focal	0.492	-	720	42.665	-	-	-	-	-	-	-	-	-	-	-	-	-	0.960	3.890	0.960	3.890
MIR5692A2	-	miRNA	7	q21.3	-	-	-	-	-0.014	focal	-0.014	-	1	1.086	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.033	1.955	-0.033	1.955
MIR5692A1	-	miRNA	8	p23.1	-	-	-	-	0.233	largescale	0.233	-	1	1.086	-	-	-	-	-	-	-	-	-	-	-	-	-	0.493	2.815	0.493	2.815
RNU6-536P	-	snRNA	1	p34.2	-	-	-	-	-0.003	focal	-0.003	-	5	3.503	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.007	1.990	-0.007	1.990
N4BP2L1	-	protein_coding	13	q13.1	-	-	-	-	-0.013	focal	-0.013	-	582	7.738	0.724	-	-	-	-	-	-	-	-	-	-	-	-	-0.030	1.958	-0.030	1.958
RAPGEF5	-	protein_coding	7	p15.3	-	-	-	-	0.226	largescale	0.226	-	694	5.078	-0.191	-	-	-	-	-	-	-	-	-	-	-	-	0.480	2.789	0.480	2.789
RAPGEF6	-	protein_coding	5	q31.1	-	-	-	-	-0.010	largescale	-0.01	-	522	3.517	1.280	-	-	-	-	-	-	-	-	-	-	-	-	-0.023	1.968	-0.023	1.968
N4BP2L2	-	protein_coding	13	q13.1	-	-	-	-	-0.013	focal	-0.013	-	2664	19.377	-0.722	-	-	-	-	-	-	-	-	-	-	-	-	-0.030	1.958	-0.030	1.958
RAPGEF1	-	protein_coding	9	q34.13	-	-	-	-	-0.015	focal	-0.015	-	5060	53.250	-1.793	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
RAPGEF2	-	protein_coding	4	q32.1	-	-	-	-	-0.004	largescale	-0.004	-	5735	35.810	-0.722	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
RAPGEF3	-	protein_coding	12	q13.11	-	-	-	-	-0.004	largescale	-0.004	-	3617	22.604	0.895	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
RNU7-24P	-	snRNA	16	p12.1	-	-	-	-	-0.056	focal	-0.056	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.134	1.823	-0.134	1.823
RNU4-56P	-	snRNA	3	p22.1	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.040	1.946	-0.040	1.946
ZNF384	-	protein_coding	12	p13.31	-	yes	-	-	-0.008	focal	-0.008	-	2588	37.444	-0.891	-	-	-	-	-	-	-	-	-	-	-	-	-0.019	1.974	-0.019	1.974
ZNF383	-	protein_coding	19	q13.12	-	-	-	-	-0.018	largescale	-0.018	-	728	15.138	-1.607	-	-	-	-	-	-	-	-	-	-	-	-	-0.042	1.942	-0.042	1.942
POC1A	-	protein_coding	3	p21.2	-	-	-	-	0.014	focal	0.014	-	905	30.191	1.001	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.045	0.032	2.045
POC1B	-	protein_coding	12	q21.33	-	-	-	-	0.005	focal	0.005	-	277	2.374	-0.631	-	-	-	-	-	-	-	-	-	-	-	-	0.012	2.016	0.012	2.016
RPL21P39	-	pseudogene	3	q24	-	-	-	-	0.000	focal	0.0	-	1	0.155	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.000	2.000	-0.000	2.000
OR10J6P	-	pseudogene	1	q23.2	-	-	-	-	0.008	focal	0.008	-	8	0.645	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	2.026	0.019	2.026
TCEB1P24	-	pseudogene	X	q28	-	-	-	-	-	-	-	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TCEB1P22	-	pseudogene	11	q23.3	-	-	-	-	-0.016	largescale	-0.016	-	5	1.122	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	1.949	-0.037	1.949
ALDOAP2	-	pseudogene	10	q26.13	-	-	-	-	-0.310	largescale	-0.31	-	292	20.342	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.862	1.101	-0.862	1.101
RPL31P40	-	pseudogene	8	q13.2	-	-	-	-	-0.015	largescale	-0.015	-	4	0.804	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
RPL31P41	-	pseudogene	8	q13.1	-	-	-	-	-0.015	largescale	-0.015	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
RPL31P47	-	pseudogene	11	q24.1	-	-	-	-	-0.032	focal	-0.032	-	4	1.244	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.076	1.898	-0.076	1.898
SIL1	-	protein_coding	5	q31.2	-	-	-	-	-0.027	focal	-0.027	-	1441	26.930	-0.448	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.914	-0.064	1.914
RPL31P49	-	pseudogene	12	q24.11	-	-	-	-	-0.041	focal	-0.041	-	5	0.999	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
KRTAP3-2	-	protein_coding	17	q21.2	-	-	-	-	-0.004	focal	-0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
KRTAP3-3	-	protein_coding	17	q21.2	-	-	-	-	-0.004	focal	-0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
KRTAP3-1	-	protein_coding	17	q21.2	-	-	-	-	-0.004	focal	-0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
ALDOAP1	-	pseudogene	3	p21.2	-	-	-	-	0.014	focal	0.014	-	322	22.391	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.045	0.032	2.045
SNRPD3	-	protein_coding	22	q11.23	-	-	-	-	-0.054	focal	-0.054	-	1712	50.445	-2.139	-	-	-	-	-	-	-	-	-	-	-	-	-0.129	1.829	-0.129	1.829
SNRPD2	-	protein_coding	19	q13.32	-	-	-	-	0.066	focal	0.066	-	1387	64.658	-1.090	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.218	0.149	2.218
SNRPD1	-	protein_coding	18	q11.2	-	-	-	-	-0.029	largescale	-0.029	-	2629	111.466	-0.275	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.907	-0.068	1.907
NMBR	P28336	protein_coding	6	q24.1	-	-	-	-	0.004	largescale	0.004	-	576	27.397	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.013	0.009	2.013
OR6M2P	-	pseudogene	11	q24.1	-	-	-	-	-0.032	focal	-0.032	-	2	0.172	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.076	1.898	-0.076	1.898
RBMY1HP	-	pseudogene	Y	q11.223	-	-	-	-	-0.062	largescale	-0.062	-	3	0.161	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.149	0.902	-0.149	0.902
PKP3	-	protein_coding	11	p15.5	-	-	-	-	0.016	focal	0.016	-	4600	91.053	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.052	0.037	2.052
RBM26-AS1	-	antisense	13	q31.1	-	-	-	-	-0.008	largescale	-0.008	-	15	0.300	0.605	-	-	-	-	-	-	-	-	-	-	-	-	-0.019	1.974	-0.019	1.974
PKP2	-	protein_coding	12	p11.21	-	-	-	-	-0.004	largescale	-0.004	-	760	9.387	0.687	-	-	-	-	-	-	-	-	-	-	-	-	-0.009	1.987	-0.009	1.987
IFT43	-	protein_coding	14	q24.3	-	-	-	-	-0.019	focal	-0.019	-	1789	32.144	0.038	-	-	-	-	-	-	-	-	-	-	-	-	-0.045	1.939	-0.045	1.939
IFT46	-	protein_coding	11	q23.3	-	-	-	-	-0.016	largescale	-0.016	-	80	1.572	-2.499	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	1.949	-0.037	1.949
RFX6	-	protein_coding	6	q22.1	-	-	-	-	-0.011	largescale	-0.011	-	1230	22.527	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	1.965	-0.026	1.965
NOP14-AS1	-	antisense	4	p16.3	-	-	-	-	-0.028	focal	-0.028	-	1111	11.575	1.892	-	-	-	-	-	-	-	-	-	-	-	-	-0.066	1.911	-0.066	1.911
RNU6-340P	-	snRNA	18	p11.32	-	-	-	-	0.365	focal	0.365	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.739	3.339	0.739	3.339
GLDN	-	protein_coding	15	q21.2	-	-	-	-	-0.012	focal	-0.012	-	1306	13.704	-0.732	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	1.961	-0.028	1.961
GLDC	P23378	protein_coding	9	p24.1	-	-	-	-	-0.022	largescale	-0.022	-	1392	22.411	0.379	-	-	-	-	-	-	-	-	-	-	-	-	-0.052	1.930	-0.052	1.930
QPCT	Q16769	protein_coding	2	p22.2	-	-	-	-	-0.009	focal	-0.009	-	738	21.285	0.560	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	1.971	-0.021	1.971
ROS1	P08922	protein_coding	6	q22.1	yes	yes	-	-	-0.011	largescale	-0.011	-	367	3.502	-	-	-	-	-	-	-	-	-	-	-	-	ASP3026|CRIZOTINIB|PF-02341066	-0.026	1.965	-0.026	1.965
PC	P11498	protein_coding	11	q13.2	-	-	-	-	-0.005	focal	-0.005	-	6589	83.333	0.817	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	1.984	-0.012	1.984
SLAMF9	-	protein_coding	1	q23.2	-	-	-	-	0.008	focal	0.008	-	83	5.382	0.185	-	-	-	-	-	-	-	-	-	-	-	-	0.019	2.026	0.019	2.026
RNU6-558P	-	snRNA	12	q24.22	-	-	-	-	-0.041	focal	-0.041	-	1	0.721	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
GRK5	P34947	protein_coding	10	q26.11	-	-	-	-	-0.310	largescale	-0.31	-	4824	122.621	0.425	-	-	-	-	-	-	-	-	-	-	-	-	-0.862	1.101	-0.862	1.101
DHRS11	Q6UWP2	protein_coding	17	q12	-	-	-	-	-0.010	focal	-0.01	-	44	0.604	-2.425	-	-	-	-	-	-	-	-	-	-	-	-	-0.023	1.968	-0.023	1.968
DHRS12	A0PJE2	protein_coding	13	q14.3	-	-	-	-	-0.008	largescale	-0.008	-	659	14.014	1.141	-	-	-	-	-	-	-	-	-	-	-	-	-0.019	1.974	-0.019	1.974
DHRS13	Q6UX07	protein_coding	17	q11.2	-	-	-	-	0.004	focal	0.004	-	1453	36.996	1.454	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.013	0.009	2.013
RN7SL393P	-	misc_RNA	2	q24.1	-	-	-	-	-0.005	focal	-0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	1.984	-0.012	1.984
RNU7-125P	-	snRNA	17	q21.33	-	-	-	-	-0.037,-0.004	focal,focal	-0.037	-	2	2.418	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.088,-0.009	1.882,1.987	-0.088	1.882
GPR89B	-	protein_coding	1	q21.1	-	-	-	-	0.004	largescale	0.004	-	10	0.146	-1.413	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.013	0.009	2.013
GPR89A	-	protein_coding	1	q21.1	-	-	-	-	0.004	largescale	0.004	-	13	0.174	-1.905	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.013	0.009	2.013
MAP1LC3B2	-	protein_coding	12	q24.22	-	-	-	-	-0.041	focal	-0.041	-	905	81.538	2.112	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
LGMN	-	protein_coding	14	q32.12	-	-	-	-	-0.024	largescale	-0.024	-	1228	23.609	-1.173	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.923	-0.056	1.923
