Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
NOV	P48745	protein_coding	8	q24.12	-	-	-	-	0.048	largescale	0.048	-	1581	16.542	0.796	-	-	-	-	-	-	-	-	-	-	-	-	0.051	2.031	0.051	2.031
SMAD9	-	protein_coding	13	q13.3	-	-	-	-	0.024	largescale	0.024	-	4073	19.904	0.814	-	-	-	-	-	-	-	-	-	-	-	-	0.026	1.995	0.026	1.995
TRERF1	-	protein_coding	6	p21.1	-	-	-	-	0.045	largescale	0.045	-	670	2.423	-0.168	-	-	-	-	-	-	-	-	-	-	-	-	0.048	2.026	0.048	2.026
LRPAP1	-	protein_coding	4	p16.3	-	-	-	-	-0.263	largescale	-0.263	-	1880	6.027	-1.670	-	-	-	-	-	-	-	-	-	-	-	-	-0.282	1.613	-0.282	1.613
SMAD5	-	protein_coding	5	q31.1	-	-	-	-	0.042	largescale	0.042	-	8786	27.992	-0.076	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.022	0.045	2.022
SMAD6	-	protein_coding	15	q22.31	-	-	-	-	0.117	focal	0.117	-	27	0.206	-1.628	-	-	-	-	-	-	-	-	-	-	-	-	0.124	2.136	0.124	2.136
RNA5SP186	-	rRNA	5	q13.3	-	-	-	-	0.042	largescale	0.042	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.022	0.045	2.022
GOLPH3L	-	protein_coding	1	q21.3	-	-	-	-	0.121	focal	0.121	-	2523	21.132	0.348	-	-	-	-	-	-	-	-	-	-	-	-	0.128	2.142	0.128	2.142
SMAD1	-	protein_coding	4	q31.21	-	-	-	-	0.016	largescale	0.016	-	1781	8.222	-1.000	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
SMAD2	Q15796	protein_coding	18	q21.1	-	-	-	yes	0.044	largescale	0.044	-	9743	19.788	0.741	-	-	-	-	-	-	-	-	-	-	-	-	0.047	2.025	0.047	2.025
SMAD3	-	protein_coding	15	q22.33	-	-	-	-	0.117	focal	0.117	-	1296	3.977	-0.603	-	-	-	-	-	-	-	-	-	-	-	-	0.124	2.136	0.124	2.136
SETP15	-	pseudogene	X	p22.2	-	-	-	-	-0.816	largescale	-0.816	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.888	1.059	-0.888	1.059
MUS81	-	protein_coding	11	q13.1	-	-	-	-	0.077	largescale	0.077	-	3975	20.301	2.128	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.074	0.082	2.074
SETP17	-	pseudogene	11	q14.2	-	-	-	-	0.059	largescale	0.059	-	5	0.171	-	-	-	-	-	-	-	-	-	-	-	-	-	0.063	2.047	0.063	2.047
RNU6-479P	-	snRNA	4	q35.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
AMMECR1L	-	protein_coding	2	q14.3	-	-	-	-	0.056	largescale	0.056	-	1344	7.895	-2.139	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
SETP10	-	pseudogene	1	q25.2	-	-	-	-	0.613	largescale	0.613	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
SETP12	-	pseudogene	4	q27	-	-	-	-	0.016	largescale	0.016	-	31	1.077	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
RAD21L1	-	protein_coding	20	p13	-	-	-	-	0.098	largescale	0.098	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.104	2.107	0.104	2.107
PLRG1	-	protein_coding	4	q31.3	-	-	-	-	0.016	largescale	0.016	-	6068	33.551	-0.640	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
PGDP1	-	pseudogene	18	q12.1	-	-	-	-	0.049	largescale	0.049	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.032	0.052	2.032
ERICH6	-	protein_coding	3	q25.1	-	-	-	-	0.617	largescale	0.617	-	14	0.189	-	-	-	-	-	-	-	-	-	-	-	-	-	0.649	3.073	0.649	3.073
ERICH5	-	protein_coding	8	q22.2	-	-	-	-	0.048	largescale	0.048	-	2	0.032	-	-	-	-	-	-	-	-	-	-	-	-	-	0.051	2.031	0.051	2.031
ERICH4	-	protein_coding	19	q13.2	-	-	-	-	0.129	largescale	0.129	-	2	0.059	-	-	-	-	-	-	-	-	-	-	-	-	-	0.137	2.155	0.137	2.155
ERICH3	-	protein_coding	1	p31.1	-	-	-	-	0.051	largescale	0.051	-	607	2.057	0.249	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.035	0.054	2.035
ERICH2	-	protein_coding	2	q31.1	-	-	-	-	0.048	largescale	0.048	-	180	8.376	-0.005	-	-	-	-	-	-	-	-	-	-	-	-	0.051	2.031	0.051	2.031
ERICH1	-	protein_coding	8	p23.3	-	-	-	-	-0.231	focal	-0.231	-	309	0.889	-2.315	-	-	-	-	-	-	-	-	-	-	-	-	-0.247	1.651	-0.247	1.651
HERC2P3	-	pseudogene	15	q11.2,q11.1	-	-	-	-	-0.794	focal	-0.794	-	68	0.302	-1.213	-	-	-	-	-	-	-	-	-	-	-	-	-0.863	1.077	-0.863	1.077
HERC2P2	-	pseudogene	15	q11.2	-	-	-	-	-0.956	focal	-0.956	-	2367	8.627	-0.566	-	-	-	-	-	-	-	-	-	-	-	-	-1.045	0.950	-1.045	0.950
HERC2P5	-	pseudogene	16	p11.2	-	-	-	-	0.082	largescale	0.082	-	33	0.152	-	-	-	-	-	-	-	-	-	-	-	-	-	0.087	2.082	0.087	2.082
HERC2P4	-	pseudogene	16	p11.2	-	-	-	-	0.082	largescale	0.082	-	253	1.302	-	-	-	-	-	-	-	-	-	-	-	-	-	0.087	2.082	0.087	2.082
HERC2P7	-	pseudogene	15	q11.2	-	-	-	-	-0.956	focal	-0.956	-	3	0.116	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.045	0.950	-1.045	0.950
HERC2P9	-	pseudogene	15	q13.1	-	-	-	-	-0.839	focal	-0.839	-	632	2.113	-1.367	-	-	-	-	-	-	-	-	-	-	-	-	-0.914	1.041	-0.914	1.041
HERC2P8	-	pseudogene	16	p11.2	-	-	-	-	0.082	largescale	0.082	-	14	0.065	-	-	-	-	-	-	-	-	-	-	-	-	-	0.087	2.082	0.087	2.082
TCEA2	-	protein_coding	20	q13.33	-	-	-	-	0.098	largescale	0.098	-	5074	29.551	1.627	-	-	-	-	-	-	-	-	-	-	-	-	0.104	2.107	0.104	2.107
TCEA3	-	protein_coding	1	p36.12	-	-	-	-	-0.762	focal	-0.762	-	573	4.559	0.531	-	-	-	-	-	-	-	-	-	-	-	-	-0.828	1.104	-0.828	1.104
RNU6-450P	-	snRNA	17	q23.1	-	-	-	-	0.238	largescale	0.238	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.252	2.334	0.252	2.334
TCEA1	-	protein_coding	8	q11.23	-	yes	-	-	0.027	largescale	0.027	-	23278	148.261	1.410	-	-	-	-	-	-	-	-	-	-	-	-	0.029	1.999	0.029	1.999
MTND1P28	-	pseudogene	2	q14.1	-	-	-	-	0.056	largescale	0.056	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
MTND1P29	-	pseudogene	2	q21.1	-	-	-	-	0.056	largescale	0.056	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
BFAR	-	protein_coding	16	p13.12	-	-	-	-	0.111	focal	0.111	-	6505	41.507	1.227	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.127	0.118	2.127
MTND1P20	-	pseudogene	10	q22.1	-	-	-	-	-0.780	largescale	-0.78	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.848	1.089	-0.848	1.089
MTND1P21	-	pseudogene	10	p12.31	-	-	-	-	-0.841	focal	-0.841	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.916	1.039	-0.916	1.039
MTND1P22	-	pseudogene	4	q32.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
MTND1P23	-	pseudogene	1	p36.33	-	-	-	-	-0.749	focal	-0.749	-	52	3.909	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.813	1.116	-0.813	1.116
MTND1P24	-	pseudogene	12	q12	-	-	-	-	0.061	largescale	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
MTND1P26	-	pseudogene	2	q21.1	-	-	-	-	0.056	largescale	0.056	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
MTND1P27	-	pseudogene	2	q22.1	-	-	-	-	0.056	largescale	0.056	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
OR6P1	Q8NGX9	protein_coding	1	q23.1	-	-	-	-	0.670	focal	0.67	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.704	3.192	0.704	3.192
LEO1	-	protein_coding	15	q21.2	-	-	-	-	-0.827	focal	-0.827	-	356	3.716	-2.615	-	-	-	-	-	-	-	-	-	-	-	-	-0.900	1.050	-0.900	1.050
MGRN1	-	protein_coding	16	p13.3	-	-	-	-	0.111	focal	0.111	-	1700	5.721	-1.543	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.127	0.118	2.127
CTSLP6	-	pseudogene	10	q22.3	-	-	-	-	-0.736	largescale	-0.736	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.799	1.127	-0.799	1.127
RNU6-760P	-	snRNA	5	p13.3	-	-	-	-	0.042	largescale	0.042	-	1	0.378	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.022	0.045	2.022
CTSLP4	-	pseudogene	10	q11.23	-	-	-	-	-0.823	focal	-0.823	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.896	1.054	-0.896	1.054
DPT	-	protein_coding	1	q24.2	-	-	-	-	0.613	largescale	0.613	-	12	0.188	-	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
CTSLP2	-	pseudogene	10	q11.22	-	-	-	-	-0.823	focal	-0.823	-	1	0.072	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.896	1.054	-0.896	1.054
CTSLP3	-	pseudogene	10	q11.22	-	-	-	-	-0.823	focal	-0.823	-	1	0.071	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.896	1.054	-0.896	1.054
CUEDC2	-	protein_coding	10	q24.32	-	-	-	-	-0.736	largescale	-0.736	-	4350	86.159	1.211	-	-	-	-	-	-	-	-	-	-	-	-	-0.799	1.127	-0.799	1.127
CTSLP1	-	pseudogene	10	q23.2	-	-	-	-	-0.736	largescale	-0.736	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.799	1.127	-0.799	1.127
CTSLP8	-	pseudogene	9	q22.1	-	-	-	-	0.089	largescale	0.089	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	2.093	0.094	2.093
RBMXL1	-	protein_coding	1	p22.2	-	-	-	-	0.051	largescale	0.051	-	1991	10.946	-0.590	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.035	0.054	2.035
RBMXL3	-	protein_coding	X	q23	-	-	-	-	-0.857	largescale	-0.857	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.934	1.026	-0.934	1.026
RBMXL2	-	protein_coding	11	p15.4	-	-	-	-	0.067	largescale	0.067	-	2	0.025	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.059	0.071	2.059
TLN2	-	protein_coding	15	q22.2	-	-	-	-	0.117	focal	0.117	-	370	0.639	-2.140	-	-	-	-	-	-	-	-	-	-	-	-	0.124	2.136	0.124	2.136
RHEBL1	-	protein_coding	12	q13.12	-	-	-	-	0.061	largescale	0.061	-	182	3.946	0.934	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
PVRL3-AS1	-	antisense	3	q13.13	-	-	-	-	0.040	largescale	0.04	-	162	2.721	-	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.019	0.043	2.019
RNU6-1125P	-	snRNA	7	p11.2	-	-	-	-	0.617	largescale	0.617	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.649	3.073	0.649	3.073
BRAFP1	-	pseudogene	X	q13.3	-	-	-	-	-0.858	largescale	-0.858	-	6	0.062	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.935	1.025	-0.935	1.025
CNTF	-	protein_coding	11	q12.1	-	-	-	-	0.077	largescale	0.077	-	17	0.252	-2.246	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.074	0.082	2.074
RNU6-785P	-	snRNA	9	q34.3	-	-	-	-	0.089	largescale	0.089	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	2.093	0.094	2.093
OR7E122P	-	pseudogene	3	p25.3	-	-	-	-	0.059	largescale	0.059	-	41	1.127	-	-	-	-	-	-	-	-	-	-	-	-	-	0.063	2.047	0.063	2.047
OR4A19P	-	pseudogene	11	p11.12	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.074	0.082	2.074
SNORD114-31	-	snoRNA	14	q32.31	-	-	-	-	-0.831	largescale	-0.831	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.905	1.047	-0.905	1.047
SNORD114-30	-	snoRNA	14	q32.31	-	-	-	-	-0.831	largescale	-0.831	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.905	1.047	-0.905	1.047
PNP	P00491	protein_coding	14	q11.2	-	-	-	-	-0.881	largescale	-0.881	-	3232	21.838	0.301	-	-	-	-	-	-	-	-	-	-	-	-	-0.961	1.007	-0.961	1.007
SMKR1	-	protein_coding	7	q32.1	-	-	-	-	0.601	largescale	0.601	-	606	16.375	1.472	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
MRLN	-	lincRNA	10	q21.2	-	-	-	-	-0.780	largescale	-0.78	-	7	0.153	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.848	1.089	-0.848	1.089
PNN	-	protein_coding	14	q21.1	-	-	-	-	-0.881	largescale	-0.881	-	3305	22.002	-1.575	-	-	-	-	-	-	-	-	-	-	-	-	-0.961	1.007	-0.961	1.007
RNU6-319P	-	snRNA	9	p22.3	-	-	-	-	-0.888	focal	-0.888	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.969	1.002	-0.969	1.002
HAMP	-	protein_coding	19	q13.12	-	-	-	-	0.129	largescale	0.129	-	54	0.502	-0.516	-	-	-	-	-	-	-	-	-	-	-	-	0.137	2.155	0.137	2.155
FARSBP1	-	pseudogene	10	q23.1	-	-	-	-	-0.736	largescale	-0.736	-	1	0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.799	1.127	-0.799	1.127
ADCY10P1	-	pseudogene	6	p21.1	-	-	-	-	0.045	largescale	0.045	-	847	4.128	0.970	-	-	-	-	-	-	-	-	-	-	-	-	0.048	2.026	0.048	2.026
MR1	Q95460	protein_coding	1	q25.3	-	-	-	-	0.613	largescale	0.613	-	2412	7.282	0.318	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
CNPY4	-	protein_coding	7	q22.1	-	-	-	-	0.601	largescale	0.601	-	1607	18.159	0.388	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
CNPY3	-	protein_coding	6	p21.1	-	-	-	-	0.045	largescale	0.045	-	1968	32.300	-0.025	-	-	-	-	-	-	-	-	-	-	-	-	0.048	2.026	0.048	2.026
CNPY2	-	protein_coding	12	q13.3	-	-	-	-	0.061	largescale	0.061	-	1207	11.420	1.794	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
CNPY1	-	protein_coding	7	q36.3	-	-	-	-	0.601	largescale	0.601	-	246	2.782	0.090	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
ANKRD30BL	-	protein_coding	2	q21.2	-	-	-	-	0.056	largescale	0.056	-	73	0.413	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
ATP6V1E1P1	-	pseudogene	1	p34.2	-	-	-	-	0.136	largescale	0.136	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.144	2.166	0.144	2.166
VN1R110P	-	pseudogene	X	p11.23	-	-	-	-	-0.816	largescale	-0.816	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.888	1.059	-0.888	1.059
TAS2R60	-	protein_coding	7	q35	-	-	-	-	0.601	largescale	0.601	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
IGLV10-54	-	IG_V_gene	22	q11.22	-	-	-	-	-0.764	focal	-0.764	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.830	1.103	-0.830	1.103
MRO	-	protein_coding	18	q21.2	-	-	-	-	0.044	largescale	0.044	-	1032	11.824	0.790	-	-	-	-	-	-	-	-	-	-	-	-	0.047	2.025	0.047	2.025
CHFR	-	protein_coding	12	q24.33	-	-	-	-	0.061	largescale	0.061	-	1506	4.571	-0.621	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
RN7SL508P	-	misc_RNA	12	q24.23	-	-	-	-	0.061	largescale	0.061	-	2	0.190	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
HTR2A-AS1	-	antisense	13	q14.2	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	1.995	0.026	1.995
SMDT1	-	protein_coding	22	q13.2	-	-	-	-	-0.773	focal	-0.773	-	8003	125.389	1.291	-	-	-	-	-	-	-	-	-	-	-	-	-0.840	1.095	-0.840	1.095
RCOR3	-	protein_coding	1	q32.2	-	-	-	-	0.613	largescale	0.613	-	12222	37.595	2.299	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
SYPL2	-	protein_coding	1	p13.3	-	-	-	-	0.051	largescale	0.051	-	2	0.014	-2.523	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.035	0.054	2.035
RFX8	-	protein_coding	2	q11.2	-	-	-	-	0.056	largescale	0.056	-	318	3.388	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
RNU6-681P	-	snRNA	3	q26.32	-	-	-	-	0.600	largescale	0.6	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.631	3.035	0.631	3.035
RFX4	-	protein_coding	12	q23.3	-	-	-	-	0.061	largescale	0.061	-	8404	34.650	0.398	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
RFX5	-	protein_coding	1	q21.3	-	-	-	-	0.121	focal	0.121	-	1723	10.507	-1.475	-	-	-	-	-	-	-	-	-	-	-	-	0.128	2.142	0.128	2.142
APP	P05067	protein_coding	21	q21.3	-	-	-	-	0.060	largescale	0.06	-	30549	134.566	-1.598	-	-	-	-	-	-	-	-	-	-	-	-	0.064	2.049	0.064	2.049
RFX7	-	protein_coding	15	q21.3	-	-	-	-	-0.827	focal	-0.827	-	1490	5.433	-1.555	-	-	-	-	-	-	-	-	-	-	-	-	-0.900	1.050	-0.900	1.050
RFX1	-	protein_coding	19	p13.12	-	-	-	-	0.129	largescale	0.129	-	279	1.428	-0.773	-	-	-	-	-	-	-	-	-	-	-	-	0.137	2.155	0.137	2.155
RFX2	-	protein_coding	19	p13.3	-	-	-	-	0.129	largescale	0.129	-	770	2.368	-0.055	-	-	-	-	-	-	-	-	-	-	-	-	0.137	2.155	0.137	2.155
RFX3	-	protein_coding	9	p24.2	-	-	-	-	-0.888	focal	-0.888	-	2452	6.213	-0.992	-	-	-	-	-	-	-	-	-	-	-	-	-0.969	1.002	-0.969	1.002
YDJC	-	protein_coding	22	q11.21	-	-	-	-	-0.764	focal	-0.764	-	405	6.458	0.558	-	-	-	-	-	-	-	-	-	-	-	-	-0.830	1.103	-0.830	1.103
IBA57	-	protein_coding	1	q42.13	-	-	-	-	0.613	largescale	0.613	-	212	0.580	-0.956	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
APC	-	protein_coding	5	q22.2	-	yes	-	yes	0.042	largescale	0.042	-	7556	16.939	-0.491	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.022	0.045	2.022
TMEM179B	-	protein_coding	11	q12.3	-	-	-	-	0.077	largescale	0.077	-	2611	48.811	1.070	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.074	0.082	2.074
KERA	-	protein_coding	12	q21.33	-	-	-	-	0.061	largescale	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.065	2.050	0.065	2.050
RMRPP5	-	misc_RNA	9	p21.3	-	-	-	-	-0.924	focal	-0.924	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.009	0.974	-1.009	0.974
ADNP	-	protein_coding	20	q13.13	-	-	-	-	0.098	largescale	0.098	-	15265	59.851	0.286	-	-	-	-	-	-	-	-	-	-	-	-	0.104	2.107	0.104	2.107
ZNF57	-	protein_coding	19	p13.3	-	-	-	-	0.129	largescale	0.129	-	638	7.902	1.845	-	-	-	-	-	-	-	-	-	-	-	-	0.137	2.155	0.137	2.155
RNU1-150P	-	snRNA	5	p13.1	-	-	-	-	0.042	largescale	0.042	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.045	2.022	0.045	2.022
RNU2-45P	-	snRNA	6	p22.1	-	-	-	-	0.045	largescale	0.045	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.048	2.026	0.048	2.026
RNU6-904P	-	snRNA	2	q22.1	-	-	-	-	-0.991	focal	-0.991	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.085	0.924	-1.085	0.924
TRIM51FP	-	pseudogene	11	p11.12	-	-	-	-	0.077	largescale	0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.074	0.082	2.074
TARS2	Q9BW92	protein_coding	1	q21.3	-	-	-	-	0.121	focal	0.121	-	1147	7.974	-1.327	-	-	-	-	-	-	-	-	-	-	-	-	0.128	2.142	0.128	2.142
OSR1	-	protein_coding	2	p24.1	-	-	-	-	0.056	largescale	0.056	-	24	0.126	-0.773	-	-	-	-	-	-	-	-	-	-	-	-	0.060	2.043	0.060	2.043
IGFBP2	-	protein_coding	2	q35	-	-	-	-	0.048	largescale	0.048	-	15663	91.891	0.411	-	-	-	-	-	-	-	-	-	-	-	-	0.051	2.031	0.051	2.031
IGFBP3	P17936	protein_coding	7	p12.3	-	-	-	-	0.617	largescale	0.617	-	5695	35.663	-0.198	-	-	-	-	-	-	-	-	-	-	-	-	0.649	3.073	0.649	3.073
IGFBP1	-	protein_coding	7	p12.3	-	-	-	-	0.617	largescale	0.617	-	466	7.884	0.542	-	-	-	-	-	-	-	-	-	-	-	-	0.649	3.073	0.649	3.073
HBE1	-	protein_coding	11	p15.4	-	-	-	-	0.067	largescale	0.067	-	51	1.549	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.059	0.071	2.059
IGFBP7	Q16270	protein_coding	4	q12	-	-	-	-	0.016	largescale	0.016	-	44662	646.511	0.688	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
IGFBP4	-	protein_coding	17	q21.2	-	-	-	-	0.238	largescale	0.238	-	1280	16.191	-0.702	-	-	-	-	-	-	-	-	-	-	-	-	0.252	2.334	0.252	2.334
IGFBP5	-	protein_coding	2	q35	-	-	-	-	0.048	largescale	0.048	-	85508	371.220	1.158	-	-	-	-	-	-	-	-	-	-	-	-	0.051	2.031	0.051	2.031
CYP2R1	Q6VVX0	protein_coding	11	p15.2	-	-	-	-	0.067	largescale	0.067	-	983	6.962	0.675	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.059	0.071	2.059
CKLF	-	protein_coding	16	q21	-	-	-	-	0.082	largescale	0.082	-	968	20.233	1.200	-	-	-	-	-	-	-	-	-	-	-	-	0.087	2.082	0.087	2.082
PMS2P9	-	pseudogene	7	q11.23	-	-	-	-	0.601	largescale	0.601	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
APLNR	P35414	protein_coding	11	q12.1	-	-	-	-	0.077	largescale	0.077	-	216	1.651	-1.346	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.074	0.082	2.074
RN7SL402P	-	misc_RNA	19	q13.12	-	-	-	-	0.129	largescale	0.129	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.137	2.155	0.137	2.155
RN7SL303P	-	misc_RNA	8	p21.3	-	-	-	-	-0.173	largescale	-0.173	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.185	1.724	-0.185	1.724
CYP8B1	Q9UNU6	protein_coding	3	p22.1	-	-	-	-	0.059	largescale	0.059	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.063	2.047	0.063	2.047
PMS2P2	-	pseudogene	7	q11.23	-	-	-	-	0.601	largescale	0.601	-	22	0.331	-	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
PMS2P3	-	pseudogene	7	q11.23	-	-	-	-	0.601	largescale	0.601	-	599	9.689	1.122	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
PMS2P4	-	pseudogene	7	q11.21	-	-	-	-	0.607	focal	0.607	-	1352	28.494	2.008	-	-	-	-	-	-	-	-	-	-	-	-	0.638	3.051	0.638	3.051
PMS2P5	-	pseudogene	7	q11.23	-	-	-	-	0.601	largescale	0.601	-	369	6.139	-0.073	-	-	-	-	-	-	-	-	-	-	-	-	0.632	3.038	0.632	3.038
RN7SL861P	-	misc_RNA	1	q23.3	-	-	-	-	0.613	largescale	0.613	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
RN7SL764P	-	misc_RNA	2	q35	-	-	-	-	0.048	largescale	0.048	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.051	2.031	0.051	2.031
TXNIP	-	protein_coding	1	q21.1	-	-	-	-	0.121	focal	0.121	-	17626	135.947	0.420	-	-	-	-	-	-	-	-	-	-	-	-	0.128	2.142	0.128	2.142
TGIF2P1	-	pseudogene	1	q44	-	-	-	-	0.613	largescale	0.613	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
RASAL2-AS1	-	lincRNA	1	q25.2	-	-	-	-	0.613	largescale	0.613	-	233	2.766	0.917	-	-	-	-	-	-	-	-	-	-	-	-	0.645	3.064	0.645	3.064
FAM157A	-	lincRNA	3	q29	-	-	-	-	0.580	focal	0.58	-	71	0.768	-	-	-	-	-	-	-	-	-	-	-	-	-	0.610	2.992	0.610	2.992
