Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
MIR4306	-	miRNA	13	q32.3	-	-	-	-	0.017	focal	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
MIR4307	-	miRNA	14	q12	-	-	-	-	0.022	focal	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.252	0.034	2.252
ZFY-AS1	-	antisense	Y	p11.31	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
CREG2	-	protein_coding	2	q11.2	-	-	-	-	0.005	largescale	0.005	-	3804	16.946	1.296	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
RNU6-1120P	-	snRNA	3	q26.32	-	-	-	-	0.772	focal	0.772	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.063	4.595	1.063	4.595
ZNF28	-	protein_coding	19	q13.41	-	-	-	-	0.025	largescale	0.025	-	7036	20.746	0.873	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
WWC3-AS1	-	antisense	X	p22.2	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
ARHGAP39	-	protein_coding	8	q24.3	-	-	-	-	0.024	focal	0.024	-	688	2.418	1.098	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
NTN1	-	protein_coding	17	p13.1	-	-	-	-	0.028	focal	0.028	-	10619	29.085	0.481	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
NTN3	-	protein_coding	16	p13.3	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
NTN4	-	protein_coding	12	q22	-	-	-	-	0.000	largescale	0.0	-	1482	6.266	-0.168	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
NTN5	-	protein_coding	19	q13.33	-	-	-	-	0.025	largescale	0.025	-	41	0.232	-0.050	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
SI	P14410	protein_coding	3	q26.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
IFNA21	-	protein_coding	9	p21.3	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.262	0.040	2.262
RNU4-90P	-	snRNA	5	q14.3	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
ZBED5-AS1	-	antisense	11	p15.3	-	-	-	-	-0.003	largescale	-0.003	-	2991	26.408	0.868	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
B4GALNT4	-	protein_coding	11	p15.5	-	-	-	-	-0.003	largescale	-0.003	-	616	2.885	0.020	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
RN7SKP10	-	misc_RNA	13	q34	-	-	-	-	0.017	focal	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
C21orf62-AS1	-	protein_coding	21	q22.11	-	-	-	-	0.416	largescale	0.416	-	872	4.385	1.161	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
B4GALNT2	-	protein_coding	17	q21.32	-	-	-	-	0.030	largescale	0.03	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
B4GALNT3	-	protein_coding	12	p13.33	-	-	-	-	0.000	largescale	0.0	-	384	1.064	0.257	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
MIR3657	-	miRNA	12	q24.13	-	-	-	-	0.000	largescale	0.0	-	17	2.559	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
MIR3656	-	miRNA	11	q23.3	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
MIR3655	-	miRNA	5	q31.3	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
MIR3654	-	protein_coding	11	q12.3	-	-	-	-	-0.003	largescale	-0.003	-	4	0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
LINC00489	-	lincRNA	20	q11.23	-	-	-	-	0.132	largescale	0.132	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.198	2.524	0.198	2.524
LINC00488	-	lincRNA	3	q13.13	-	-	-	-	0.017	largescale	0.017	-	107	0.748	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
MIR3650	-	miRNA	5	p13.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
NDE1	-	protein_coding	16	p13.11	-	-	-	-	0.025	largescale	0.025	-	4832	10.593	0.337	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
LINC00484	-	lincRNA	9	q22.31	-	-	-	-	0.023	largescale	0.023	-	56	0.316	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
LINC00487	-	lincRNA	2	p25.2	-	-	-	-	0.005	largescale	0.005	-	28	0.224	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
LINC00486	-	lincRNA	2	p22.3	-	-	-	-	0.005	largescale	0.005	2:33141473-19:570597	48	0.402	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
MIR3659	-	miRNA	1	p34.3	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
LINC00482	-	lincRNA	17	q25.3	-	-	-	-	0.030	largescale	0.03	-	4	0.032	-	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
NUDC	-	protein_coding	1	p36.11	-	-	-	-	0.006	largescale	0.006	-	9613	59.288	0.477	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
DEFA6	-	protein_coding	8	p23.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
DEFA5	-	protein_coding	8	p23.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
DEFA4	-	protein_coding	8	p23.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
DEFA3	-	protein_coding	8	p23.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
DEFA1	-	protein_coding	8	p23.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
NUMBL	-	protein_coding	19	q13.2	-	-	-	-	0.025	largescale	0.025	-	1917	6.704	1.355	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
NUP210P2	-	pseudogene	3	p25.2	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
NUP210P3	-	pseudogene	3	q21.3	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
NUP210P1	-	pseudogene	3	q21.3	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
VAC14-AS1	-	antisense	16	q22.1,q22.2	-	-	-	-	0.020	largescale	0.02	-	528	1.916	0.084	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.247	0.031	2.247
RNU6-190P	-	snRNA	6	p22.3	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
RN7SL644P	-	misc_RNA	10	q23.33	-	-	-	-	-0.579	largescale	-0.579	-	1	0.069	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
NRP1	O14786	protein_coding	10	p11.22	-	-	-	-	-0.579	largescale	-0.579	-	22126	40.904	0.288	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
NRP2	-	protein_coding	2	q33.3	-	-	-	-	0.005	largescale	0.005	-	12674	19.617	-0.402	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
RNU12	-	lincRNA	22	q13.2	-	-	-	-	0.028	largescale	0.028	-	10	0.265	-	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
C12orf60	-	protein_coding	12	p12.3	-	-	-	-	0.000	largescale	0.0	-	1044	4.024	0.508	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
MIR365B	-	miRNA	17	q11.2	-	-	-	-	0.030	largescale	0.03	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
MIR365A	-	miRNA	16	p13.12	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
DNAJB8-AS1	-	antisense	3	q21.3	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
LCE5A	-	protein_coding	1	q21.3	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
SPHKAP	-	protein_coding	2	q36.3	-	-	-	-	0.005	largescale	0.005	-	543	1.365	0.094	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
MAGED4B	-	protein_coding	X	p11.22	-	-	-	-	-0.017	largescale	-0.017	-	40	0.142	-1.256	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
GSTA4	O15217	protein_coding	6	p12.2	-	-	-	-	0.009	largescale	0.009	-	10174	82.585	-0.217	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
GSTA5	Q7RTV2	protein_coding	6	p12.2	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
GSTA1	P08263	protein_coding	6	p12.2	-	-	-	-	0.009	largescale	0.009	-	315	5.445	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
GSTA2	P09210	protein_coding	6	p12.2	-	-	-	-	0.009	largescale	0.009	-	24	0.324	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
GSTA3	Q16772	protein_coding	6	p12.2	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
CDY10P	-	pseudogene	Y	q11.223	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
RPL7L1P9	-	pseudogene	2	q35	-	-	-	-	0.005	largescale	0.005	-	3	0.071	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
DYNLT1	-	protein_coding	6	q25.3	-	-	-	-	0.009	largescale	0.009	-	15775	94.224	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
DYNLT3	-	protein_coding	X	p11.4	-	-	-	-	-0.017	largescale	-0.017	-	18057	99.831	-0.036	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
STRAP	-	protein_coding	12	p12.3	-	-	-	-	0.000	largescale	0.0	-	22739	181.155	-1.672	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
C1orf87	-	protein_coding	1	p32.1	-	-	-	-	0.006	largescale	0.006	-	322	1.283	-0.104	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
LDHAL6FP	-	pseudogene	6	q25.3	-	-	-	-	0.009	largescale	0.009	-	2	0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
RNF208	-	protein_coding	9	q34.3	-	-	-	-	0.023	largescale	0.023	-	32	0.494	-0.504	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
RNF207	-	protein_coding	1	p36.31	-	-	-	-	0.006	largescale	0.006	-	428	1.145	0.563	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
ARF4P4	-	pseudogene	13	q31.1	-	-	-	-	-0.596	largescale	-0.596	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.061	1.055	-1.061	1.055
ARF4P3	-	pseudogene	13	q32.3	-	-	-	-	0.017	focal	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
ARF4P2	-	pseudogene	20	q13.33	-	-	-	-	0.132	largescale	0.132	-	5	0.167	-	-	-	-	-	-	-	-	-	-	-	-	-	0.198	2.524	0.198	2.524
STRA6	-	protein_coding	15	q24.1	-	-	-	-	0.021	largescale	0.021	-	43	0.098	-1.171	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
HSPA8P9	-	pseudogene	3	q22.3	-	-	-	-	0.017	largescale	0.017	-	2	0.018	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
HSPA8P8	-	pseudogene	7	p21.3	-	-	-	-	0.432	largescale	0.432	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.620	3.382	0.620	3.382
DNAJC19P3	-	pseudogene	19	q13.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
DNAJC19P2	-	pseudogene	19	q13.2	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
DNAJC19P5	-	pseudogene	2	q31.2	-	-	-	-	0.005	largescale	0.005	-	176	9.811	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
DNAJC19P4	-	pseudogene	3	p26.2	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
DNAJC19P7	-	pseudogene	1	p32.3	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
DNAJC19P6	-	pseudogene	6	q15	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
DNAJC19P9	-	pseudogene	14	q21.2	-	-	-	-	-0.464	largescale	-0.464	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.269	-0.794	1.269
DNAJC19P8	-	pseudogene	1	q44	-	-	-	-	0.012	focal	0.012	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.228	0.018	2.228
HSPA8P3	-	pseudogene	10	p12.1	-	-	-	-	-0.579	largescale	-0.579	-	1	0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
NCSTNP1	-	pseudogene	21	q21.3	-	-	-	-	0.416	largescale	0.416	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
KIFC3	-	protein_coding	16	q21	-	-	-	-	0.020	largescale	0.02	-	469	1.094	-1.311	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.247	0.031	2.247
HSPA8P7	-	pseudogene	X	q23	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
KIFC1	Q9BW19	protein_coding	6	p21.32	-	-	-	-	0.024	largescale	0.024	-	1349	7.104	-0.876	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
RPL7L1P4	-	pseudogene	5	q23.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
SPTLC1P1	-	pseudogene	10	p11.22	-	-	-	-	-0.579	largescale	-0.579	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
NLGN1	Q8N2Q7	protein_coding	3	q26.31	-	-	-	-	0.017	largescale	0.017	-	9338	16.210	-1.212	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
SPTLC1P2	-	pseudogene	6	p22.3	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
SPTLC1P5	-	pseudogene	13	q22.3	-	-	-	-	-0.596	largescale	-0.596	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.061	1.055	-1.061	1.055
SPTLC1P4	-	pseudogene	1	q21.3	-	-	-	-	0.006	largescale	0.006	-	1	0.068	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
SYNPO2	-	protein_coding	4	q26	-	-	-	-	-0.018	largescale	-0.018	-	2626	4.066	-0.729	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
DMRT1	-	protein_coding	9	p24.3	-	-	-	-	0.026	largescale	0.026	-	29	0.157	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.262	0.040	2.262
DMRT2	-	protein_coding	9	p24.3	-	-	-	-	0.026	largescale	0.026	-	384	2.312	0.454	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.262	0.040	2.262
DMRT3	-	protein_coding	9	p24.3	-	-	-	-	0.026	largescale	0.026	-	103	0.760	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.262	0.040	2.262
PROS1	P07225	protein_coding	3	q11.1	-	-	-	-	0.017	largescale	0.017	-	25799	102.697	0.477	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
ARHGEF10L	-	protein_coding	1	p36.13	-	-	-	-	0.006	largescale	0.006	-	1176	2.640	-0.680	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
NCKAP5L	-	protein_coding	12	q13.12	-	-	-	-	0.000	largescale	0.0	-	640	1.393	-1.602	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
PLA2G12B	-	protein_coding	10	q22.1	-	-	-	-	-0.579	largescale	-0.579	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
PLA2G12A	-	protein_coding	4	q25	-	-	-	-	-0.018	largescale	-0.018	-	11435	38.527	0.734	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
MRPS31P2	-	pseudogene	13	q12.11	-	-	-	-	0.028	focal	0.028	-	2	0.068	-	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
LYRM2	-	protein_coding	6	q15	-	-	-	-	0.009	largescale	0.009	-	22237	45.131	0.463	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
IQCA1	-	protein_coding	2	q37.2,q37.3	-	-	-	-	0.005	largescale	0.005	-	786	2.319	-0.318	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
MRPS31P5	-	pseudogene	13	q14.3	-	-	-	-	-0.594	largescale	-0.594	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.057	1.058	-1.057	1.058
TNKS2	Q9H2K2	protein_coding	10	q23.32	-	-	-	-	-0.579	largescale	-0.579	-	13393	38.316	-0.542	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
SUV39H2	-	protein_coding	10	p13	-	-	-	-	-0.579	largescale	-0.579	-	2013	9.946	-0.070	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
MT2P1	-	pseudogene	4	q13.2	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
LINC00266-4P	-	lincRNA	Y	q11.23	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
LYRM1	-	protein_coding	16	p12.3	-	-	-	-	0.025	largescale	0.025	-	8027	39.352	0.641	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
EPOR	P19235	protein_coding	19	p13.2	-	-	-	-	0.025	largescale	0.025	-	223	1.442	-1.087	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
EGFLAM-AS3	-	antisense	5	p13.2	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
IFNNP1	-	pseudogene	9	p21.3	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.262	0.040	2.262
RNU6-552P	-	snRNA	14	q21.2	-	-	-	-	-0.464	largescale	-0.464	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.269	-0.794	1.269
SNORA9	-	snoRNA	13	q22.1,q21.33,q24.31	-	-	-	-	0.000,-0.017,-0.596	largescale,largescale,largescale	-0.596	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000,-0.026,-1.061	2.200,2.160,1.055	-1.061	1.055
SNORA8	-	snoRNA	17	q21,p21.1,p21.2,q26.2,q24.2	-	-	-	-	-0.003,-0.017,0.024,0.030	largescale,largescale,largescale,largescale	0.03	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.005,-0.026,0.037,0.046	2.193,2.160,2.257,2.271	0.046	2.271
HS6ST1	-	protein_coding	2	q14.3	-	-	-	-	0.005	largescale	0.005	-	6166	23.192	0.878	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
HS6ST2	-	protein_coding	X	q26.2	-	-	-	-	-0.017	largescale	-0.017	-	2896	10.018	0.206	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
HS6ST3	-	protein_coding	13	q32.1	-	-	-	-	-0.596	largescale	-0.596	-	87	0.924	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.061	1.055	-1.061	1.055
SNORA1	-	snoRNA	16	q21,p12.1,q12.1,q33.2,p15.1	-	-	-	-	-0.003,0.005,0.017,0.025	largescale,largescale,largescale,largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.005,0.008,0.026,0.038	2.193,2.212,2.240,2.259	0.038	2.259
SNORA4	-	snoRNA	7	p12.1,q27.3,q33.1,q21.1,q27.1	-	-	-	-	0.005,-0.017,0.021,0.423,0.772	largescale,largescale,focal,largescale,focal	0.772	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008,-0.026,0.032,0.608,1.063	2.212,2.160,2.250,3.353,4.595	1.063	4.595
PROSC	O94903	protein_coding	8	p11.23	-	-	-	-	0.017	largescale	0.017	-	8827	45.383	-0.519	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
SNORA6	-	snoRNA	3	p22.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
TCERG1	-	protein_coding	5	q32	-	-	-	-	0.016	largescale	0.016	-	10196	20.610	-0.647	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
CNBP	-	protein_coding	3	q21.3	-	yes	-	-	0.017	largescale	0.017	-	62093	567.582	0.016	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
FAM218BP	-	pseudogene	4	q32.3	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
INTS12	-	protein_coding	4	q24	-	-	-	-	-0.018	largescale	-0.018	-	7318	33.094	0.481	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
INTS10	-	protein_coding	8	p21.3	-	-	-	-	0.017	largescale	0.017	-	12799	32.821	0.249	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
RPL13AP	-	pseudogene	6	p22.1	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
RANBP9	Q96S59	protein_coding	6	p23	-	-	-	-	0.024	largescale	0.024	-	38525	194.998	1.948	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
HCG4P11	-	pseudogene	6	p22.1	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
SYF2P2	-	pseudogene	9	p13.3	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
SYF2P1	-	pseudogene	14	q12	-	-	-	-	0.022	focal	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.252	0.034	2.252
TUBG1P	-	pseudogene	7	p13	-	-	-	-	0.423	largescale	0.423	-	5	0.065	-	-	-	-	-	-	-	-	-	-	-	-	-	0.608	3.353	0.608	3.353
LYRM5	-	protein_coding	12	p12.1	-	-	-	-	0.000	largescale	0.0	-	13895	99.251	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
ARHGEF3-AS1	-	antisense	3	p14.3	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
TXN2	Q99757	protein_coding	22	q12.3	-	-	-	-	0.028	largescale	0.028	-	12252	105.274	0.201	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
AGAP1	-	protein_coding	2	q37.2	-	-	-	-	0.005	largescale	0.005	-	5818	11.847	0.320	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
AGAP2	-	protein_coding	12	q14.1	-	-	-	-	0.000	largescale	0.0	-	2604	8.667	0.818	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
