Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
NDNF	-	protein_coding	4	q27	-	-	-	-	-0.802	largescale	-0.802	-	271	1.921	-0.129	-	-	-	-	-	-	-	-	-	-	-	-	-0.824	1.305	-0.824	1.305
RNU6-21P	-	snRNA	16	q21	-	-	-	-	-0.180	largescale	-0.18	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
MAGEE2	-	protein_coding	X	q13.3	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-1.494	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
MAGEE1	-	protein_coding	X	q13.3	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
ZNF214	-	protein_coding	11	p15.4	-	-	-	-	0.104	focal	0.104	-	16	0.137	-2.860	-	-	-	-	-	-	-	-	-	-	-	-	0.106	2.486	0.106	2.486
XIST	-	lincRNA	X	q13.2	-	-	-	-	0.122	largescale	0.122	-	22	0.028	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CD27-AS1	-	antisense	12	p13.31	-	-	-	-	0.946	focal	0.946	-	4708	34.789	1.080	-	-	-	-	-	-	-	-	-	-	-	-	0.960	4.494	0.960	4.494
ZNF92P2	-	pseudogene	19	p12	-	-	-	-	0.070	largescale	0.07	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
ZNF92P3	-	pseudogene	19	p12	-	-	-	-	0.070	largescale	0.07	-	13	0.343	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
SNX31	-	protein_coding	8	q22.3,q22.2	-	-	-	-	0.121	largescale	0.121	-	499	4.002	0.641	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
SNX30	-	protein_coding	9	q32	-	-	-	-	0.309	largescale	0.309	-	3697	8.048	0.626	-	-	-	-	-	-	-	-	-	-	-	-	0.315	2.873	0.315	2.873
SNX33	-	protein_coding	15	q24.2	-	-	-	-	0.116	largescale	0.116	-	689	2.169	-1.067	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.507	0.118	2.507
SNX32	-	protein_coding	11	q13.1	-	-	-	-	0.083	largescale	0.083	-	626	3.978	0.801	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
RNU6-235P	-	snRNA	3	p22.2	-	-	-	-	0.203	largescale	0.203	-	1	0.236	-	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.666	0.207	2.666
RN7SL172P	-	misc_RNA	3	q13.33	-	-	-	-	-0.641	largescale	-0.641	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.658	1.464	-0.658	1.464
CHRAC1	-	protein_coding	8	q24.3	-	-	-	-	0.121	largescale	0.121	-	2967	22.655	0.982	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
IRGC	Q6NXR0	protein_coding	19	q13.31	-	-	-	-	0.070	largescale	0.07	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
IRGM	-	protein_coding	5	q33.1	-	-	-	-	-0.204	largescale	-0.204	-	4	0.050	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.208	1.999	-0.208	1.999
RN7SL649P	-	misc_RNA	1	p36.22	-	-	-	-	0.013	focal	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.013	2.331	0.013	2.331
LINC00458	-	lincRNA	13	q14.3	-	-	-	-	-0.115	largescale	-0.115	-	5	0.052	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
LINC00459	-	lincRNA	13	q21.31	-	-	-	-	-0.115	largescale	-0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
LINC00452	-	lincRNA	13	q34	-	-	-	-	-0.115	largescale	-0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
C1orf145	-	protein_coding	1	q42.13	-	-	-	-	0.130	largescale	0.13	-	62	0.428	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
C1orf146	-	protein_coding	1	p22.1	-	-	-	-	1.431	focal	1.431	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.449	6.309	1.449	6.309
C1orf147	-	protein_coding	1	q32.1	-	-	-	-	0.130	largescale	0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
LINC00457	-	lincRNA	13	q13.2	-	-	-	-	-0.115	largescale	-0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
LINC00454	-	lincRNA	13	q34	-	-	-	-	-0.115	largescale	-0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
C1orf143	-	protein_coding	1	q41	-	-	-	-	0.130	largescale	0.13	-	33	0.829	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
RNU6-1228P	-	snRNA	9	q21.13	-	-	-	-	-0.807	focal	-0.807	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.829	1.300	-0.829	1.300
GABRR1	P24046	protein_coding	6	q15	-	-	-	-	-0.689	largescale	-0.689	-	4	0.027	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.707	1.415	-0.707	1.415
GABRR2	P28476	protein_coding	6	q15	-	-	-	-	-0.689	largescale	-0.689	-	74	0.836	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.707	1.415	-0.707	1.415
GABRR3	A8MPY1	polymorphic_pseudogene	3	q11.2	-	-	-	-	-0.651	focal	-0.651	-	23	0.102	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.668	1.454	-0.668	1.454
TRIM59	-	protein_coding	3	q25.33	-	-	-	-	-0.641	largescale	-0.641	-	33	0.106	-2.532	-	-	-	-	-	-	-	-	-	-	-	-	-0.658	1.464	-0.658	1.464
TRIM58	Q8NG06	protein_coding	1	q44	-	-	-	-	0.130	largescale	0.13	-	1	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
TRIM55	-	protein_coding	8	q13.1	-	-	-	-	0.121	largescale	0.121	-	1	0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
TRIM54	-	protein_coding	2	p23.3	-	-	-	-	-1.493	focal	-1.493	-	2	0.018	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.547	0.790	-1.547	0.790
TRIM56	-	protein_coding	7	q22.1	-	-	-	-	0.354	focal	0.354	-	149	0.955	-1.329	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
RNASET2	-	protein_coding	6	q27	-	-	-	-	-0.774	focal	-0.774	-	541	1.823	-1.642	-	-	-	-	-	-	-	-	-	-	-	-	-0.795	1.331	-0.795	1.331
TRIM50	Q86XT4	protein_coding	7	q11.23	-	-	-	-	-0.360	focal	-0.36	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.368	1.789	-0.368	1.789
TRIM52	-	protein_coding	5	q35.3	-	-	-	-	-0.204	largescale	-0.204	-	1912	10.293	0.043	-	-	-	-	-	-	-	-	-	-	-	-	-0.208	1.999	-0.208	1.999
CCNDBP1	-	protein_coding	15	q15.2	-	-	-	-	0.116	largescale	0.116	-	3943	21.254	1.004	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.507	0.118	2.507
RNU6-125P	-	snRNA	1	p22.2	-	-	-	-	-0.766	focal	-0.766	-	1	0.236	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.787	1.339	-0.787	1.339
ZNF213	-	protein_coding	16	p13.3	-	-	-	-	-0.406	focal	-0.406	-	870	3.403	-0.043	-	-	-	-	-	-	-	-	-	-	-	-	-0.416	1.732	-0.416	1.732
MRPL45P1	-	pseudogene	2	p11.2	-	-	-	-	-0.138	largescale	-0.138	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.141	2.095	-0.141	2.095
MRPL45P2	-	pseudogene	17	q21.32	-	-	-	-	0.093	largescale	0.093	-	1194	14.358	1.342	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
NUS1	-	protein_coding	6	q22.1	-	-	-	-	-0.687	largescale	-0.687	-	4790	25.820	-1.301	-	-	-	-	-	-	-	-	-	-	-	-	-0.705	1.417	-0.705	1.417
ZNF212	-	protein_coding	7	q36.1	-	-	-	-	0.752	focal	0.752	-	1424	11.280	0.965	-	-	-	-	-	-	-	-	-	-	-	-	0.764	3.923	0.764	3.923
RBMY2WP	-	pseudogene	Y	q11.223	-	-	-	-	-4.588	focal	-4.588	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-5.505	0.025	-5.505	0.025
NREP	-	protein_coding	5	q22.1	-	-	-	-	-0.148	largescale	-0.148	-	62257	168.064	1.141	-	-	-	-	-	-	-	-	-	-	-	-	-0.151	2.080	-0.151	2.080
RPLP1P13	-	pseudogene	13	q12.12	-	-	-	-	-0.115	largescale	-0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
RPLP1P11	-	pseudogene	17	p12	-	-	-	-	0.093	largescale	0.093	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
GSTZ1	O43708	protein_coding	14	q24.3	-	-	-	-	0.131	largescale	0.131	-	3319	9.869	1.882	-	-	-	-	-	-	-	-	-	-	-	-	0.134	2.534	0.134	2.534
ATP6V1E2	-	protein_coding	2	p21	-	-	-	-	-0.138	largescale	-0.138	-	662	3.158	-0.131	-	-	-	-	-	-	-	-	-	-	-	-	-0.141	2.095	-0.141	2.095
KRTCAP2	-	protein_coding	1	q22	-	-	-	-	0.130	largescale	0.13	-	10994	67.341	1.269	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
KRTCAP3	-	protein_coding	2	p23.3	-	-	-	-	-1.493	focal	-1.493	-	39	0.701	-0.531	-	-	-	-	-	-	-	-	-	-	-	-	-1.547	0.790	-1.547	0.790
CFD	P00746	protein_coding	19	p13.3	-	-	-	-	0.070	largescale	0.07	-	244	4.980	0.162	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
RN7SL381P	-	misc_RNA	16	q24.1	-	-	-	-	-0.017	focal	-0.017	-	24	2.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.017	2.282	-0.017	2.282
ASS1P10	-	pseudogene	5	q32	-	-	-	-	-0.204	largescale	-0.204	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.208	1.999	-0.208	1.999
ASS1P11	-	pseudogene	7	p15.3	-	-	-	-	0.449	largescale	0.449	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.457	3.171	0.457	3.171
ASS1P12	-	pseudogene	9	p21.1	-	-	-	-	-0.825	focal	-0.825	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.848	1.283	-0.848	1.283
TRGV5P	-	TR_V_pseudogene	7	p14.1	-	-	-	-	0.449	largescale	0.449	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.457	3.171	0.457	3.171
GNG5P1	-	pseudogene	6	q27	-	-	-	-	-0.774	focal	-0.774	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.795	1.331	-0.795	1.331
MYOG	-	protein_coding	1	q32.1	-	-	-	-	0.130	largescale	0.13	-	6	0.099	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
GNG5P3	-	pseudogene	11	q23.1	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
GNG5P2	-	protein_coding	X	q23	-	-	-	-	0.122	largescale	0.122	-	2	0.100	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
GNG5P5	-	pseudogene	13	q14.2	-	-	-	-	-0.115	largescale	-0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
MAB21L1	-	protein_coding	13	q13.3	-	-	-	-	-0.115	largescale	-0.115	-	86	0.746	-0.519	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
MAB21L2	-	protein_coding	4	q31.3	-	-	-	-	-0.793	focal	-0.793	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.815	1.313	-0.815	1.313
MAB21L3	-	protein_coding	1	p13.1	-	-	-	-	0.130	largescale	0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
HSD17B8	Q92506	protein_coding	6	p21.32	-	-	-	-	0.086	largescale	0.086	-	217	4.671	-0.625	-	-	-	-	-	-	-	-	-	-	-	-	0.088	2.455	0.088	2.455
C1orf229	-	protein_coding	1	q44	-	-	-	-	0.130	largescale	0.13	-	2	0.022	-2.166	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
C1orf228	-	protein_coding	1	p34.1	-	-	-	-	-0.793	largescale	-0.793	-	163	1.298	-0.304	-	-	-	-	-	-	-	-	-	-	-	-	-0.815	1.313	-0.815	1.313
HSD17B1	P14061	protein_coding	17	q21.2	-	-	-	-	0.093	largescale	0.093	-	691	3.078	2.251	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
HSD17B2	P37059	protein_coding	16	q23.3	-	-	-	-	-0.180	largescale	-0.18	-	8	0.100	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
HSD17B3	P37058	protein_coding	9	q22.32	-	-	-	-	0.309	largescale	0.309	-	47	0.576	-0.653	-	-	-	-	-	-	-	-	-	-	-	-	0.315	2.873	0.315	2.873
HSD17B4	P51659	protein_coding	5	q23.1	-	-	-	-	-0.148	largescale	-0.148	-	4814	14.742	-3.194	-	-	-	-	-	-	-	-	-	-	-	-	-0.151	2.080	-0.151	2.080
HSD17B6	O14756	protein_coding	12	q13.3	-	-	-	-	0.354	largescale	0.354	-	305	3.384	-0.135	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
HSD17B7	P56937	protein_coding	1	q23.3	-	-	-	-	0.130	largescale	0.13	-	5169	31.592	2.439	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
ALDH3B2	P48448	protein_coding	11	q13.2	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
ALDH3B1	P43353	protein_coding	11	q13.2	-	-	-	-	0.083	largescale	0.083	-	159	0.605	-0.583	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
HOXD3	-	protein_coding	2	q31.1	-	-	-	-	-0.119	largescale	-0.119	-	1079	4.897	0.677	-	-	-	-	-	-	-	-	-	-	-	-	-0.122	2.123	-0.122	2.123
ZNF219	-	protein_coding	14	q11.2	-	-	-	-	0.131	largescale	0.131	-	3885	21.090	1.640	-	-	-	-	-	-	-	-	-	-	-	-	0.134	2.534	0.134	2.534
PARD3	-	protein_coding	10	p11.21,p11.22	-	-	-	-	-0.214	largescale	-0.214	-	2244	8.684	0.472	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
OR2AO1P	-	pseudogene	7	q35	-	-	-	-	0.752	focal	0.752	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.764	3.923	0.764	3.923
PSKH2	Q96QS6	protein_coding	8	q21.3	-	-	-	-	0.121	largescale	0.121	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
PSKH1	P11801	protein_coding	16	q22.1	-	-	-	-	-0.180	largescale	-0.18	-	1465	9.285	-0.778	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
IL1RL1	-	protein_coding	2	q12.1	-	-	-	-	-0.138	largescale	-0.138	-	20	0.088	-0.220	-	-	-	-	-	-	-	-	-	-	-	-	-0.141	2.095	-0.141	2.095
IL1RL2	-	protein_coding	2	q12.1	-	-	-	-	-0.138	largescale	-0.138	-	6	0.057	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.141	2.095	-0.141	2.095
RNU6-794P	-	snRNA	10	p11.21	-	-	-	-	-0.214	largescale	-0.214	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
PEBP1	-	protein_coding	12	q24.23	-	-	-	-	0.354	largescale	0.354	-	22138	313.481	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
PEBP4	-	protein_coding	8	p21.3	-	-	-	-	0.121	largescale	0.121	-	131	2.494	0.580	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
IGHD2-2	-	IG_D_gene	14	q32.33	-	-	-	-	0.060	focal	0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.061	2.410	0.061	2.410
OR7E129P	-	pseudogene	3	q22.1	-	-	-	-	-0.641	largescale	-0.641	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.658	1.464	-0.658	1.464
OR4A12P	-	pseudogene	11	q11	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
IGHD2-8	-	IG_D_gene	14	q32.33	-	-	-	-	0.060	focal	0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.061	2.410	0.061	2.410
CEP192	-	protein_coding	18	p11.21	-	-	-	-	0.629	focal	0.629	-	6084	15.462	1.133	-	-	-	-	-	-	-	-	-	-	-	-	0.639	3.598	0.639	3.598
KCNA1	Q09470	protein_coding	12	p13.32	-	-	-	-	0.946	focal	0.946	-	50	0.151	-0.026	-	-	-	-	-	-	-	-	-	-	-	-	0.960	4.494	0.960	4.494
UTP14A	-	protein_coding	X	q26.1	-	-	-	-	0.122	largescale	0.122	-	1212	7.475	-0.339	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
TNFRSF21	-	protein_coding	6	p12.3	-	-	-	-	-0.773	focal	-0.773	-	776	5.441	-1.874	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.332	-0.794	1.332
UTP14C	-	protein_coding	13	q14.3	-	-	-	-	-0.115	largescale	-0.115	-	1571	7.162	-0.775	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
RNA5SP488	-	rRNA	21	q11.2	-	-	-	-	0.008	focal	0.008	-	2	0.435	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.323	0.008	2.323
RNA5SP489	-	rRNA	21	q21.2	-	-	-	-	0.118	largescale	0.118	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.120	2.511	0.120	2.511
TNFRSF25	-	protein_coding	1	p36.31	-	-	-	-	-0.889	focal	-0.889	-	122	0.785	-1.180	-	-	-	-	-	-	-	-	-	-	-	-	-0.914	1.226	-0.914	1.226
RNA5SP484	-	rRNA	20	q12	-	-	-	-	0.146	largescale	0.146	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
PROSER1	-	protein_coding	13	q13.3	-	-	-	-	-0.115	largescale	-0.115	-	5462	18.718	1.454	-	-	-	-	-	-	-	-	-	-	-	-	-0.117	2.129	-0.117	2.129
PROSER2	-	protein_coding	10	p14	-	-	-	-	-0.214	largescale	-0.214	-	22	0.151	-0.411	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
PROSER3	-	protein_coding	19	q13.12	-	-	-	-	0.070	largescale	0.07	-	779	3.103	0.656	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
RNA5SP480	-	rRNA	20	q11.21	-	-	-	-	0.146	largescale	0.146	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
CNOT1	-	protein_coding	16	q21	-	-	-	-	-0.180	largescale	-0.18	-	10775	25.027	0.238	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
RNA5SP482	-	rRNA	20	q11.21	-	-	-	-	0.146	largescale	0.146	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
RNA5SP483	-	rRNA	20	q11.22	-	-	-	-	0.146	largescale	0.146	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
SLX4IP	-	protein_coding	20	p12.2	-	-	-	-	0.909	focal	0.909	-	405	5.557	1.515	-	-	-	-	-	-	-	-	-	-	-	-	0.923	4.379	0.923	4.379
FMR1-IT1	-	sense_intronic	X	q27.3	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
MAMLD1	-	protein_coding	X	q28	-	-	-	-	0.122	largescale	0.122	-	116	0.491	-1.926	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
RN7SL50P	-	misc_RNA	18	p11.23	-	-	-	-	0.629	focal	0.629	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.639	3.598	0.639	3.598
RNMT	-	protein_coding	18	p11.21	-	-	-	-	0.629	focal	0.629	-	5427	19.592	0.056	-	-	-	-	-	-	-	-	-	-	-	-	0.639	3.598	0.639	3.598
HUS1B	-	protein_coding	6	p25.3	-	-	-	-	-0.809	focal	-0.809	-	26	0.639	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.831	1.298	-0.831	1.298
PPP1R12BP1	-	pseudogene	Y	q11.23	-	-	-	-	-4.588	focal	-4.588	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-5.505	0.025	-5.505	0.025
PPP1R12BP2	-	pseudogene	Y	q11.223	-	-	-	-	-4.588	focal	-4.588	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-5.505	0.025	-5.505	0.025
SLC29A4	-	protein_coding	7	p22.1	-	-	-	-	0.391	focal	0.391	-	1630	13.668	-0.053	-	-	-	-	-	-	-	-	-	-	-	-	0.398	3.044	0.398	3.044
SLC29A3	-	protein_coding	10	q22.1	-	-	-	-	-0.311	focal	-0.311	-	223	2.094	-0.518	-	-	-	-	-	-	-	-	-	-	-	-	-0.318	1.853	-0.318	1.853
SLC29A2	-	protein_coding	11	q13.2	-	-	-	-	0.083	largescale	0.083	-	57	0.528	-1.663	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
SLC29A1	Q99808	protein_coding	6	p21.1	-	-	-	-	0.086	largescale	0.086	-	718	5.272	-2.688	-	-	-	-	-	-	-	-	-	-	-	-	0.088	2.455	0.088	2.455
RNU2-3P	-	snRNA	15	q26.2	-	-	-	-	0.116	largescale	0.116	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.507	0.118	2.507
RSC1A1	-	protein_coding	1	p36.21	-	-	-	-	0.001	focal	0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.001	2.312	0.001	2.312
RNU6-223P	-	snRNA	7	q33	-	-	-	-	0.403	focal	0.403	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.410	3.070	0.410	3.070
HYDIN	-	protein_coding	16	q22.2	-	-	-	-	-0.180	largescale	-0.18	-	738	0.795	-0.414	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
C6orf201	-	protein_coding	6	p25.2	-	-	-	-	-0.739	focal	-0.739	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.759	1.365	-0.759	1.365
CFAP157	-	protein_coding	9	q34.11	-	-	-	-	0.216	focal	0.216	-	18	0.096	-	-	-	-	-	-	-	-	-	-	-	-	-	0.220	2.691	0.220	2.691
C6orf203	-	protein_coding	6	q21	-	-	-	-	-0.687	largescale	-0.687	-	452	5.568	-1.735	-	-	-	-	-	-	-	-	-	-	-	-	-0.705	1.417	-0.705	1.417
WDR7-OT1	-	sense_overlapping	18	q21.31	-	-	-	-	0.111	largescale	0.111	-	1	0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	0.113	2.499	0.113	2.499
MRAS	-	protein_coding	3	q22.3	-	-	-	-	-0.641	largescale	-0.641	-	1961	7.827	-1.421	-	-	-	-	-	-	-	-	-	-	-	-	-0.658	1.464	-0.658	1.464
MRAP	-	protein_coding	21	q22.11	-	-	-	-	0.118	largescale	0.118	-	2	0.037	-	-	-	-	-	-	-	-	-	-	-	-	-	0.120	2.511	0.120	2.511
VN1R46P	-	pseudogene	8	p11.21	-	-	-	-	0.121	largescale	0.121	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
RNU6-437P	-	snRNA	6	q21	-	-	-	-	-0.687	largescale	-0.687	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.705	1.417	-0.705	1.417
RFC5	P40937	protein_coding	12	q24.23	-	-	-	-	0.354	largescale	0.354	-	5036	39.081	1.458	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
RFC4	-	protein_coding	3	q27.3	-	-	-	-	0.211	focal	0.211	-	12114	101.881	1.763	-	-	-	-	-	-	-	-	-	-	-	-	0.215	2.681	0.215	2.681
HTN1	-	protein_coding	4	q13.3	-	-	-	-	-0.828	focal	-0.828	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.851	1.281	-0.851	1.281
RFC1	-	protein_coding	4	p14	-	-	-	-	0.073	largescale	0.073	-	3415	12.822	-1.412	-	-	-	-	-	-	-	-	-	-	-	-	0.074	2.432	0.074	2.432
RN7SL472P	-	misc_RNA	14	q32.31	-	-	-	-	0.060	focal	0.06	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.061	2.410	0.061	2.410
RFC2	-	protein_coding	7	q11.23	-	-	-	-	-0.360	focal	-0.36	-	2439	27.982	-0.747	-	-	-	-	-	-	-	-	-	-	-	-	-0.368	1.789	-0.368	1.789
CBX8	-	protein_coding	17	q25.3	-	-	-	-	0.093	largescale	0.093	-	1569	9.497	1.689	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
CBX7	-	protein_coding	22	q13.1	-	-	-	-	-0.036	focal	-0.036	-	371	1.253	-1.066	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	2.252	-0.037	2.252
CBX6	-	protein_coding	22	q13.1	-	-	-	-	-0.036	focal	-0.036	-	1906	5.983	-0.095	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	2.252	-0.037	2.252
CBX5	-	protein_coding	12	q13.13	-	-	-	-	0.354	largescale	0.354	-	16960	34.177	-0.447	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
