Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
CBX4	-	protein_coding	17	q25.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.019	-0.015	2.019
CBX3	-	protein_coding	7	p15.2	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
CBX2	-	protein_coding	17	q25.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.019	-0.015	2.019
CBX1	-	protein_coding	17	q21.32	-	-	-	-	-0.043	focal	-0.043	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.058	1.960	-0.058	1.960
HNRNPA1P5	-	pseudogene	15	q23	-	-	-	-	-0.030	largescale	-0.03	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.040	1.984	-0.040	1.984
HNRNPA1P4	-	pseudogene	8	q21.13	-	-	-	-	-0.053	largescale	-0.053	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.942	-0.071	1.942
HNRNPA1P7	-	pseudogene	18	q12.1	-	-	-	-	-0.057	largescale	-0.057	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.077	1.935	-0.077	1.935
HNRNPA1P6	-	pseudogene	1	p32.2	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
HNRNPA1P1	-	pseudogene	6	p22.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
HNRNPA1P3	-	pseudogene	20	q13.12	-	-	-	-	0.411	largescale	0.411	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.526	2.937	0.526	2.937
HNRNPA1P2	-	pseudogene	6	p21.32	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
HNRNPA1P9	-	pseudogene	7	q21.12	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
HNRNPA1P8	-	pseudogene	7	q21.11	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
RNU1-86P	-	snRNA	Y	q11.223	-	-	-	-	0.252	largescale	0.252	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
RNU2-33P	-	snRNA	14	q32.2	-	-	-	-	0.230	largescale	0.23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.299	2.510	0.299	2.510
CLASRP	-	protein_coding	19	q13.32	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
OFD1P5Y	-	pseudogene	Y	q11.222	-	-	-	-	0.252	largescale	0.252	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
FAM8A6P	-	pseudogene	6	q23.2	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
CKS2	-	protein_coding	9	q22.2	-	-	-	-	0.237	largescale	0.237	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.308	2.526	0.308	2.526
NKAIN1P1	-	pseudogene	1	q21.2	-	-	-	-	-0.049	largescale	-0.049	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.066	1.949	-0.066	1.949
ACADSB	P45954	protein_coding	10	q26.13	-	-	-	-	-0.295	largescale	-0.295	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.408	1.537	-0.408	1.537
LINC00954	-	lincRNA	2	p24.1	-	-	-	-	-0.047	largescale	-0.047	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.063	1.953	-0.063	1.953
POLR2LP1	-	pseudogene	6	p21.33	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
SHOC2	-	protein_coding	10	q25.2	-	-	-	-	-0.295	largescale	-0.295	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.408	1.537	-0.408	1.537
HKR1	-	protein_coding	19	q13.12	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
CDH23-AS1	-	antisense	10	q22.1	-	-	-	-	-0.709	largescale	-0.709	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.052	0.984	-1.052	0.984
ERCC8	-	protein_coding	5	q12.1	-	-	-	-	-0.059	largescale	-0.059	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.079	1.931	-0.079	1.931
OR10Z1	Q8NGY1	protein_coding	1	q23.1	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
ERCC1	-	protein_coding	19	q13.32	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
ERCC2	-	protein_coding	19	q13.32	-	yes	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
ERCC3	-	protein_coding	2	q14.3	-	yes	-	-	-0.058	largescale	-0.058	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.078	1.933	-0.078	1.933
ERCC4	-	protein_coding	16	p13.12	-	yes	-	-	-0.032	largescale	-0.032	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.043	1.980	-0.043	1.980
ERCC5	-	protein_coding	13	q33.1	-	yes	-	-	-0.065	largescale	-0.065	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.087	1.920	-0.087	1.920
ERCC6	-	protein_coding	10	q11.23	-	-	-	-	-0.709	largescale	-0.709	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.052	0.984	-1.052	0.984
MRPS17	-	protein_coding	7	p11.2	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
MRPS16	-	protein_coding	10	q22.2	-	-	-	-	-0.709	largescale	-0.709	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.052	0.984	-1.052	0.984
MRPS15	-	protein_coding	1	p34.3	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
CD247	P20963	protein_coding	1	q24.2	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
MRPS12	-	protein_coding	19	q13.2	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
MRPS11	-	protein_coding	15	q25.3	-	-	-	-	-0.040	focal	-0.04	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.966	-0.054	1.966
MRPS10	-	protein_coding	6	p21.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
CD248	-	protein_coding	11	q13.2	-	-	-	-	-0.045	largescale	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.956	-0.060	1.956
TDRD10	-	protein_coding	1	q21.3	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
PFKP	-	protein_coding	10	p15.2	-	-	-	-	-0.698	largescale	-0.698	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.033	0.997	-1.033	0.997
PFKM	-	protein_coding	12	q13.11	-	-	-	-	0.183	largescale	0.183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.239	2.408	0.239	2.408
PFKL	-	protein_coding	21	q22.3	-	-	-	-	-0.030	focal	-0.03	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.040	1.984	-0.040	1.984
PRIMPOL	-	protein_coding	4	q35.1	-	-	-	-	-0.683	focal	-0.683	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.008	1.014	-1.008	1.014
OR4A17P	-	pseudogene	11	q11	-	-	-	-	-0.052	largescale	-0.052	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.070	1.944	-0.070	1.944
RNU6ATAC23P	-	snRNA	X	q27.1	-	-	-	-	-0.072	largescale	-0.072	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.908	-0.097	1.908
SNURF	-	protein_coding	15	q11.2	-	-	-	-	-0.052	focal	-0.052	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.070	1.944	-0.070	1.944
RNU6-812P	-	snRNA	2	p12	-	-	-	-	-0.044	largescale	-0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.059	1.958	-0.059	1.958
OR2E1P	-	pseudogene	6	p22.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
RNU7-140P	-	snRNA	19	p13.2	-	-	-	-	0.202	largescale	0.202	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.264	2.449	0.264	2.449
CLEC4M	-	protein_coding	19	p13.2	-	-	-	-	0.202	largescale	0.202	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.264	2.449	0.264	2.449
CLEC4G	-	protein_coding	19	p13.2	-	-	-	-	0.202	largescale	0.202	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.264	2.449	0.264	2.449
CLEC4F	-	protein_coding	2	p13.3	-	-	-	-	-0.044	largescale	-0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.059	1.958	-0.059	1.958
CLEC4E	-	protein_coding	12	p13.31	-	-	-	-	0.183	largescale	0.183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.239	2.408	0.239	2.408
CLEC4D	-	protein_coding	12	p13.31	-	-	-	-	0.183	largescale	0.183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.239	2.408	0.239	2.408
CLEC4C	-	protein_coding	12	p13.31	-	-	-	-	0.183	largescale	0.183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.239	2.408	0.239	2.408
OR6R1P	-	pseudogene	1	q44	-	-	-	-	-0.038	largescale	-0.038	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	1.969	-0.051	1.969
SSR1	-	protein_coding	6	p24.3	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
RNU2-48P	-	snRNA	5	q33.3	-	-	-	-	-0.044	largescale	-0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.059	1.958	-0.059	1.958
SSR3	-	protein_coding	3	q25.31	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
SSR4	-	protein_coding	X	q28	-	-	-	-	-0.074	focal	-0.074	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.100	1.904	-0.100	1.904
RNU6-626P	-	snRNA	6	p12.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
CTTNBP2NL	-	protein_coding	1	p13.2	-	-	-	-	-0.046,0.384	largescale,focal	0.384	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062,0.492	1.955,2.869	0.492	2.869
CASP8AP2	-	processed_transcript	6	q15	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
ADAMTS3	-	protein_coding	4	q13.3	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
ORAOV1	-	protein_coding	11	q13.3	-	-	-	-	-0.045	largescale	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.956	-0.060	1.956
APOC4	-	protein_coding	19	q13.32	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
TRDV2	-	TR_V_gene	14	q11.2	-	-	-	-	0.232	largescale	0.232	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.302	2.515	0.302	2.515
APOC2	-	protein_coding	19	q13.32	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
APOC3	P02656	protein_coding	11	q23.3	-	-	-	-	-0.045	largescale	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.956	-0.060	1.956
APOC1	-	protein_coding	19	q13.32	-	-	-	-	0.212	focal	0.212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.276	2.471	0.276	2.471
ZFYVE9P2	-	pseudogene	2	p24.2	-	-	-	-	-0.047	largescale	-0.047	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.063	1.953	-0.063	1.953
MIR551B	-	miRNA	3	q26.2	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
MIR551A	-	miRNA	1	p36.32	-	-	-	-	-0.292	focal	-0.292	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.404	1.542	-0.404	1.542
YBX1P8	-	pseudogene	X	p11.23	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
UBE2M	-	protein_coding	19	q13.43	-	-	-	-	-0.008	focal	-0.008	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.011	2.025	-0.011	2.025
USB1	-	protein_coding	16	q21	-	-	-	-	-0.055	focal	-0.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.074	1.938	-0.074	1.938
POU6F2	-	protein_coding	7	p14.1	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
ZFPM2	-	protein_coding	8	q23.1	-	-	-	-	-0.053	largescale	-0.053	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.942	-0.071	1.942
POU6F1	-	protein_coding	12	q13.13	-	-	-	-	0.183	largescale	0.183	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.239	2.408	0.239	2.408
KLHDC10	-	protein_coding	7	q32.2	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
ZFPM1	-	protein_coding	16	q24.2	-	-	-	-	-0.003	focal	-0.003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.004	2.034	-0.004	2.034
HIF1A-AS1	-	lincRNA	14	q23.2	-	-	-	-	0.232	largescale	0.232	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.302	2.515	0.302	2.515
HIF1A-AS2	-	lincRNA	14	q23.2	-	-	-	-	0.232	largescale	0.232	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.302	2.515	0.302	2.515
UBE2O	-	protein_coding	17	q25.1	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.019	-0.015	2.019
SPERT	-	protein_coding	13	q14.13	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
FASTK	-	protein_coding	7	q36.1	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
MIR3918	-	miRNA	6	q25.3	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
MIR3919	-	miRNA	3	q25.33	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
MIR3915	-	miRNA	X	p21.1	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
MIR3916	-	miRNA	1	q44	-	-	-	-	-0.038	largescale	-0.038	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	1.969	-0.051	1.969
MIR3917	-	miRNA	1	p36.11	-	-	-	-	-0.254	largescale	-0.254	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.350	1.601	-0.350	1.601
MIR3911	-	miRNA	9	q34.11	-	-	-	-	0.237	largescale	0.237	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.308	2.526	0.308	2.526
MIR3912	-	miRNA	5	q35.1	-	-	-	-	-0.044	largescale	-0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.059	1.958	-0.059	1.958
SLC25A5P8	-	pseudogene	9	p21.1	-	-	-	-	0.237	largescale	0.237	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.308	2.526	0.308	2.526
SLC25A5P9	-	pseudogene	5	q13.3	-	-	-	-	-0.042	largescale	-0.042	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.962	-0.056	1.962
RNU6-850P	-	snRNA	6	p21.33	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
SLC25A5P1	-	pseudogene	22	q13.2	-	-	-	-	-0.271	largescale	-0.271	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.374	1.574	-0.374	1.574
PAGE4	-	protein_coding	X	p11.23	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
PAGE5	-	protein_coding	X	p11.21	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
PAGE2	-	protein_coding	X	p11.21	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
PAGE3	-	protein_coding	X	p11.21	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
B9D1	-	protein_coding	17	p11.2	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	2.012	-0.020	2.012
PAGE1	-	protein_coding	X	p11.23	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
MIR548X2	-	miRNA	13	q21.32	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
RASA1	-	protein_coding	5	q14.3	-	-	-	-	-0.042	largescale	-0.042	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.962	-0.056	1.962
MTATP8P1	-	pseudogene	1	p36.33	-	-	-	-	-0.292	focal	-0.292	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.404	1.542	-0.404	1.542
OR7E87P	-	pseudogene	11	q13.4	-	-	-	-	-0.045	largescale	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.956	-0.060	1.956
RNU7-75P	-	snRNA	5	p13.2	-	-	-	-	-0.059	largescale	-0.059	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.079	1.931	-0.079	1.931
PGK2	-	protein_coding	6	p12.3	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
PGK1	P00558	protein_coding	X	q21.1	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
BECN1	-	protein_coding	17	q21.31	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	2.012	-0.020	2.012
BECN2	-	pseudogene	1	q43	-	-	-	-	-0.038	largescale	-0.038	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	1.969	-0.051	1.969
BSN-AS1	-	antisense	3	p21.31	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
RPP25L	-	protein_coding	9	p13.3	-	-	-	-	0.237	largescale	0.237	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.308	2.526	0.308	2.526
BSN-AS2	-	lincRNA	3	p21.31	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
TMEM178B	-	protein_coding	7	q34	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
RNU6-1136P	-	snRNA	7	q22.1	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
MIR4641	-	miRNA	6	p21.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4640	-	miRNA	6	p21.33	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4643	-	miRNA	6	q15	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4642	-	miRNA	6	p21.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4645	-	miRNA	6	p25.2	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4644	-	miRNA	6	q27	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
MIR4647	-	miRNA	6	p21.1	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4646	-	miRNA	6	p21.33	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
MIR4649	-	miRNA	7	p13	-	-	-	-	0.404	largescale	0.404	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.517	2.919	0.517	2.919
MIR4648	-	miRNA	7	p22.3	-	-	-	-	0.438	focal	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.559	3.005	0.559	3.005
RNU6-1236P	-	snRNA	3	q13.13	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
FAAP100	-	protein_coding	17	q25.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.019	-0.015	2.019
OXA1L	-	protein_coding	14	q11.2	-	-	-	-	0.232	largescale	0.232	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.302	2.515	0.302	2.515
SCRN3	-	protein_coding	2	q31.1	-	-	-	-	-0.045	largescale	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.956	-0.060	1.956
C6orf52	-	protein_coding	6	p24.2	-	-	-	-	-0.051	largescale	-0.051	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.946	-0.068	1.946
DOCK10	-	protein_coding	2	q36.2	-	-	-	-	-0.039	focal	-0.039	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.052	1.967	-0.052	1.967
DOCK11	-	protein_coding	X	q24	-	-	-	-	-0.072	largescale	-0.072	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.908	-0.097	1.908
C6orf58	-	protein_coding	6	q22.33	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
LPAL2	-	pseudogene	6	q25.3	-	-	-	-	-0.046	largescale	-0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.062	1.955	-0.062	1.955
OR7E29P	-	pseudogene	3	q21.2	-	-	-	-	-0.048	largescale	-0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.064	1.951	-0.064	1.951
LINC00299	-	lincRNA	2	p25.1	-	-	-	-	-0.047	largescale	-0.047	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.063	1.953	-0.063	1.953
LINC00297	-	lincRNA	13	q12.3	-	-	-	-	-0.045	largescale	-0.045	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.060	1.956	-0.060	1.956
LINC00290	-	lincRNA	4	q34.3	-	-	-	-	-0.060	largescale	-0.06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.081	1.929	-0.081	1.929
DPM2	-	protein_coding	9	q34.11	-	-	-	-	0.237	largescale	0.237	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.308	2.526	0.308	2.526
DPM1	-	protein_coding	20	q13.13	-	-	-	-	0.411	largescale	0.411	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.526	2.937	0.526	2.937
LINC00293	-	lincRNA	8	q11.1	-	-	-	-	-0.053	largescale	-0.053	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.071	1.942	-0.071	1.942
IGKV2D-29	-	IG_V_gene	2	p11.2	-	-	-	-	-0.044	largescale	-0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.059	1.958	-0.059	1.958
